,,,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,- V EUR
158.,115 ,OBČINA STARŠE,"5,336,553.85 ","1,205,281.15 ","378,989.13 ","330,867.14 ","13,276.70 ","30,866.75 ",0.00 ,0.00 ,0.00 ,"3,978.54 ","57,287.96 ","31,073.46 ","24,319.39 ",235.03 ,339.87 ,"1,320.21 ","719,004.06 ","152,093.28 ","25,647.42 ","125,359.90 ","7,339.61 ","15,369.06 ","219,074.74 ","1,063.44 ",0.00 ,"173,056.61 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"50,000.00 ",0.00 ,"50,000.00 ",0.00 ,0.00 ,0.00 ,"1,690,170.63 ","376,748.41 ","213,845.64 ",0.00 ,"162,902.77 ","595,058.88 ",0.00 ,0.00 ,0.00 ,0.00 ,"44,550.00 ","550,508.88 ","170,775.54 ","170,775.54 ","547,587.80 ",0.00 ,"26,996.00 ",0.00 ,"431,221.09 ","89,370.71 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,360,591.37 ","2,360,591.37 ",0.00 ,0.00 ,"72,283.08 ",0.00 ,"1,894,297.14 ","302,883.26 ","20,798.00 ",0.00 ,"70,329.89 ","80,510.70 ","21,205.39 ","21,205.39 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"59,305.31 ",0.00 ,0.00 ,0.00 ,"59,305.31 ","-729,640.69 ","-756,082.99 ","1,011,291.96 "
159.,203 ,OBČINA STRAŽA,"3,566,444.64 ","803,755.19 ","305,209.12 ","273,307.16 ","5,673.70 ","11,239.47 ",553.21 ,"7,650.64 ",0.00 ,"6,784.94 ","47,892.94 ","25,606.22 ","20,786.36 ",227.80 ,288.28 ,984.28 ,"440,653.13 ","138,021.29 ","15,533.27 ","70,486.68 ","6,957.78 ","7,274.98 ","100,009.76 ","25,230.64 ",0.00 ,"77,138.73 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"10,000.00 ",0.00 ,"5,000.00 ",0.00 ,"5,000.00 ",0.00 ,"1,112,926.94 ","154,302.57 ","82,340.13 ",0.00 ,"71,962.44 ","554,633.94 ",0.00 ,"5,750.00 ","3,050.00 ",96.30 ,0.00 ,"545,737.64 ","150,026.19 ","150,026.19 ","253,964.24 ","20,029.82 ","24,403.20 ",0.00 ,"208,446.63 ","1,084.59 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,606,413.20 ","1,606,413.20 ",0.00 ,0.00 ,"34,423.39 ",0.00 ,"982,801.18 ","458,096.77 ","48,113.72 ","1,383.48 ","81,594.66 ","43,349.31 ","17,802.20 ","17,802.20 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"25,547.11 ",0.00 ,0.00 ,0.00 ,"25,547.11 ","-171,569.64 ","-172,216.89 ","795,134.77 "
160.,181 ,OBČINA SVETA ANA,"2,684,636.66 ","690,182.88 ","210,802.98 ","188,959.74 ","5,778.69 ","13,257.20 ","1,446.85 ",494.23 ,0.00 ,866.27 ,"33,134.13 ","17,947.28 ","14,071.10 ",117.11 ,195.51 ,803.13 ,"420,673.30 ","89,618.19 ","1,119.11 ","240,759.14 ","1,844.52 ","2,731.65 ","25,571.79 ",0.00 ,"2,928.00 ","56,100.90 ","5,572.47 ","5,572.47 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"20,000.00 ",0.00 ,"20,000.00 ",0.00 ,0.00 ,0.00 ,"595,904.98 ","10,000.00 ",0.00 ,0.00 ,"10,000.00 ","417,169.58 ",0.00 ,"3,600.00 ",0.00 ,0.00 ,"2,630.00 ","410,939.58 ","31,964.62 ","31,964.62 ","136,770.78 ",0.00 ,"15,353.28 ",0.00 ,"121,417.50 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,383,269.60 ","1,383,269.60 ",0.00 ,0.00 ,"8,564.52 ",0.00 ,"661,866.04 ","533,082.21 ","104,781.30 ",0.00 ,"74,975.53 ","15,279.20 ","10,851.57 ","3,527.00 ",0.00 ,0.00 ,0.00 ,"7,324.57 ",0.00 ,0.00 ,"4,427.63 ",0.00 ,0.00 ,0.00 ,"4,427.63 ","119,255.73 ","124,777.02 ","780,587.67 "
161.,204 ,OBČINA SVETA TROJICA V SLOVENSKIH GORICAH,"2,144,660.03 ","618,346.06 ","151,405.84 ","134,633.36 ","2,232.46 ","5,573.18 ","7,829.60 ","1,137.24 ",0.00 ,0.00 ,"23,920.87 ","12,929.35 ","10,231.44 ",83.33 ,144.86 ,531.89 ,"377,827.63 ","52,344.86 ",56.53 ,"141,225.65 ",0.00 ,"9,753.31 ","104,374.93 ",50.00 ,0.00 ,"70,022.35 ","45,191.72 ","45,191.72 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"20,000.00 ",0.00 ,"20,000.00 ",0.00 ,0.00 ,0.00 ,"500,041.73 ","6,269.74 ",0.00 ,0.00 ,"6,269.74 ","330,550.70 ",0.00 ,"2,614.26 ",0.00 ,0.00 ,0.00 ,"327,936.44 ","64,048.03 ","64,048.03 ","99,173.26 ",0.00 ,"10,744.96 ",0.00 ,"88,428.30 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"962,043.32 ","962,043.32 ",0.00 ,0.00 ,"7,525.03 ",0.00 ,"834,052.51 ","5,903.53 ","4,426.10 ",0.00 ,"110,136.15 ","64,228.92 ","61,742.43 ","60,742.43 ",0.00 ,0.00 ,0.00 ,"1,000.00 ",0.00 ,0.00 ,"2,486.49 ",0.00 ,488.89 ,0.00 ,"1,997.60 ","126,765.09 ","171,636.25 ","474,718.54 "
162.,182 ,OBČINA SVETI ANDRAŽ V SLOVENSKIH GORICAH,"1,392,081.58 ","398,666.20 ","146,414.63 ","130,348.80 ","3,355.34 ","9,694.17 ",0.00 ,230.76 ,0.00 ,"2,785.56 ","24,669.99 ","12,197.13 ","9,750.94 ",81.52 ,135.83 ,"2,504.57 ","216,723.38 ","29,358.83 ","9,537.01 ","41,546.55 ",0.00 ,"6,580.29 ","86,963.76 ",210.00 ,0.00 ,"42,526.94 ","6,858.20 ","6,858.20 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"4,000.00 ",0.00 ,"4,000.00 ",0.00 ,0.00 ,0.00 ,"284,648.61 ",0.00 ,0.00 ,0.00 ,0.00 ,"174,247.64 ",0.00 ,876.33 ,0.00 ,0.00 ,0.00 ,"173,371.31 ","21,855.59 ","21,855.59 ","88,545.38 ","11,828.29 ","12,338.80 ",394.20 ,"63,984.09 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"703,399.52 ","703,399.52 ",0.00 ,0.00 ,"6,681.87 ",0.00 ,"557,239.54 ","129,453.20 ",503.00 ,0.00 ,"9,521.91 ","5,367.25 ","4,900.00 ","4,900.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,467.25 ,73.24 ,0.00 ,0.00 ,394.01 ,"-413,816.97 ","-410,312.62 ","213,964.26 "
163.,116 ,OBČINA SVETI JURIJ,"3,544,750.85 ","823,092.07 ","172,520.39 ","156,629.86 ","4,565.15 ","10,544.25 ",492.37 ,0.00 ,0.00 ,288.76 ,"26,343.24 ","14,073.72 ","11,325.18 ",95.81 ,159.65 ,688.88 ,"610,206.05 ","64,222.25 ","3,487.69 ","61,167.40 ",0.00 ,"6,813.10 ","285,012.53 ",57.83 ,"120,068.39 ","69,376.86 ","13,522.39 ","13,522.39 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,500.00 ,0.00 ,500.00 ,0.00 ,0.00 ,0.00 ,"1,034,110.61 ","32,182.23 ","24,518.60 ",0.00 ,"7,663.63 ","578,630.26 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"578,630.26 ","146,042.03 ","146,042.03 ","277,256.09 ","14,335.40 ","29,192.84 ",0.00 ,"230,404.43 ","3,323.42 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,427,616.84 ","1,427,616.84 ",0.00 ,0.00 ,"8,014.40 ","1,073.79 ","1,203,362.99 ","103,911.25 ","3,671.71 ",0.00 ,"107,582.70 ","259,931.33 ","237,760.53 ","237,760.53 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"22,170.80 ","4,536.98 ",0.00 ,0.00 ,"17,633.82 ","112,013.35 ","121,696.72 ","480,325.37 "
164.,210 ,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,"1,719,328.70 ","592,025.53 ","140,420.01 ","119,379.22 ","2,807.83 ","7,128.39 ","9,597.15 ","1,507.42 ",0.00 ,0.00 ,"20,554.08 ","11,038.15 ","8,821.09 ",79.16 ,132.49 ,483.19 ,"400,738.04 ","59,169.13 ",456.09 ,"57,160.62 ","7,838.55 ","3,091.37 ","217,676.48 ","2,161.85 ",0.00 ,"53,183.95 ","23,813.40 ","23,813.40 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"6,500.00 ","6,500.00 ",0.00 ,0.00 ,0.00 ,0.00 ,"603,391.62 ","2,720.88 ","2,720.88 ",0.00 ,0.00 ,"374,230.00 ",0.00 ,"4,418.92 ",0.00 ,0.00 ,0.00 ,"369,811.08 ","50,787.58 ","50,787.58 ","175,653.16 ","8,368.45 ","8,620.36 ",0.00 ,"158,664.35 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"507,156.06 ","507,156.06 ","3,148.82 ",0.00 ,"7,497.11 ",0.00 ,"464,796.16 ",0.00 ,"1,401.97 ",0.00 ,"30,312.00 ","16,755.49 ","7,668.80 ","5,041.00 ",0.00 ,0.00 ,0.00 ,"2,627.80 ",0.00 ,0.00 ,"9,086.69 ",0.00 ,0.00 ,0.00 ,"9,086.69 ","380,737.67 ","404,153.19 ","491,538.57 "
165.,205 ,OBČINA SVETI TOMAŽ,"3,126,802.10 ","540,004.15 ","142,085.36 ","129,407.20 ","2,984.52 ","7,350.37 ",458.32 ,"1,884.95 ",0.00 ,0.00 ,"22,503.72 ","12,190.52 ","9,579.58 ",80.32 ,134.15 ,519.15 ,"358,986.89 ","44,527.05 ","23,257.15 ","27,622.97 ",0.00 ,"6,288.33 ","195,987.26 ","5,196.40 ",0.00 ,"56,107.73 ","6,482.18 ","6,482.18 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"9,946.00 ",0.00 ,"8,000.00 ",0.00 ,"1,946.00 ",0.00 ,"707,821.89 ","28,439.66 ",0.00 ,0.00 ,"28,439.66 ","411,525.54 ",0.00 ,"5,800.00 ",0.00 ,0.00 ,0.00 ,"405,725.54 ","69,521.02 ","69,521.02 ","198,335.67 ","32,992.26 ","29,893.60 ",0.00 ,"127,202.99 ",222.36 ,"8,024.46 ",0.00 ,0.00 ,0.00 ,0.00 ,"1,772,379.10 ","1,772,379.10 ",0.00 ,0.00 ,"98,047.60 ",66.99 ,"1,585,888.60 ","16,106.17 ","25,182.40 ","2,322.00 ","44,765.34 ","106,596.96 ","37,488.94 ","37,488.94 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"69,108.02 ","45,162.03 ",0.00 ,0.00 ,"23,945.99 ","-21,040.37 ","-14,797.43 ","513,112.47 "
166.,33 ,OBČINA ŠALOVCI,"1,704,359.70 ","649,614.65 ","60,004.92 ","53,705.65 ","1,314.80 ","4,493.79 ",0.00 ,490.68 ,0.00 ,0.00 ,"9,011.25 ","4,796.37 ","3,842.56 ",32.41 ,54.22 ,285.69 ,"514,713.09 ","50,947.93 ",0.00 ,"24,305.11 ","2,693.39 ",728.62 ,"375,927.37 ","2,698.70 ",0.00 ,"57,411.97 ","54,157.08 ","47,761.49 ",0.00 ,"6,395.59 ",0.00 ,0.00 ,0.00 ,"11,728.31 ","11,728.31 ",0.00 ,0.00 ,0.00 ,0.00 ,"497,491.27 ","1,024.97 ",0.00 ,0.00 ,"1,024.97 ","293,631.78 ","25,581.56 ","2,200.00 ","2,030.46 ",0.00 ,0.00 ,"263,819.76 ","87,833.68 ","87,833.68 ","115,000.84 ","4,909.31 ","34,327.27 ",0.00 ,"74,894.26 ",0.00 ,870.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"541,625.27 ","541,625.27 ",0.00 ,0.00 ,"2,126.60 ",0.00 ,"450,102.43 ","74,301.66 ",0.00 ,"10,129.69 ","4,964.89 ","15,628.51 ","8,410.62 ","4,792.00 ","3,618.62 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"7,217.89 ","1,406.04 ",0.00 ,0.00 ,"5,811.85 ","31,253.75 ","85,410.17 ","220,956.24 "
167.,183 ,OBČINA ŠEMPETER-VRTOJBA,"9,835,806.91 ","2,341,917.55 ","548,800.06 ","499,611.14 ","10,040.01 ","32,031.13 ",0.00 ,"7,117.78 ",0.00 ,0.00 ,"86,142.04 ","44,988.79 ","37,835.30 ",325.68 ,507.50 ,"2,484.77 ","1,689,363.99 ","246,697.03 ","1,829.88 ","390,926.01 ","20,979.02 ","5,506.65 ","361,291.06 ","43,564.29 ",0.00 ,"618,570.05 ","17,611.46 ","17,611.46 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,277,138.75 ","235,076.49 ",0.00 ,0.00 ,"235,076.49 ","360,184.61 ",0.00 ,"22,935.00 ","4,699.95 ",0.00 ,"43,581.48 ","288,968.18 ","224,523.70 ","224,523.70 ","1,457,353.95 ",0.00 ,"33,996.22 ",0.00 ,"1,423,357.73 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"5,189,087.20 ","5,189,087.20 ","86,750.00 ",0.00 ,"157,130.93 ",0.00 ,"4,363,193.52 ","391,516.61 ","21,013.71 ",0.00 ,"169,482.43 ","27,663.41 ","10,963.00 ","10,963.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"16,700.41 ",0.00 ,0.00 ,0.00 ,"16,700.41 ","-1,087,981.51 ","-1,074,554.14 ","1,164,999.44 "
168.,117 ,OBČINA ŠENČUR,"7,598,530.59 ","1,740,401.43 ","195,472.35 ","176,135.75 ","2,552.80 ","12,606.92 ","3,888.12 ",0.00 ,0.00 ,288.76 ,"29,362.87 ","15,639.53 ","12,624.50 ",106.71 ,177.81 ,814.32 ,"1,500,523.64 ","110,036.00 ","40,287.70 ","201,076.78 ","5,889.00 ","4,717.41 ","884,055.24 ",0.00 ,178.50 ,"254,283.01 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"15,042.57 ","10,042.57 ","5,000.00 ",0.00 ,0.00 ,0.00 ,"2,164,439.04 ","63,813.20 ","18,286.07 ",0.00 ,"45,527.13 ","1,371,834.93 ",0.00 ,"15,800.00 ",0.00 ,0.00 ,0.00 ,"1,356,034.93 ","313,871.73 ","313,871.73 ","414,919.18 ","57,821.21 ","27,272.88 ",0.00 ,"328,935.32 ",889.77 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,656,108.15 ","3,656,108.15 ",0.00 ,"19,310.00 ","52,329.26 ","67,856.40 ","2,193,623.51 ","876,077.83 ","276,444.32 ",0.00 ,"170,466.83 ","37,581.97 ","14,352.00 ","14,352.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"23,229.97 ",0.00 ,0.00 ,0.00 ,"23,229.97 ","-876,444.72 ","-902,114.89 ","1,900,165.27 "
169.,118 ,OBČINA ŠENTILJ,"7,561,037.91 ","2,228,646.59 ","430,863.05 ","272,272.61 ","8,425.20 ","21,770.54 ","10,496.74 ","5,137.46 ","106,912.38 ","5,848.12 ","48,364.97 ","25,499.96 ","20,573.73 ",172.67 ,287.90 ,"1,830.71 ","1,573,358.51 ","99,252.21 ","15,994.37 ","252,312.04 ","25,954.30 ","3,783.62 ","747,239.72 ","210,654.00 ",0.00 ,"218,168.25 ","98,574.09 ","98,574.09 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"77,485.97 ",0.00 ,"77,485.97 ",0.00 ,0.00 ,0.00 ,"2,614,654.54 ","13,015.02 ",0.00 ,0.00 ,"13,015.02 ","1,615,756.11 ",0.00 ,"7,000.00 ","23,462.24 ",0.00 ,0.00 ,"1,585,293.87 ","159,299.43 ","159,299.43 ","826,583.98 ",0.00 ,"101,481.44 ",0.00 ,"603,960.42 ","119,095.94 ","2,046.18 ",0.00 ,0.00 ,0.00 ,0.00 ,"2,464,004.45 ","2,464,004.45 ",0.00 ,0.00 ,"71,825.23 ",0.00 ,"1,553,507.23 ","614,082.69 ","66,397.01 ","11,468.80 ","146,723.49 ","253,732.33 ","55,216.73 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"55,216.73 ",0.00 ,"198,515.60 ","62,442.74 ",0.00 ,0.00 ,"136,072.86 ","1,418,325.28 ","1,516,898.70 ","2,178,923.98 "
170.,119 ,OBČINA ŠENTJERNEJ,"5,287,257.92 ","2,470,372.41 ","370,342.72 ","330,924.40 ","4,299.82 ","29,032.13 ",0.00 ,"6,086.37 ",0.00 ,0.00 ,"55,823.80 ","29,652.89 ","24,038.69 ",264.38 ,339.05 ,"1,528.79 ","1,915,962.60 ","157,977.60 ","46,696.93 ","383,812.22 ","16,690.66 ","8,147.40 ","702,002.64 ","128,302.32 ",0.00 ,"472,332.83 ","92,249.97 ","92,249.97 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"35,993.32 ","25,993.32 ","10,000.00 ",0.00 ,0.00 ,0.00 ,"1,657,468.24 ","16,101.79 ",0.00 ,0.00 ,"16,101.79 ","1,225,316.61 ",0.00 ,"15,356.64 ","12,141.32 ","1,999.51 ",0.00 ,"1,195,819.14 ","61,813.81 ","61,813.81 ","354,236.03 ",0.00 ,"52,468.40 ","1,000.00 ","279,923.37 ","20,844.26 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,108,288.31 ","1,108,288.31 ",0.00 ,"3,539.20 ","49,223.36 ",0.00 ,"649,722.30 ","226,031.98 ","50,998.82 ",0.00 ,"128,772.65 ","51,128.96 ","51,128.96 ","51,128.96 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"529,146.96 ","620,365.69 ","1,426,998.42 "
171.,120 ,OBČINA ŠENTJUR,"21,644,628.48 ","3,755,844.61 ","826,460.78 ","699,425.53 ","13,955.60 ","45,658.79 ","44,808.57 ","22,034.77 ",0.00 ,577.52 ,"125,036.54 ","66,423.95 ","53,548.51 ",453.01 ,755.13 ,"3,855.94 ","2,402,477.29 ","314,265.32 ","160,242.07 ","215,872.14 ","29,558.59 ","12,132.09 ","1,398,562.50 ","34,224.56 ","5,150.68 ","232,469.34 ","128,975.33 ","119,890.08 ",0.00 ,"9,085.25 ",0.00 ,0.00 ,0.00 ,"272,894.67 ",0.00 ,"272,894.67 ",0.00 ,0.00 ,0.00 ,"5,426,761.59 ","15,636.74 ","15,636.74 ",0.00 ,0.00 ,"3,561,819.55 ",0.00 ,"30,600.00 ",0.00 ,0.00 ,"18,015.50 ","3,513,204.05 ","765,843.30 ","765,843.30 ","1,081,462.00 ","68,905.10 ","172,145.86 ",800.00 ,"819,976.59 ","19,634.45 ",0.00 ,"2,000.00 ",0.00 ,0.00 ,"2,000.00 ","12,114,282.52 ","12,114,282.52 ",0.00 ,0.00 ,"395,213.36 ","1,127.78 ","9,701,671.65 ","1,312,138.07 ","132,117.33 ","7,010.70 ","565,003.63 ","347,739.76 ","208,934.24 ","145,368.00 ","6,807.21 ",0.00 ,0.00 ,"56,759.03 ",0.00 ,0.00 ,"138,805.52 ",0.00 ,0.00 ,0.00 ,"138,805.52 ","750,117.24 ","877,918.97 ","4,923,473.73 "
172.,211 ,OBČINA ŠENTRUPERT,"2,956,407.51 ","1,130,461.39 ","206,710.18 ","191,086.50 ","2,199.20 ","11,740.48 ",0.00 ,"1,684.00 ",0.00 ,0.00 ,"32,274.26 ","17,549.28 ","13,607.34 ",132.16 ,191.89 ,793.59 ,"834,059.88 ","107,633.78 ","17,317.27 ","39,742.22 ",0.00 ,"7,936.47 ","328,953.08 ","212,731.70 ","1,275.00 ","118,470.36 ","57,417.07 ","57,417.07 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"811,666.55 ","15,384.06 ",0.00 ,0.00 ,"15,384.06 ","424,823.46 ",0.00 ,"3,400.00 ",0.00 ,0.00 ,"4,560.00 ","416,863.46 ","88,032.02 ","88,032.02 ","283,427.01 ","16,164.00 ","16,229.04 ","8,000.00 ","233,753.12 ","9,280.85 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"999,876.55 ","999,876.55 ",0.00 ,0.00 ,"7,483.08 ",0.00 ,"849,769.86 ","32,719.04 ","5,000.00 ","3,678.30 ","101,226.27 ","14,403.02 ","1,130.00 ",0.00 ,"1,130.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"13,273.02 ",0.00 ,0.00 ,0.00 ,"13,273.02 ","131,787.76 ","189,136.58 ","712,113.33 "
173.,121 ,OBČINA ŠKOCJAN,"4,170,245.99 ","895,252.51 ","271,101.89 ","232,458.79 ","3,898.30 ","17,600.17 ",713.24 ,"5,516.56 ",0.00 ,"10,914.83 ","39,596.19 ","20,787.80 ","17,380.61 ",143.50 ,239.18 ,"1,045.10 ","572,763.03 ","56,394.93 ","3,972.77 ","40,850.80 ","5,260.76 ","10,196.26 ","229,978.26 ","20,373.53 ","7,052.54 ","198,683.18 ","1,791.40 ","1,791.40 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"10,000.00 ",0.00 ,"10,000.00 ",0.00 ,0.00 ,0.00 ,"1,084,605.21 ","68,794.27 ","26,914.27 ",0.00 ,"41,880.00 ","715,585.43 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"715,585.43 ","72,364.73 ","72,364.73 ","227,860.78 ","13,507.08 ","46,855.32 ",900.00 ,"156,179.51 ","10,418.87 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"2,133,802.88 ","2,133,802.88 ","32,670.00 ",0.00 ,"44,788.65 ","2,708.40 ","1,771,695.63 ","159,594.51 ",0.00 ,"1,467.97 ","120,877.72 ","56,585.39 ","45,885.39 ","9,665.39 ","1,220.00 ",0.00 ,0.00 ,"35,000.00 ",0.00 ,0.00 ,"10,700.00 ",0.00 ,0.00 ,0.00 ,"10,700.00 ","-198,003.62 ","-197,119.22 ","753,230.76 "
174.,122 ,OBČINA ŠKOFJA LOKA,"28,370,204.75 ","5,091,009.86 ","1,223,100.10 ","1,108,695.18 ","17,566.79 ","70,606.72 ","25,012.46 ",6.17 ,0.00 ,"1,212.78 ","186,061.09 ","98,534.53 ","80,229.46 ",747.16 ,"1,131.70 ","5,418.24 ","3,165,443.11 ","798,784.42 ","89,973.22 ","169,455.59 ","12,647.06 ","5,654.51 ","1,351,196.70 ","54,569.82 ","200,782.02 ","482,379.77 ","214,408.56 ","197,568.04 ",0.00 ,"16,840.52 ",0.00 ,0.00 ,0.00 ,"301,997.00 ",0.00 ,"301,997.00 ",0.00 ,0.00 ,0.00 ,"7,204,703.84 ","174,680.22 ",0.00 ,0.00 ,"174,680.22 ","4,766,640.17 ",0.00 ,"53,010.00 ","35,387.31 ",0.00 ,0.00 ,"4,678,242.86 ","707,618.99 ","707,618.99 ","1,555,764.46 ",0.00 ,"119,027.15 ",6.70 ,"1,424,954.87 ","11,775.74 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"14,972,047.06 ","14,972,047.06 ","148,784.52 ",0.00 ,"66,429.79 ",0.00 ,"13,429,224.48 ","624,323.08 ","87,911.06 ",0.00 ,"615,374.13 ","1,102,443.99 ","238,633.47 ","190,294.92 ",0.00 ,0.00 ,0.00 ,"48,338.55 ",0.00 ,0.00 ,"863,810.52 ",0.00 ,0.00 ,0.00 ,"863,810.52 ","-1,511,714.64 ","-1,300,578.56 ","5,126,553.04 "
175.,123 ,OBČINA ŠKOFLJICA,"8,025,947.81 ","1,913,373.42 ","442,610.83 ","382,332.12 ","10,589.26 ","35,213.73 ","8,260.26 ","3,084.10 ",0.00 ,"3,131.36 ","64,525.24 ","33,759.72 ","27,955.59 ",274.02 ,394.21 ,"2,141.70 ","1,290,431.87 ","147,223.91 ","37,102.57 ","185,298.95 ","18,555.64 ",279.44 ,"731,437.74 ","62,272.65 ",0.00 ,"108,260.97 ","20,805.48 ","20,805.48 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"95,000.00 ",0.00 ,"95,000.00 ",0.00 ,0.00 ,0.00 ,"2,672,607.59 ","219,110.84 ","211,833.94 ",0.00 ,"7,276.90 ","1,843,443.66 ",0.00 ,"21,150.00 ","4,404.99 ",0.00 ,0.00 ,"1,817,888.67 ","124,217.49 ","124,217.49 ","485,835.60 ","56,569.74 ","33,252.40 ",0.00 ,"396,013.46 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"3,381,914.66 ","3,381,914.66 ","28,060.00 ","8,486.14 ","52,460.96 ","2,416.65 ","2,541,978.01 ","422,804.13 ","68,118.04 ","5,667.43 ","251,923.30 ","58,052.14 ","53,607.78 ","47,974.00 ",0.00 ,0.00 ,0.00 ,"5,633.78 ",0.00 ,0.00 ,"4,444.36 ",644.36 ,0.00 ,0.00 ,"3,800.00 ","-538,216.98 ","-558,004.98 ","2,086,884.96 "
176.,124 ,OBČINA ŠMARJE PRI JELŠAH,"10,306,062.68 ","2,189,131.17 ","649,950.65 ","587,216.52 ","18,166.32 ","42,597.33 ","1,681.72 ",0.00 ,0.00 ,288.76 ,"103,299.01 ","54,864.07 ","44,787.31 ",357.59 ,596.89 ,"2,693.15 ","1,273,219.30 ","126,089.48 ","27,594.50 ","100,032.77 ","12,198.38 ","3,124.21 ","784,692.71 ","20,574.21 ",0.00 ,"198,913.04 ","64,662.21 ","52,656.75 ",0.00 ,"12,005.46 ",0.00 ,0.00 ,0.00 ,"98,000.00 ",0.00 ,"98,000.00 ",0.00 ,0.00 ,0.00 ,"3,483,026.96 ","73,634.90 ",0.00 ,0.00 ,"73,634.90 ","2,421,841.96 ",0.00 ,"22,200.00 ",0.00 ,0.00 ,0.00 ,"2,399,641.96 ","275,470.00 ","275,470.00 ","712,080.10 ",0.00 ,"113,165.47 ","7,500.00 ","567,878.94 ","2,935.69 ","20,600.00 ",0.00 ,0.00 ,0.00 ,0.00 ,"4,430,147.09 ","4,430,147.09 ",0.00 ,0.00 ,"227,887.52 ",0.00 ,"3,601,446.96 ","455,639.60 ","22,362.80 ","7,040.28 ","115,769.93 ","203,757.46 ","99,846.00 ","99,846.00 ",0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"103,911.46 ",0.00 ,0.00 ,0.00 ,"103,911.46 ","368,725.28 ","432,732.39 ","2,093,568.19 "
