,,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
5.,OBČINA BISTRICA OB SOTLI,"2.183.177,02 ","1.118.844,44 ","1.053.034,59 ","947.191,00 ","947.191,00 ","56.536,73 ","49.725,97 ","0,00 ","884,69 ","5.926,07 ","49.306,86 ","0,00 ","0,00 ","0,00 ","0,00 ","49.306,86 ","0,00 ","0,00 ","65.809,85 ","18.498,92 ","0,00 ","0,00 ","2.921,10 ","15.577,82 ","1.581,99 ","0,00 ","1.581,99 ","66,57 ","66,57 ","8.371,75 ","8.371,75 ","37.290,62 ","37.290,62 ","32.697,75 ","32.697,75 ","22.497,75 ","0,00 ","0,00 ","10.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.031.634,83 ","719.944,51 ","717.670,51 ","0,00 ","0,00 ","2.274,00 ","0,00 ","311.690,32 ","0,00 ","0,00 ","0,00 ","311.690,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
6.,OBČINA BLED,"7.604.618,40 ","7.239.979,87 ","6.025.282,80 ","3.735.762,00 ","3.735.762,00 ","1.298.892,65 ","694.050,09 ","0,00 ","38.152,54 ","566.690,02 ","990.628,15 ","0,00 ","5.352,69 ","0,00 ","0,00 ","985.275,46 ","0,00 ","0,00 ","1.214.697,07 ","442.644,51 ","6,50 ","0,00 ","20.148,02 ","422.489,99 ","16.684,51 ","0,00 ","16.684,51 ","79.105,62 ","79.105,62 ","145.805,59 ","145.805,59 ","530.456,84 ","530.456,84 ","29.503,09 ","25.814,09 ","25.814,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.689,00 ","0,00 ","3.689,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","335.135,44 ","335.135,44 ","181.115,00 ","154.020,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
7.,OBČINA BLOKE,"1.814.529,00 ","1.415.114,00 ","1.151.526,00 ","999.801,00 ","999.801,00 ","88.841,00 ","76.748,00 ","0,00 ","2.201,00 ","9.892,00 ","62.884,00 ","0,00 ","342,00 ","0,00 ","0,00 ","62.542,00 ","0,00 ","0,00 ","263.588,00 ","20.145,00 ","3,00 ","0,00 ","5.627,00 ","14.515,00 ","1.148,00 ","0,00 ","1.148,00 ","292,00 ","292,00 ","35.671,00 ","35.671,00 ","206.332,00 ","206.332,00 ","65.093,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","65.093,00 ","53.393,00 ","11.700,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","334.322,00 ","334.322,00 ","334.322,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
8.,OBČINA BOHINJ,"6.401.047,00 ","5.571.095,00 ","4.045.830,00 ","2.927.236,00 ","2.927.236,00 ","580.257,00 ","363.506,00 ","0,00 ","34.161,00 ","182.590,00 ","538.337,00 ","0,00 ","3.176,00 ","0,00 ","0,00 ","535.161,00 ","0,00 ","0,00 ","1.525.265,00 ","411.749,00 ","9.063,00 ","0,00 ","43.997,00 ","358.689,00 ","10.543,00 ","0,00 ","10.543,00 ","82.426,00 ","82.426,00 ","797.200,00 ","797.200,00 ","223.347,00 ","223.347,00 ","304.639,00 ","10.555,00 ","10.555,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","294.084,00 ","0,00 ","294.084,00 ","0,00 ","86.379,00 ","86.379,00 ","78.609,00 ","7.770,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","438.934,00 ","438.934,00 ","422.810,00 ","0,00 ","16.124,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
9.,OBČINA BOROVNICA,"2.376.438,53 ","2.306.839,08 ","2.029.410,65 ","1.701.955,00 ","1.701.955,00 ","221.341,35 ","107.881,13 ","0,00 ","8.410,46 ","105.049,76 ","106.114,30 ","0,00 ","1.032,80 ","0,00 ","0,00 ","105.081,50 ","0,00 ","0,00 ","277.428,43 ","63.500,42 ","11.921,98 ","0,00 ","2.840,61 ","48.737,83 ","1.810,33 ","0,00 ","1.810,33 ","2.079,94 ","2.079,94 ","3.690,69 ","3.690,69 ","206.347,05 ","206.347,05 ","2.532,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.532,59 ","1.826,16 ","706,43 ","0,00 ","730,00 ","730,00 ","730,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","66.336,86 ","66.336,86 ","66.336,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
10.,OBČINA BOVEC,"7.219.919,00 ","3.596.055,00 ","2.745.758,00 ","2.113.956,00 ","2.113.956,00 ","329.722,00 ","151.221,00 ","0,00 ","79.458,00 ","99.043,00 ","302.080,00 ","0,00 ","520,00 ","0,00 ","0,00 ","301.560,00 ","0,00 ","0,00 ","850.297,00 ","631.142,00 ","245,00 ","0,00 ","31.911,00 ","598.986,00 ","3.276,00 ","0,00 ","3.276,00 ","1.070,00 ","1.070,00 ","47.252,00 ","47.252,00 ","167.557,00 ","167.557,00 ","304.125,00 ","208.242,00 ","208.242,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","95.883,00 ","0,00 ","95.883,00 ","0,00 ","400,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","400,00 ","400,00 ","3.310.891,00 ","3.307.277,00 ","3.281.463,00 ","24.426,00 ","0,00 ","1.388,00 ","0,00 ","3.614,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.614,00 ","0,00 ","8.448,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.448,00 ","8.448,00 "
11.,OBČINA BRASLOVČE,"4.084.928,00 ","3.229.617,00 ","2.702.558,00 ","2.343.951,00 ","2.343.951,00 ","186.793,00 ","102.546,00 ","-1.254,00 ","14.017,00 ","71.484,00 ","171.814,00 ","0,00 ","741,00 ","0,00 ","0,00 ","171.073,00 ","0,00 ","0,00 ","527.059,00 ","55.397,00 ","7.380,00 ","0,00 ","10.304,00 ","37.713,00 ","7.490,00 ","0,00 ","7.490,00 ","884,00 ","884,00 ","5.733,00 ","5.733,00 ","457.555,00 ","457.555,00 ","303.066,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","303.066,00 ","0,00 ","303.066,00 ","0,00 ","48.150,00 ","22.600,00 ","22.600,00 ","0,00 ","25.550,00 ","0,00 ","0,00 ","25.550,00 ","0,00 ","0,00 ","0,00 ","504.095,00 ","504.095,00 ","501.440,00 ","1.500,00 ","0,00 ","1.155,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
12.,OBČINA BRDA,"5.059.023,00 ","4.069.825,00 ","3.281.197,00 ","2.773.201,00 ","2.773.201,00 ","299.440,00 ","214.113,00 ","0,00 ","22.395,00 ","62.932,00 ","208.556,00 ","0,00 ","9.489,00 ","0,00 ","0,00 ","199.067,00 ","0,00 ","0,00 ","788.628,00 ","670.827,00 ","6.279,00 ","0,00 ","22.494,00 ","642.054,00 ","2.830,00 ","0,00 ","2.830,00 ","3.008,00 ","3.008,00 ","21.195,00 ","21.195,00 ","90.768,00 ","90.768,00 ","361.856,00 ","359.057,00 ","359.057,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.799,00 ","2.799,00 ","0,00 ","0,00 ","2.271,00 ","2.271,00 ","1.350,00 ","921,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","625.071,00 ","617.202,00 ","606.506,00 ","0,00 ","0,00 ","10.696,00 ","0,00 ","7.869,00 ","0,00 ","0,00 ","7.869,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
13.,OBČINA BREZOVICA,"7.771.207,11 ","6.488.082,29 ","5.294.818,44 ","4.345.452,00 ","4.345.452,00 ","698.222,08 ","281.778,67 ","42,98 ","4.589,56 ","411.810,87 ","251.144,36 ","0,00 ","2.811,82 ","0,00 ","0,00 ","248.332,54 ","0,00 ","0,00 ","1.193.263,85 ","114.866,39 ","0,00 ","0,00 ","22.481,00 ","92.385,39 ","3.910,32 ","0,00 ","3.910,32 ","6.055,37 ","6.055,37 ","60.546,99 ","60.546,99 ","1.007.884,78 ","1.007.884,78 ","642.543,57 ","61.039,00 ","51.779,00 ","9.260,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","581.504,57 ","0,00 ","581.504,57 ","0,00 ","2.490,00 ","2.490,00 ","2.260,00 ","230,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","638.091,25 ","638.091,25 ","195.358,00 ","422.214,48 ","0,00 ","20.518,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
14.,OBČINA BREŽICE,"20.142.335,00 ","16.389.094,00 ","14.147.148,00 ","11.865.755,00 ","11.865.755,00 ","1.249.959,00 ","867.433,00 ","297,00 ","37.383,00 ","344.846,00 ","1.031.434,00 ","0,00 ","13.822,00 ","0,00 ","0,00 ","1.017.612,00 ","0,00 ","0,00 ","2.241.946,00 ","410.977,00 ","11.384,00 ","0,00 ","46.938,00 ","352.655,00 ","198.598,00 ","0,00 ","198.598,00 ","28.357,00 ","28.357,00 ","136.102,00 ","136.102,00 ","1.467.912,00 ","1.467.912,00 ","1.046.850,00 ","279.796,00 ","278.713,00 ","1.083,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","767.054,00 ","33.195,00 ","733.859,00 ","0,00 ","1.409,00 ","1.409,00 ","0,00 ","1.409,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.704.982,00 ","2.041.538,00 ","2.028.023,00 ","0,00 ","0,00 ","13.515,00 ","0,00 ","663.444,00 ","1.500,00 ","0,00 ","0,00 ","661.944,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
15.,OBČINA CANKOVA,"1.510.139,00 ","1.118.415,00 ","1.062.480,00 ","986.183,00 ","986.183,00 ","59.148,00 ","48.148,00 ","0,00 ","2.331,00 ","8.669,00 ","17.149,00 ","0,00 ","483,00 ","0,00 ","0,00 ","16.666,00 ","0,00 ","0,00 ","55.935,00 ","9.345,00 ","1.274,00 ","0,00 ","3.582,00 ","4.489,00 ","855,00 ","0,00 ","855,00 ","327,00 ","327,00 ","1.261,00 ","1.261,00 ","44.147,00 ","44.147,00 ","348,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","348,00 ","348,00 ","0,00 ","0,00 ","18.080,00 ","18.080,00 ","18.080,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","373.296,00 ","312.884,00 ","304.479,00 ","8.405,00 ","0,00 ","0,00 ","0,00 ","60.412,00 ","0,00 ","0,00 ","0,00 ","60.412,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
16.,MESTNA OBČINA CELJE,"72.001.726,00 ","35.102.007,00 ","28.749.641,00 ","18.752.215,00 ","18.752.215,00 ","8.823.257,00 ","6.661.289,00 ","5,00 ","327.153,00 ","1.834.810,00 ","1.174.169,00 ","0,00 ","37.018,00 ","0,00 ","0,00 ","1.137.151,00 ","0,00 ","0,00 ","6.352.366,00 ","2.342.250,00 ","26.821,00 ","0,00 ","97.099,00 ","2.218.330,00 ","63.146,00 ","0,00 ","63.146,00 ","107.937,00 ","107.937,00 ","88.828,00 ","88.828,00 ","3.750.205,00 ","3.750.205,00 ","11.185.406,00 ","3.507.658,00 ","3.507.658,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.677.748,00 ","0,00 ","7.677.748,00 ","0,00 ","72.431,00 ","72.431,00 ","72.431,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","25.641.882,00 ","25.619.358,00 ","20.441.212,00 ","5.178.146,00 ","0,00 ","0,00 ","0,00 ","22.524,00 ","0,00 ","0,00 ","22.524,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
17.,OBČINA CERKLJE NA GORENJSKEM,"5.261.161,00 ","5.015.991,00 ","4.006.207,00 ","3.264.574,00 ","3.264.574,00 ","453.566,00 ","204.339,00 ","0,00 ","17.700,00 ","231.527,00 ","288.067,00 ","0,00 ","3.631,00 ","0,00 ","0,00 ","284.436,00 ","0,00 ","0,00 ","1.009.784,00 ","175.130,00 ","22.872,00 ","0,00 ","90.722,00 ","61.536,00 ","12.812,00 ","0,00 ","12.812,00 ","1.856,00 ","1.856,00 ","10.357,00 ","10.357,00 ","809.629,00 ","809.629,00 ","31.920,00 ","1.173,00 ","1.173,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.747,00 ","0,00 ","30.747,00 ","0,00 ","146.000,00 ","146.000,00 ","146.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","67.250,00 ","67.250,00 ","67.250,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
18.,OBČINA CERKNICA,"9.997.098,00 ","7.800.229,00 ","6.940.740,00 ","5.423.363,00 ","5.423.363,00 ","1.190.040,00 ","907.983,00 ","1,00 ","46.573,00 ","235.483,00 ","327.337,00 ","0,00 ","5.235,00 ","0,00 ","0,00 ","322.102,00 ","0,00 ","0,00 ","859.489,00 ","362.584,00 ","2.600,00 ","0,00 ","81.941,00 ","278.043,00 ","17.467,00 ","0,00 ","17.467,00 ","0,00 ","0,00 ","31.723,00 ","31.723,00 ","447.715,00 ","447.715,00 ","1.122.001,00 ","469.902,00 ","469.902,00 ","0,00 ","0,00 ","0,00 ","358.756,00 ","0,00 ","358.756,00 ","293.343,00 ","0,00 ","293.343,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.074.868,00 ","896.124,00 ","896.124,00 ","0,00 ","0,00 ","0,00 ","0,00 ","178.744,00 ","0,00 ","0,00 ","31.697,00 ","0,00 ","0,00 ","0,00 ","147.047,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
19.,OBČINA CERKNO,"5.144.774,00 ","3.816.751,00 ","3.115.733,00 ","2.889.165,00 ","2.889.165,00 ","156.636,00 ","140.441,00 ","0,00 ","2.403,00 ","13.792,00 ","69.932,00 ","0,00 ","876,00 ","0,00 ","0,00 ","69.056,00 ","0,00 ","0,00 ","701.018,00 ","573.771,00 ","1.137,00 ","0,00 ","9.334,00 ","563.300,00 ","2.800,00 ","0,00 ","2.800,00 ","1.987,00 ","1.987,00 ","78.020,00 ","78.020,00 ","44.440,00 ","44.440,00 ","22.487,00 ","6.108,00 ","6.108,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.379,00 ","0,00 ","16.379,00 ","0,00 ","99.225,00 ","99.225,00 ","88.771,00 ","10.454,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.204.537,00 ","1.204.537,00 ","1.204.537,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.774,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.774,00 ","1.774,00 "
20.,OBČINA CERKVENJAK,"1.431.521,00 ","1.227.289,00 ","1.138.437,00 ","1.095.571,00 ","1.095.571,00 ","17.024,00 ","2.512,00 ","0,00 ","2.334,00 ","12.178,00 ","25.842,00 ","0,00 ","151,00 ","29,00 ","0,00 ","25.662,00 ","0,00 ","0,00 ","88.852,00 ","14.603,00 ","0,00 ","0,00 ","9.217,00 ","5.386,00 ","875,00 ","0,00 ","875,00 ","147,00 ","147,00 ","15.888,00 ","15.888,00 ","57.339,00 ","57.339,00 ","31.737,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","31.737,00 ","7.691,00 ","24.046,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","172.495,00 ","172.495,00 ","172.495,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
21.,OBČINA CIRKULANE,"1.957.400,62 ","1.474.674,38 ","1.375.996,28 ","1.269.198,00 ","1.269.198,00 ","61.836,56 ","49.376,01 ","0,00 ","884,54 ","11.576,01 ","44.961,72 ","0,00 ","257,19 ","0,00 ","0,00 ","44.704,53 ","0,00 ","0,00 ","98.678,10 ","46.326,48 ","0,00 ","0,00 ","9.018,65 ","37.307,83 ","928,23 ","0,00 ","928,23 ","272,00 ","272,00 ","0,00 ","0,00 ","51.151,39 ","51.151,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","482.726,24 ","482.726,24 ","482.726,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
22.,OBČINA ČRENŠOVCI,"2.963.197,82 ","2.274.308,41 ","2.065.409,49 ","1.940.200,00 ","1.940.200,00 ","91.532,07 ","61.197,93 ","0,00 ","8.373,66 ","21.960,48 ","33.677,42 ","0,00 ","677,19 ","0,00 ","0,00 ","33.000,23 ","0,00 ","0,00 ","208.898,92 ","18.221,96 ","0,00 ","0,00 ","9.290,95 ","8.931,01 ","1.669,92 ","0,00 ","1.669,92 ","958,14 ","958,14 ","0,00 ","0,00 ","188.048,90 ","188.048,90 ","270,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","270,00 ","0,00 ","270,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","688.619,41 ","617.935,37 ","615.848,91 ","2.086,46 ","0,00 ","0,00 ","0,00 ","70.684,04 ","0,00 ","0,00 ","70.684,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
23.,OBČINA ČRNA NA KOROŠKEM,"3.284.678,00 ","2.686.656,00 ","2.162.178,00 ","1.893.223,00 ","1.893.223,00 ","165.345,00 ","148.835,00 ","0,00 ","1.052,00 ","15.458,00 ","103.610,00 ","0,00 ","1.381,00 ","0,00 ","0,00 ","102.229,00 ","0,00 ","0,00 ","524.478,00 ","167.309,00 ","3.195,00 ","0,00 ","3.288,00 ","160.826,00 ","2.393,00 ","0,00 ","2.393,00 ","721,00 ","721,00 ","257.045,00 ","257.045,00 ","97.010,00 ","97.010,00 ","120.030,00 ","66.754,00 ","66.754,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.276,00 ","0,00 ","53.276,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","477.992,00 ","477.992,00 ","447.468,00 ","0,00 ","0,00 ","30.524,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
24.,OBČINA ČRNOMELJ,"9.830.582,49 ","8.326.052,83 ","7.910.079,81 ","6.977.128,00 ","6.977.128,00 ","451.709,70 ","342.180,09 ","0,00 ","28.520,68 ","81.008,93 ","481.242,11 ","0,00 ","19.972,87 ","0,00 ","0,00 ","461.269,24 ","0,00 ","0,00 ","415.973,02 ","153.460,67 ","5.146,29 ","0,00 ","1.223,31 ","147.091,07 ","23.177,57 ","0,00 ","23.177,57 ","10.013,45 ","10.013,45 ","68.175,01 ","68.175,01 ","161.146,32 ","161.146,32 ","84.582,03 ","12.391,48 ","12.391,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","72.190,55 ","63.769,45 ","8.421,10 ","0,00 ","121.777,33 ","121.777,33 ","121.777,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.262.700,30 ","940.562,37 ","790.124,42 ","150.437,95 ","0,00 ","0,00 ","0,00 ","322.137,93 ","0,00 ","0,00 ","0,00 ","322.137,93 ","0,00 ","0,00 ","0,00 ","0,00 ","35.470,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","35.470,00 ","35.470,00 "
25.,OBČINA DESTRNIK,"2.741.216,00 ","2.433.690,00 ","1.447.036,00 ","1.317.359,00 ","1.317.359,00 ","62.894,00 ","42.275,00 ","0,00 ","3.139,00 ","17.480,00 ","66.783,00 ","0,00 ","311,00 ","0,00 ","0,00 ","66.472,00 ","0,00 ","0,00 ","986.654,00 ","39.918,00 ","330,00 ","0,00 ","11.623,00 ","27.965,00 ","4.715,00 ","0,00 ","4.715,00 ","952,00 ","952,00 ","0,00 ","0,00 ","941.069,00 ","941.069,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.586,00 ","3.586,00 ","3.586,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","303.940,00 ","303.940,00 ","277.326,00 ","26.614,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
26.,OBČINA DIVAČA,"3.784.717,65 ","3.234.441,38 ","2.348.346,58 ","1.948.267,00 ","1.948.267,00 ","280.007,91 ","122.201,01 ","0,00 ","48.666,73 ","109.140,17 ","120.071,67 ","0,00 ","36.288,30 ","0,00 ","0,00 ","83.783,37 ","0,00 ","0,00 ","886.094,80 ","741.960,39 ","6.080,33 ","0,00 ","28.559,04 ","707.321,02 ","2.617,19 ","0,00 ","2.617,19 ","271,35 ","271,35 ","777,85 ","777,85 ","140.468,02 ","140.468,02 ","11.690,66 ","2.543,16 ","2.543,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.147,50 ","0,00 ","9.147,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","538.585,61 ","538.585,61 ","538.585,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
27.,OBČINA DOBJE,"825.768,00 ","684.727,00 ","562.638,00 ","538.306,00 ","538.306,00 ","22.073,00 ","14.744,00 ","0,00 ","2.411,00 ","4.918,00 ","2.259,00 ","0,00 ","177,00 ","0,00 ","0,00 ","2.082,00 ","0,00 ","0,00 ","122.089,00 ","42.686,00 ","0,00 ","0,00 ","41.708,00 ","978,00 ","387,00 ","0,00 ","387,00 ","0,00 ","0,00 ","15.244,00 ","15.244,00 ","63.772,00 ","63.772,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","141.041,00 ","141.041,00 ","141.041,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
