,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
92.,69 ,OBČINA MAJŠPERK,"4.853.388,89 ","3.330.726,84 ","3.058.459,04 ","2.893.960,00 ","2.893.960,00 ","63.930,60 ","23.238,72 ","11,35 ","8.888,30 ","31.792,23 ","100.568,44 ","568,48 ","0,00 ","99.999,96 ","0,00 ","0,00 ","272.267,80 ","146.296,51 ","0,00 ","11.618,38 ","134.678,13 ","1.701,17 ","1.701,17 ","3.050,79 ","3.050,79 ","50.689,29 ","50.689,29 ","70.530,04 ","70.530,04 ","103.241,65 ","90.393,88 ","90.393,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.847,77 ","9.223,77 ","2.958,00 ","666,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.419.420,40 ","596.056,96 ","565.212,23 ","0,00 ","30.844,73 ","0,00 ","0,00 ","823.363,44 ","0,00 ","0,00 ","311.702,45 ","511.660,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
93.,198 ,OBČINA MAKOLE,"1.856.697,75 ","1.753.438,15 ","1.631.963,36 ","1.531.640,00 ","1.531.640,00 ","46.899,26 ","20.191,79 ","15,69 ","12.398,15 ","14.293,63 ","53.424,10 ","369,09 ","0,00 ","53.055,01 ","0,00 ","0,00 ","121.474,79 ","35.941,83 ","0,00 ","296,47 ","35.645,36 ","1.040,50 ","1.040,50 ","1.770,21 ","1.770,21 ","0,00 ","0,00 ","82.722,25 ","82.722,25 ","14.510,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.510,00 ","0,00 ","14.510,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","76.754,10 ","57.479,92 ","36.072,41 ","157,51 ","0,00 ","21.250,00 ","0,00 ","19.274,18 ","0,00 ","11.750,00 ","7.524,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.995,50 ","11.995,50 ","11.995,50 "
94.,70 ,MESTNA OBČINA MARIBOR,"96.095.647,19 ","85.519.437,93 ","69.790.787,59 ","52.882.680,00 ","52.882.680,00 ","14.624.392,37 ","12.080.800,22 ","15.613,63 ","388.482,02 ","2.139.496,50 ","2.283.715,22 ","307.426,33 ","0,00 ","1.976.288,89 ","0,00 ","0,00 ","15.728.650,34 ","10.695.132,17 ","665.909,04 ","100.367,84 ","9.928.855,29 ","61.235,00 ","61.235,00 ","716.380,31 ","716.380,31 ","56.103,36 ","56.103,36 ","4.199.799,50 ","4.199.799,50 ","3.700.801,24 ","1.880.021,90 ","1.879.521,90 ","0,00 ","500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.820.779,34 ","815,00 ","1.819.964,34 ","0,00 ","322.350,69 ","322.350,69 ","321.475,69 ","875,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.508.072,96 ","3.230.017,16 ","2.831.451,16 ","398.566,00 ","0,00 ","0,00 ","0,00 ","3.278.055,80 ","0,00 ","0,00 ","3.278.055,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","44.984,37 ","44.984,37 ","44.984,37 "
95.,168 ,OBČINA MARKOVCI,"5.007.828,59 ","4.451.836,23 ","2.629.070,31 ","2.153.979,00 ","2.153.979,00 ","334.790,81 ","298.600,67 ","356,14 ","11.452,73 ","24.381,27 ","140.300,50 ","1.665,16 ","0,00 ","138.635,34 ","0,00 ","0,00 ","1.822.765,92 ","1.616.642,66 ","0,00 ","19.542,00 ","1.597.100,66 ","1.218,07 ","1.218,07 ","1.194,86 ","1.194,86 ","0,00 ","0,00 ","203.710,33 ","203.710,33 ","84.678,50 ","2.136,65 ","2.136,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","82.541,85 ","60.189,23 ","22.352,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","471.313,86 ","37.675,55 ","15.825,55 ","0,00 ","0,00 ","21.850,00 ","0,00 ","433.638,31 ","0,00 ","0,00 ","350.908,71 ","82.729,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
96.,71 ,OBČINA MEDVODE,"11.617.265,95 ","11.424.248,54 ","9.985.721,39 ","7.969.374,00 ","7.969.374,00 ","1.609.545,95 ","1.125.745,03 ","2.218,50 ","132.363,95 ","349.218,47 ","406.801,44 ","4.601,48 ","0,00 ","402.199,96 ","0,00 ","0,00 ","1.438.527,15 ","484.846,36 ","0,00 ","42.446,50 ","442.399,86 ","4.801,14 ","4.801,14 ","19.153,65 ","19.153,65 ","30.868,69 ","30.868,69 ","898.857,31 ","898.857,31 ","9.685,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.685,18 ","3.400,00 ","6.285,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","183.332,23 ","183.332,23 ","155.140,60 ","1.816,78 ","0,00 ","26.374,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
97.,72 ,OBČINA MENGEŠ,"5.508.566,90 ","5.271.200,71 ","4.461.867,49 ","3.543.895,00 ","3.543.895,00 ","829.178,86 ","538.352,85 ","1.320,33 ","211.837,71 ","77.667,97 ","88.793,63 ","5.258,03 ","0,00 ","83.535,60 ","0,00 ","0,00 ","809.333,22 ","367.713,89 ","0,00 ","19.823,75 ","347.890,14 ","-0,09 ","-0,09 ","20.950,12 ","20.950,12 ","6.802,69 ","6.802,69 ","413.866,61 ","413.866,61 ","6.242,54 ","2.789,23 ","2.789,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.453,31 ","0,00 ","3.453,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","231.123,65 ","83.281,07 ","83.281,07 ","0,00 ","0,00 ","0,00 ","0,00 ","147.842,58 ","0,00 ","0,00 ","147.842,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
98.,73 ,OBČINA METLIKA,"9.210.412,08 ","5.939.905,60 ","5.157.087,76 ","4.594.695,00 ","4.594.695,00 ","325.686,74 ","230.446,32 ","701,82 ","50.548,00 ","43.990,60 ","236.706,02 ","3.608,29 ","0,00 ","233.097,73 ","0,00 ","0,00 ","782.817,84 ","456.748,37 ","216,00 ","12.575,72 ","443.956,65 ","4.767,79 ","4.767,79 ","2.997,28 ","2.997,28 ","0,00 ","0,00 ","318.304,40 ","318.304,40 ","51.544,40 ","1.854,00 ","1.854,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","49.690,40 ","0,00 ","49.690,40 ","0,00 ","8.064,58 ","8.064,58 ","0,00 ","8.064,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.205.807,50 ","888.875,65 ","801.817,20 ","87.058,45 ","0,00 ","0,00 ","0,00 ","2.316.931,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.316.931,85 ","0,00 ","5.090,00 ","5.090,00 ","5.090,00 "
99.,74 ,OBČINA MEŽICA,"3.290.436,00 ","2.434.043,00 ","2.207.576,00 ","1.979.494,00 ","1.979.494,00 ","141.335,00 ","112.801,00 ","68,00 ","3.531,00 ","24.935,00 ","86.747,00 ","1.463,00 ","0,00 ","85.284,00 ","0,00 ","0,00 ","226.467,00 ","172.289,00 ","3.195,00 ","75,00 ","169.019,00 ","664,00 ","664,00 ","1.177,00 ","1.177,00 ","0,00 ","0,00 ","52.337,00 ","52.337,00 ","46.232,00 ","28.947,00 ","28.947,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.285,00 ","0,00 ","17.285,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","810.161,00 ","538.330,00 ","538.330,00 ","0,00 ","0,00 ","0,00 ","0,00 ","271.831,00 ","0,00 ","4.157,00 ","0,00 ","267.674,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
100.,169 ,OBČINA MIKLAVŽ NA DRAVSKEM POLJU,"4.826.394,24 ","4.187.151,77 ","3.674.452,67 ","3.163.252,00 ","3.163.252,00 ","405.203,22 ","335.124,87 ","1.001,61 ","15.114,65 ","53.962,09 ","105.997,45 ","3.359,38 ","0,00 ","102.638,07 ","0,00 ","0,00 ","512.699,10 ","275.759,31 ","16.773,80 ","39.361,56 ","219.623,95 ","3.617,76 ","3.617,76 ","3.487,97 ","3.487,97 ","69,17 ","69,17 ","229.764,89 ","229.764,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","639.242,47 ","321.932,48 ","297.374,57 ","24.557,91 ","0,00 ","0,00 ","0,00 ","317.309,99 ","0,00 ","0,00 ","317.309,99 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
101.,75 ,OBČINA MIREN-KOSTANJEVICA,"5.248.463,93 ","3.822.892,10 ","3.085.941,76 ","2.638.206,00 ","2.638.206,00 ","270.294,57 ","168.067,87 ","1.592,33 ","50.199,64 ","50.434,73 ","177.441,19 ","1.603,46 ","0,00 ","175.837,73 ","0,00 ","0,00 ","736.950,34 ","544.075,10 ","4.813,00 ","759,79 ","538.502,31 ","14,10 ","14,10 ","2.379,99 ","2.379,99 ","0,00 ","0,00 ","190.481,15 ","190.481,15 ","524.281,87 ","19.708,33 ","19.708,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","504.573,54 ","483.423,60 ","21.149,94 ","0,00 ","91.420,00 ","91.420,00 ","91.300,00 ","120,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","809.869,96 ","452.629,01 ","422.629,01 ","30.000,00 ","0,00 ","0,00 ","0,00 ","357.240,95 ","0,00 ","0,00 ","357.240,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
102.,170 ,OBČINA MIRNA PEČ,"2.800.409,68 ","2.420.833,28 ","2.086.976,38 ","1.883.268,00 ","1.883.268,00 ","82.642,97 ","47.453,15 ","48,27 ","9.867,14 ","25.274,41 ","121.065,41 ","87.749,21 ","0,00 ","33.316,20 ","0,00 ","0,00 ","333.856,90 ","101.428,95 ","80,25 ","13.600,45 ","87.748,25 ","2.935,34 ","2.935,34 ","3.828,51 ","3.828,51 ","2.116,67 ","2.116,67 ","223.547,43 ","223.547,43 ","79.871,00 ","65.055,68 ","65.055,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.815,32 ","3.391,00 ","11.424,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","299.705,40 ","279.538,42 ","109.546,22 ","169.992,20 ","0,00 ","0,00 ","0,00 ","20.166,98 ","0,00 ","0,00 ","20.166,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
103.,76 ,OBČINA MISLINJA,"6.378.840,00 ","3.660.404,00 ","3.281.268,00 ","2.965.582,00 ","2.965.582,00 ","140.453,00 ","108.303,00 ","497,00 ","3.420,00 ","28.233,00 ","175.233,00 ","2.471,00 ","0,00 ","172.762,00 ","0,00 ","0,00 ","379.136,00 ","267.890,00 ","0,00 ","11.262,00 ","256.628,00 ","-464,00 ","-464,00 ","3.028,00 ","3.028,00 ","218,00 ","218,00 ","108.464,00 ","108.464,00 ","950,00 ","950,00 ","950,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.717.486,00 ","2.293.184,00 ","2.012.323,00 ","280.861,00 ","0,00 ","0,00 ","0,00 ","424.302,00 ","0,00 ","0,00 ","0,00 ","424.302,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
104.,199 ,OBČINA MOKRONOG-TREBELNO,"3.671.327,30 ","3.138.811,25 ","2.449.806,03 ","2.280.990,00 ","2.280.990,00 ","120.694,56 ","81.368,36 ","393,95 ","17.551,52 ","21.380,73 ","48.121,47 ","845,29 ","0,00 ","47.276,18 ","0,00 ","0,00 ","689.005,22 ","74.197,16 ","0,00 ","291,92 ","73.905,24 ","2.732,00 ","2.732,00 ","3.125,39 ","3.125,39 ","19.316,72 ","19.316,72 ","589.633,95 ","589.633,95 ","101.911,07 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","101.911,07 ","9.566,07 ","92.345,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","430.604,98 ","430.604,98 ","430.604,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
105.,77 ,OBČINA MORAVČE,"4.003.503,00 ","3.808.224,00 ","3.410.070,00 ","3.055.855,00 ","3.055.855,00 ","237.509,00 ","189.985,00 ","326,00 ","18.069,00 ","29.129,00 ","116.706,00 ","537,00 ","0,00 ","116.169,00 ","0,00 ","0,00 ","398.154,00 ","256.937,00 ","0,00 ","20.980,00 ","235.957,00 ","1.636,00 ","1.636,00 ","5.757,00 ","5.757,00 ","10.619,00 ","10.619,00 ","123.205,00 ","123.205,00 ","36.629,00 ","12.868,00 ","12.868,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.761,00 ","0,00 ","23.761,00 ","0,00 ","3.426,00 ","0,00 ","0,00 ","0,00 ","3.426,00 ","3.426,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","155.224,00 ","155.224,00 ","155.224,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
106.,78 ,OBČINA MORAVSKE TOPLICE,"7.567.624,16 ","5.500.971,14 ","4.925.968,47 ","4.273.739,00 ","4.273.739,00 ","228.944,61 ","150.408,55 ","497,84 ","18.830,00 ","59.208,22 ","423.284,86 ","13.374,78 ","0,00 ","409.910,08 ","0,00 ","0,00 ","575.002,67 ","255.661,26 ","10.662,71 ","6.465,40 ","238.533,15 ","3.287,41 ","3.287,41 ","891,00 ","891,00 ","4.912,29 ","4.912,29 ","310.250,71 ","310.250,71 ","21.262,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.262,35 ","17.412,35 ","3.850,00 ","0,00 ","6.476,06 ","6.476,06 ","6.476,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.038.914,61 ","902.633,06 ","730.655,41 ","126.000,58 ","0,00 ","45.977,07 ","0,00 ","1.136.281,55 ","0,00 ","137.572,48 ","299.731,97 ","674.764,10 ","0,00 ","0,00 ","0,00 ","24.213,00 ","0,00 ","0,00 ","0,00 "
107.,79 ,OBČINA MOZIRJE,"4.575.502,06 ","3.916.401,54 ","2.664.672,43 ","2.466.099,00 ","2.466.099,00 ","129.095,19 ","85.938,18 ","925,78 ","1.261,42 ","40.969,81 ","69.478,24 ","1.032,12 ","0,00 ","68.446,12 ","0,00 ","0,00 ","1.251.729,11 ","144.994,24 ","113,30 ","606,57 ","144.274,37 ","2.201,84 ","2.201,84 ","3.930,43 ","3.930,43 ","350,22 ","350,22 ","1.100.252,38 ","1.100.252,38 ","18.564,33 ","3.054,33 ","3.054,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.510,00 ","0,00 ","15.510,00 ","0,00 ","11.000,00 ","11.000,00 ","11.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","629.536,19 ","629.536,19 ","536.626,07 ","92.910,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
108.,80 ,MESTNA OBČINA MURSKA SOBOTA,"16.950.066,11 ","13.989.703,35 ","12.030.153,84 ","9.864.387,00 ","9.864.387,00 ","1.885.596,65 ","1.588.047,79 ","829,36 ","31.129,10 ","265.590,40 ","280.170,19 ","10.457,84 ","0,00 ","269.712,35 ","0,00 ","0,00 ","1.959.549,51 ","1.048.797,53 ","130.913,68 ","24.510,55 ","893.373,30 ","7.280,16 ","7.280,16 ","113.670,36 ","113.670,36 ","118.429,31 ","118.429,31 ","671.372,15 ","671.372,15 ","984.738,00 ","93.425,00 ","93.425,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","891.313,00 ","0,00 ","891.313,00 ","0,00 ","725,00 ","725,00 ","200,00 ","525,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.974.899,76 ","1.974.899,76 ","1.799.234,46 ","175.665,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
109.,81 ,OBČINA MUTA,"3.983.900,58 ","2.945.330,18 ","2.323.545,78 ","2.118.358,00 ","2.118.358,00 ","113.376,33 ","82.143,35 ","74,71 ","2.355,05 ","28.803,22 ","91.811,45 ","457,40 ","0,00 ","91.354,05 ","0,00 ","0,00 ","621.784,40 ","552.262,44 ","0,00 ","343,80 ","551.918,64 ","1.024,78 ","1.024,78 ","935,52 ","935,52 ","1.659,72 ","1.659,72 ","65.901,94 ","65.901,94 ","11.558,72 ","7.692,76 ","7.692,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.865,96 ","0,00 ","3.865,96 ","0,00 ","511,00 ","511,00 ","511,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.026.500,68 ","409.743,13 ","360.027,97 ","49.715,16 ","0,00 ","0,00 ","0,00 ","616.757,55 ","0,00 ","0,00 ","0,00 ","254.442,94 ","0,00 ","0,00 ","362.314,61 ","0,00 ","0,00 ","0,00 ","0,00 "
110.,82 ,OBČINA NAKLO,"4.118.864,55 ","3.976.319,95 ","3.622.346,47 ","2.764.512,00 ","2.764.512,00 ","719.818,72 ","636.193,08 ","1.325,31 ","21.035,10 ","61.265,23 ","138.015,75 ","2.842,91 ","0,00 ","135.172,84 ","0,00 ","0,00 ","353.973,48 ","235.964,97 ","8.050,00 ","3.079,75 ","224.835,22 ","3.120,23 ","3.120,23 ","32.199,54 ","32.199,54 ","3.097,51 ","3.097,51 ","79.591,23 ","79.591,23 ","73.971,99 ","7.480,32 ","7.199,82 ","0,00 ","0,00 ","280,50 ","0,00 ","0,00 ","0,00 ","66.491,67 ","0,00 ","66.491,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","68.572,61 ","62.710,71 ","62.710,71 ","0,00 ","0,00 ","0,00 ","0,00 ","5.861,90 ","0,00 ","1.611,90 ","0,00 ","0,00 ","0,00 ","0,00 ","4.250,00 ","0,00 ","0,00 ","0,00 ","0,00 "
111.,83 ,OBČINA NAZARJE,"3.523.353,38 ","2.093.078,82 ","1.892.036,05 ","1.627.063,00 ","1.627.063,00 ","200.577,43 ","169.588,33 ","104,80 ","7.569,19 ","23.315,11 ","64.395,62 ","595,03 ","0,00 ","63.800,59 ","0,00 ","0,00 ","201.042,77 ","96.593,50 ","27,45 ","1.127,84 ","95.438,21 ","732,38 ","732,38 ","438,45 ","438,45 ","0,00 ","0,00 ","103.278,44 ","103.278,44 ","789.097,64 ","1.803,46 ","1.803,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","787.294,18 ","0,00 ","787.294,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","641.176,92 ","641.176,92 ","641.176,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
112.,84 ,MESTNA OBČINA NOVA GORICA,"37.400.918,37 ","31.194.782,09 ","22.483.582,39 ","16.289.978,00 ","16.289.978,00 ","4.754.077,56 ","4.079.290,88 ","8.352,50 ","110.268,68 ","556.165,50 ","1.439.526,83 ","12.264,33 ","0,00 ","1.427.262,50 ","0,00 ","0,00 ","8.711.199,70 ","7.663.963,03 ","67.804,51 ","30.090,66 ","7.566.067,86 ","11.644,11 ","11.644,11 ","139.655,54 ","139.655,54 ","35.519,13 ","35.519,13 ","860.417,89 ","860.417,89 ","228.434,57 ","104.997,00 ","104.534,50 ","295,83 ","166,67 ","0,00 ","0,00 ","0,00 ","0,00 ","123.437,57 ","11.957,07 ","111.480,50 ","0,00 ","11.605,00 ","11.605,00 ","10.520,00 ","1.085,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.966.096,71 ","2.181.457,29 ","2.059.110,60 ","122.346,69 ","0,00 ","0,00 ","0,00 ","3.784.639,42 ","0,00 ","0,00 ","70.121,99 ","3.714.517,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
113.,85 ,MESTNA OBČINA NOVO MESTO,"35.291.076,56 ","29.167.928,80 ","24.162.359,09 ","18.568.217,00 ","18.568.217,00 ","4.772.878,55 ","4.046.507,36 ","3.246,93 ","109.616,83 ","613.507,43 ","821.263,54 ","73.922,63 ","0,00 ","747.340,91 ","0,00 ","0,00 ","5.005.569,71 ","2.189.655,48 ","50,25 ","29.222,98 ","2.160.382,25 ","20.696,29 ","20.696,29 ","179.937,89 ","179.937,89 ","151.088,33 ","151.088,33 ","2.464.191,72 ","2.464.191,72 ","636.585,75 ","17.591,63 ","17.591,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","618.994,12 ","0,00 ","618.994,12 ","0,00 ","21.815,00 ","21.815,00 ","21.695,00 ","120,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.464.747,01 ","5.379.905,42 ","876.362,46 ","23.873,47 ","0,00 ","4.479.669,49 ","0,00 ","84.841,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","84.841,59 ","0,00 ","0,00 ","0,00 "
114.,86 ,OBČINA ODRANCI,"1.500.640,12 ","1.087.642,57 ","946.313,59 ","888.207,00 ","888.207,00 ","42.312,45 ","37.302,53 ","0,00 ","1.121,12 ","3.888,80 ","15.794,14 ","336,31 ","0,00 ","15.457,83 ","0,00 ","0,00 ","141.328,98 ","28.864,92 ","0,00 ","351,49 ","28.513,43 ","215,57 ","215,57 ","0,00 ","0,00 ","0,00 ","0,00 ","112.248,49 ","112.248,49 ","346.477,72 ","30.394,39 ","30.394,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","316.083,33 ","0,00 ","316.083,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","66.519,83 ","66.519,83 ","62.313,08 ","4.206,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
115.,171 ,OBČINA OPLOTNICA,"3.298.023,90 ","2.769.415,03 ","2.644.045,83 ","2.415.848,00 ","2.415.848,00 ","108.372,32 ","81.582,87 ","546,82 ","5.440,41 ","20.802,22 ","119.825,51 ","48,73 ","0,00 ","119.776,78 ","0,00 ","0,00 ","125.369,20 ","79.713,27 ","304,20 ","303,94 ","79.105,13 ","1.338,11 ","1.338,11 ","408,70 ","408,70 ","0,00 ","0,00 ","43.909,12 ","43.909,12 ","26.718,95 ","14.211,98 ","4.211,98 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.506,97 ","0,00 ","12.506,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","501.889,92 ","501.889,92 ","434.881,67 ","0,00 ","0,00 ","67.008,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
116.,87 ,OBČINA ORMOŽ,"21.045.086,42 ","11.491.820,05 ","9.318.043,96 ","7.979.188,00 ","7.979.188,00 ","1.072.471,82 ","953.169,37 ","243,64 ","39.270,38 ","79.788,43 ","266.384,14 ","2.576,41 ","0,00 ","263.807,73 ","0,00 ","0,00 ","2.173.776,09 ","1.351.643,61 ","0,00 ","47.925,81 ","1.303.717,80 ","5.317,61 ","5.317,61 ","5.180,39 ","5.180,39 ","97.413,90 ","97.413,90 ","714.220,58 ","714.220,58 ","178.097,16 ","1.620,00 ","1.620,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","176.477,16 ","96,00 ","176.381,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.375.169,21 ","2.395.647,04 ","2.129.917,57 ","219.717,90 ","31.022,57 ","0,00 ","14.989,00 ","6.979.522,17 ","0,00 ","0,00 ","6.979.522,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
