,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,- V EUR
180.,127 ,OBČINA ŠTORE,"2.670.135,18 ","1.032.336,21 ","272.239,34 ","225.320,22 ","11.062,00 ","23.590,46 ","4.956,44 ","7.310,22 ","0,00 ","0,00 ","42.743,55 ","22.058,60 ","16.811,27 ","141,95 ","241,12 ","3.490,61 ","689.410,59 ","113.567,24 ","20.058,13 ","88.542,03 ","9.562,44 ","4.693,58 ","330.981,94 ","14.955,06 ","0,00 ","107.050,17 ","20.082,24 ","0,00 ","7.417,10 ","0,00 ","12.665,14 ","0,00 ","0,00 ","0,00 ","7.860,49 ","7.860,49 ","0,00 ","0,00 ","0,00 ","0,00 ","893.200,20 ","153,96 ","0,00 ","0,00 ","153,96 ","644.223,13 ","0,00 ","4.400,00 ","0,00 ","0,00 ","0,00 ","639.823,13 ","83.433,59 ","83.433,59 ","165.389,52 ","13.347,31 ","41.063,20 ","0,00 ","102.129,88 ","827,69 ","8.021,44 ","0,00 ","0,00 ","0,00 ","737.961,77 ","737.961,77 ","62.109,54 ","0,00 ","36.558,87 ","0,00 ","321.651,05 ","49.381,42 ","75.046,28 ","0,00 ","193.214,61 ","6.637,00 ","0,00 ","0,00 ","6.637,00 ","6.637,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","442.444,06 ","462.342,55 ","807.499,98 "
181.,184 ,OBČINA TABOR,"1.545.135,72 ","581.765,22 ","158.209,01 ","126.093,99 ","6.208,00 ","11.168,59 ","14.738,43 ","0,00 ","0,00 ","0,00 ","26.861,35 ","12.511,89 ","9.935,71 ","84,10 ","142,66 ","4.186,99 ","369.748,87 ","41.075,59 ","2.142,64 ","50.267,78 ","414,61 ","5.634,33 ","74.737,80 ","52.782,94 ","0,00 ","142.693,18 ","10.636,72 ","0,00 ","10.469,14 ","0,00 ","167,58 ","0,00 ","0,00 ","0,00 ","16.309,27 ","6.924,59 ","8.970,53 ","414,15 ","0,00 ","0,00 ","415.632,59 ","801,43 ","0,00 ","0,00 ","801,43 ","276.124,45 ","0,00 ","6.275,00 ","4.974,72 ","0,00 ","0,00 ","264.874,73 ","40.047,54 ","40.047,54 ","98.659,17 ","247,76 ","16.397,76 ","876,90 ","81.136,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","409.081,35 ","409.081,35 ","0,00 ","0,00 ","12.629,54 ","4.634,10 ","294.474,85 ","21.167,33 ","0,00 ","0,00 ","76.175,53 ","138.656,56 ","0,00 ","0,00 ","11.008,74 ","11.008,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","127.647,82 ","125.047,66 ","0,00 ","0,00 ","2.600,16 ","72.481,17 ","83.100,77 ","283.648,71 "
182.,10 ,OBČINA TIŠINA,"3.522.187,35 ","1.164.721,68 ","363.697,47 ","305.348,79 ","23.215,84 ","32.305,56 ","1.022,49 ","1.804,79 ","0,00 ","0,00 ","56.628,16 ","29.609,24 ","21.714,80 ","183,85 ","317,06 ","4.803,21 ","639.542,82 ","70.825,79 ","79.854,58 ","245.942,08 ","19.035,88 ","1.314,52 ","104.462,27 ","0,00 ","3.284,47 ","114.823,23 ","12.563,96 ","0,00 ","1.841,76 ","0,00 ","10.722,20 ","0,00 ","0,00 ","0,00 ","92.289,27 ","0,00 ","26.661,57 ","0,00 ","65.627,70 ","0,00 ","1.025.557,20 ","63.720,48 ","63.720,48 ","0,00 ","0,00 ","654.488,22 ","0,00 ","1.418,97 ","4.672,00 ","0,00 ","0,00 ","648.397,25 ","88.854,19 ","88.854,19 ","218.494,31 ","0,00 ","52.051,23 ","1.293,57 ","165.149,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.275.562,18 ","1.275.562,18 ","0,00 ","5.904,36 ","71.654,70 ","4.880,11 ","1.116.062,10 ","24.242,51 ","1.285,20 ","5.072,40 ","46.460,80 ","56.346,29 ","0,00 ","0,00 ","27.674,54 ","24.788,54 ","2.886,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.671,75 ","23.100,08 ","0,00 ","0,00 ","5.571,67 ","258.444,06 ","267.200,55 ","574.139,29 "
183.,128 ,OBČINA TOLMIN,"12.781.581,40 ","2.884.570,09 ","495.756,59 ","448.355,94 ","14.186,00 ","27.729,30 ","0,00 ","0,00 ","0,00 ","5.485,35 ","80.482,99 ","39.679,53 ","31.788,65 ","269,14 ","448,23 ","8.297,44 ","2.133.330,51 ","180.811,43 ","1.449,82 ","220.262,45 ","16.670,25 ","6.048,96 ","1.290.336,56 ","5.681,81 ","0,00 ","412.069,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","175.000,00 ","0,00 ","175.000,00 ","0,00 ","0,00 ","0,00 ","4.454.359,36 ","77.561,07 ","0,00 ","0,00 ","77.561,07 ","1.928.239,08 ","0,00 ","22.400,00 ","0,00 ","0,00 ","0,00 ","1.905.839,08 ","300.278,04 ","300.278,04 ","2.148.281,17 ","45.413,13 ","75.442,40 ","0,00 ","1.868.242,86 ","159.182,78 ","0,00 ","0,00 ","0,00 ","0,00 ","4.857.171,16 ","4.857.171,16 ","25.735,00 ","1.750,00 ","164.360,03 ","3.811,70 ","1.421.047,20 ","2.735.893,95 ","168.709,38 ","0,00 ","335.863,90 ","585.480,79 ","0,00 ","0,00 ","156.266,17 ","156.266,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","429.214,62 ","0,00 ","0,00 ","0,00 ","429.214,62 ","-314.801,82 ","-336.299,62 ","3.924.608,80 "
184.,129 ,OBČINA TRBOVLJE,"15.112.727,03 ","3.556.699,92 ","960.159,42 ","854.046,53 ","30.448,00 ","53.983,73 ","16.929,32 ","3.308,06 ","0,00 ","1.443,78 ","156.595,82 ","76.624,67 ","61.386,08 ","519,42 ","865,97 ","17.199,68 ","2.393.851,08 ","355.794,84 ","97.221,96 ","321.208,67 ","39.477,02 ","6.872,78 ","1.216.453,60 ","69.479,85 ","0,00 ","287.342,36 ","46.093,60 ","0,00 ","42.101,22 ","0,00 ","3.992,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.054.928,48 ","128.375,89 ","128.375,89 ","0,00 ","0,00 ","2.978.274,92 ","0,00 ","2.999,49 ","154.689,21 ","0,00 ","0,00 ","2.820.586,22 ","483.187,87 ","483.187,87 ","2.465.089,80 ","5.627,62 ","87.430,40 ","0,00 ","2.346.231,78 ","2.320,90 ","23.479,10 ","0,00 ","0,00 ","0,00 ","4.903.047,95 ","4.903.047,95 ","0,00 ","0,00 ","31.488,60 ","2.025,33 ","2.776.494,93 ","1.387.602,14 ","103.237,94 ","0,00 ","602.199,01 ","598.050,68 ","0,00 ","0,00 ","48.798,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","48.798,00 ","0,00 ","549.252,68 ","0,00 ","0,00 ","0,00 ","549.252,68 ","55.572,39 ","89.214,44 ","3.564.274,13 "
185.,130 ,OBČINA TREBNJE,"12.652.745,49 ","2.845.336,48 ","560.119,40 ","496.153,01 ","19.376,00 ","35.141,92 ","0,00 ","1.732,65 ","0,00 ","7.715,82 ","90.838,03 ","44.446,91 ","35.308,73 ","298,71 ","497,85 ","10.285,83 ","2.148.720,60 ","96.057,92 ","0,00 ","189.459,65 ","7.916,87 ","9.642,34 ","867.681,60 ","40.739,23 ","0,00 ","937.222,99 ","30.658,45 ","0,00 ","30.658,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","0,00 ","15.000,00 ","0,00 ","0,00 ","0,00 ","4.536.146,98 ","58.094,21 ","0,00 ","0,00 ","58.094,21 ","2.774.355,15 ","0,00 ","33.592,00 ","51.173,82 ","0,00 ","49.318,00 ","2.640.271,33 ","689.016,24 ","689.016,24 ","1.014.681,38 ","24.374,61 ","60.560,16 ","25.816,07 ","903.930,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.342.045,04 ","4.342.045,04 ","0,00 ","0,00 ","82.446,22 ","0,00 ","3.347.852,27 ","514.899,28 ","41.778,20 ","0,00 ","355.069,07 ","929.216,99 ","0,00 ","0,00 ","753.193,34 ","189.154,00 ","539.889,34 ","0,00 ","0,00 ","24.150,00 ","0,00 ","0,00 ","176.023,65 ","0,00 ","0,00 ","0,00 ","176.023,65 ","293.482,94 ","298.354,70 ","3.648.123,07 "
186.,185 ,OBČINA TRNOVSKA VAS,"1.759.184,02 ","592.032,11 ","107.999,40 ","93.820,83 ","4.844,00 ","8.585,26 ","0,00 ","171,80 ","0,00 ","577,51 ","17.850,58 ","7.872,16 ","6.831,25 ","57,68 ","99,07 ","2.990,42 ","256.055,43 ","24.350,30 ","3.407,47 ","49.137,31 ","1.903,83 ","2.860,22 ","40.023,73 ","300,00 ","0,00 ","134.072,57 ","1.486,66 ","0,00 ","1.486,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","208.640,04 ","0,00 ","208.640,04 ","0,00 ","0,00 ","0,00 ","383.887,49 ","0,00 ","0,00 ","0,00 ","0,00 ","275.435,45 ","0,00 ","1.853,41 ","0,00 ","0,00 ","0,00 ","273.582,04 ","21.803,71 ","21.803,71 ","86.648,33 ","22.615,93 ","6.834,56 ","0,00 ","56.788,88 ","408,96 ","0,00 ","0,00 ","0,00 ","0,00 ","699.493,20 ","699.493,20 ","0,00 ","0,00 ","5.200,12 ","0,00 ","477.273,78 ","108.753,02 ","57.212,71 ","5.938,20 ","45.115,37 ","83.771,22 ","0,00 ","0,00 ","76.106,50 ","0,00 ","0,00 ","0,00 ","0,00 ","1.106,50 ","75.000,00 ","0,00 ","7.664,72 ","3.880,26 ","0,00 ","0,00 ","3.784,46 ","-59.670,34 ","-61.027,27 ","36.985,96 "
187.,186 ,OBČINA TRZIN,"3.353.004,55 ","1.200.212,84 ","404.028,58 ","339.122,45 ","13.077,85 ","41.517,16 ","8.911,78 ","1.110,58 ","0,00 ","288,76 ","62.362,05 ","30.914,02 ","24.766,12 ","209,47 ","349,25 ","6.123,19 ","733.822,21 ","111.228,31 ","95.812,79 ","127.865,45 ","5.719,74 ","4.354,40 ","243.363,60 ","7.044,52 ","0,00 ","138.433,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","970.685,87 ","51.431,26 ","50.021,04 ","0,00 ","1.410,22 ","517.086,01 ","0,00 ","6.468,15 ","821,02 ","0,00 ","16.529,25 ","493.267,59 ","105.183,99 ","105.183,99 ","296.984,61 ","0,00 ","5.324,32 ","0,00 ","290.464,77 ","1.195,52 ","0,00 ","0,00 ","0,00 ","0,00 ","1.100.684,77 ","1.100.684,77 ","0,00 ","0,00 ","33.080,04 ","0,00 ","671.736,14 ","190.219,12 ","35.367,08 ","1.344,00 ","168.938,39 ","81.421,07 ","0,00 ","0,00 ","2.109,89 ","1.022,20 ","1.087,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","79.311,18 ","0,00 ","0,00 ","0,00 ","79.311,18 ","456.727,92 ","418.279,07 ","1.430.424,99 "
188.,131 ,OBČINA TRŽIČ,"23.006.648,14 ","4.209.489,99 ","758.168,75 ","625.816,13 ","24.627,01 ","64.951,91 ","26.819,09 ","7.740,26 ","0,00 ","8.214,35 ","120.896,59 ","61.365,40 ","47.156,19 ","406,37 ","684,32 ","11.284,31 ","3.045.625,68 ","491.045,93 ","150.135,95 ","265.137,66 ","8.872,05 ","7.327,27 ","1.614.021,31 ","102.914,21 ","970,99 ","405.200,31 ","110.198,97 ","0,00 ","110.198,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","174.600,00 ","0,00 ","174.600,00 ","0,00 ","0,00 ","0,00 ","4.043.082,31 ","385.580,64 ","352.888,24 ","0,00 ","32.692,40 ","2.218.250,43 ","0,00 ","31.200,00 ","0,00 ","114,67 ","0,00 ","2.186.935,76 ","437.254,47 ","437.254,47 ","997.996,77 ","85.477,27 ","26.257,35 ","5.667,81 ","880.594,34 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","14.522.634,03 ","14.522.634,03 ","72.288,00 ","0,00 ","139.483,66 ","0,00 ","12.085.203,39 ","1.512.827,94 ","106.389,90 ","12.288,00 ","594.153,14 ","231.441,81 ","0,00 ","0,00 ","91.233,20 ","91.153,14 ","80,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","140.208,61 ","8.687,70 ","0,00 ","0,00 ","131.520,91 ","-2.104.820,46 ","-2.027.253,61 ","7.079.374,38 "
189.,132 ,OBČINA TURNIŠČE,"2.751.207,69 ","853.207,90 ","266.595,72 ","245.014,70 ","3.460,00 ","4.993,38 ","0,00 ","0,00 ","0,00 ","13.127,64 ","40.417,99 ","39.930,84 ","0,00 ","0,00 ","0,00 ","487,15 ","523.398,53 ","51.547,85 ","5.519,91 ","121.648,62 ","0,00 ","5.410,14 ","272.642,86 ","2.260,31 ","0,00 ","64.368,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.795,66 ","9.795,66 ","13.000,00 ","0,00 ","0,00 ","0,00 ","955.071,27 ","15.250,36 ","0,00 ","0,00 ","15.250,36 ","418.215,83 ","0,00 ","0,00 ","0,00 ","0,00 ","9.645,00 ","408.570,83 ","63.781,65 ","63.781,65 ","457.823,43 ","6.884,01 ","29.597,12 ","0,00 ","345,54 ","392.729,29 ","28.267,47 ","0,00 ","0,00 ","0,00 ","707.755,31 ","707.755,31 ","0,00 ","18.019,75 ","13.278,19 ","0,00 ","35.723,48 ","568.578,34 ","0,00 ","0,00 ","72.155,55 ","235.173,21 ","5.568,00 ","5.568,00 ","55.715,52 ","0,00 ","14.967,20 ","40.748,32 ","0,00 ","0,00 ","0,00 ","0,00 ","173.889,69 ","13.022,83 ","0,00 ","0,00 ","160.866,86 ","-74.457,36 ","-101.500,05 ","645.196,31 "
190.,133 ,MESTNA OBČINA VELENJE,"30.887.455,43 ","8.449.295,52 ","2.450.007,49 ","2.081.492,82 ","88.645,20 ","153.120,49 ","62.798,93 ","42.101,86 ","0,00 ","21.848,19 ","420.421,44 ","194.461,57 ","155.790,01 ","1.319,13 ","2.196,85 ","66.653,88 ","5.299.479,90 ","787.904,53 ","26.268,94 ","511.083,87 ","466.860,62 ","33.092,85 ","2.188.602,36 ","102.628,12 ","15.900,00 ","1.167.138,61 ","234.386,69 ","0,00 ","108.188,27 ","0,00 ","126.198,42 ","0,00 ","0,00 ","0,00 ","45.000,00 ","0,00 ","45.000,00 ","0,00 ","0,00 ","0,00 ","11.032.872,34 ","20.536,52 ","0,00 ","0,00 ","20.536,52 ","5.260.781,77 ","0,00 ","33.300,00 ","262.036,95 ","0,00 ","31.140,00 ","4.934.304,82 ","1.279.493,44 ","1.279.493,44 ","4.472.060,61 ","0,00 ","524.198,78 ","25.710,03 ","3.694.727,32 ","227.424,48 ","0,00 ","0,00 ","0,00 ","0,00 ","9.587.366,84 ","9.587.366,84 ","430.709,81 ","0,00 ","236.003,29 ","90.163,19 ","3.163.919,81 ","3.039.738,93 ","1.123.732,69 ","71.146,94 ","1.431.952,18 ","1.817.920,73 ","0,00 ","0,00 ","48.243,02 ","48.243,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.769.677,71 ","61.331,53 ","0,00 ","0,00 ","1.708.346,18 ","-199.317,51 ","22.980,30 ","8.899.629,92 "
191.,187 ,OBČINA VELIKA POLANA,"3.481.580,50 ","494.027,99 ","148.723,78 ","125.341,35 ","8.304,00 ","10.552,65 ","0,00 ","0,00 ","0,00 ","4.525,78 ","22.681,00 ","11.534,57 ","8.821,41 ","74,93 ","130,40 ","2.119,69 ","316.532,30 ","64.854,65 ","21.544,25 ","108.690,76 ","6.545,46 ","10.983,16 ","74.212,20 ","0,00 ","0,00 ","29.701,82 ","6.090,91 ","0,00 ","6.090,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","382.529,71 ","10.938,82 ","0,00 ","0,00 ","10.938,82 ","60.274,51 ","74,81 ","1.300,00 ","17.730,10 ","0,00 ","0,00 ","41.169,60 ","57.984,43 ","57.984,43 ","253.331,95 ","2.803,88 ","11.264,06 ","19.300,84 ","219.934,17 ","0,00 ","29,00 ","0,00 ","0,00 ","0,00 ","2.595.497,80 ","2.595.497,80 ","0,00 ","0,00 ","3.595,20 ","0,00 ","2.456.497,49 ","60.420,63 ","0,00 ","0,00 ","74.984,48 ","9.525,00 ","0,00 ","0,00 ","2.900,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.900,00 ","0,00 ","6.625,00 ","0,00 ","0,00 ","0,00 ","6.625,00 ","131.017,50 ","136.425,60 ","500.611,19 "
192.,134 ,OBČINA VELIKE LAŠČE,"3.975.099,28 ","724.819,67 ","175.530,69 ","159.108,54 ","5.190,00 ","10.077,13 ","0,00 ","0,00 ","0,00 ","1.155,02 ","23.977,20 ","11.507,77 ","9.219,16 ","77,82 ","129,94 ","3.042,51 ","492.303,14 ","75.754,78 ","0,00 ","15.479,61 ","468,40 ","2.339,13 ","260.498,38 ","0,00 ","0,00 ","137.762,84 ","16.308,64 ","0,00 ","0,00 ","0,00 ","16.308,64 ","0,00 ","0,00 ","0,00 ","16.700,00 ","0,00 ","16.700,00 ","0,00 ","0,00 ","0,00 ","1.836.089,76 ","52.033,54 ","0,00 ","0,00 ","52.033,54 ","811.232,70 ","0,00 ","27.202,36 ","900,00 ","0,00 ","0,00 ","783.130,34 ","225.955,63 ","225.955,63 ","746.867,89 ","0,00 ","10.643,84 ","776,97 ","734.580,93 ","0,00 ","866,15 ","0,00 ","0,00 ","0,00 ","818.782,44 ","818.782,44 ","0,00 ","0,00 ","0,00 ","0,00 ","709.113,44 ","48.099,00 ","25.000,00 ","0,00 ","36.570,00 ","595.407,41 ","0,00 ","0,00 ","28.962,88 ","15.163,08 ","13.799,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","566.444,53 ","0,00 ","0,00 ","0,00 ","566.444,53 ","188.627,97 ","202.817,27 ","1.021.741,30 "
193.,188 ,OBČINA VERŽEJ,"1.567.195,87 ","290.963,01 ","117.167,91 ","102.877,76 ","4.786,33 ","9.088,00 ","415,82 ","0,00 ","0,00 ","0,00 ","18.387,48 ","8.956,28 ","7.175,11 ","60,70 ","101,27 ","2.094,12 ","150.011,28 ","11.543,58 ","400,73 ","29.855,89 ","3.868,02 ","3.295,88 ","16.825,74 ","1.430,00 ","0,00 ","82.791,44 ","4.096,34 ","0,00 ","4.057,28 ","0,00 ","39,06 ","0,00 ","0,00 ","0,00 ","1.300,00 ","0,00 ","1.300,00 ","0,00 ","0,00 ","0,00 ","469.410,42 ","13.922,06 ","10.972,06 ","0,00 ","2.950,00 ","254.424,68 ","0,00 ","1.877,85 ","0,00 ","0,00 ","0,00 ","252.546,83 ","44.641,36 ","44.641,36 ","156.422,32 ","10.178,79 ","3.325,60 ","236,64 ","119.779,73 ","22.901,56 ","0,00 ","0,00 ","0,00 ","0,00 ","676.887,96 ","676.887,96 ","0,00 ","0,00 ","18.118,86 ","0,00 ","619.280,87 ","0,00 ","6.418,14 ","575,04 ","32.495,05 ","129.934,48 ","0,00 ","0,00 ","111.657,16 ","49.704,96 ","61.952,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","18.277,32 ","3.550,32 ","0,00 ","0,00 ","14.727,00 ","-45.045,45 ","-41.053,61 ","253.662,03 "
194.,135 ,OBČINA VIDEM,"6.356.205,00 ","1.238.478,00 ","272.310,00 ","220.185,00 ","11.072,00 ","26.498,00 ","0,00 ","8.570,00 ","0,00 ","5.985,00 ","42.590,00 ","20.259,00 ","16.213,00 ","137,00 ","228,00 ","5.753,00 ","837.157,00 ","151.444,00 ","3.427,00 ","107.560,00 ","25.068,00 ","7.701,00 ","326.110,00 ","809,00 ","0,00 ","215.038,00 ","40.221,00 ","0,00 ","39.003,00 ","1.218,00 ","0,00 ","0,00 ","0,00 ","0,00 ","46.200,00 ","0,00 ","46.200,00 ","0,00 ","0,00 ","0,00 ","1.562.029,00 ","36.198,00 ","0,00 ","0,00 ","36.198,00 ","1.008.912,00 ","0,00 ","4.700,00 ","1.050,00 ","0,00 ","0,00 ","1.003.162,00 ","158.728,00 ","158.728,00 ","358.191,00 ","37.302,00 ","60.024,00 ","3.055,00 ","249.564,00 ","0,00 ","8.246,00 ","0,00 ","0,00 ","0,00 ","3.458.350,00 ","3.458.350,00 ","23.110,00 ","0,00 ","31.141,00 ","0,00 ","2.831.005,00 ","19.700,00 ","112.875,00 ","0,00 ","440.519,00 ","97.348,00 ","0,00 ","0,00 ","84.005,00 ","84.005,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.343,00 ","13.343,00 ","0,00 ","0,00 ","0,00 ","121.788,00 ","161.548,00 ","1.498.853,00 "
195.,136 ,OBČINA VIPAVA,"4.710.114,13 ","1.329.919,27 ","226.645,33 ","200.457,21 ","6.920,00 ","12.870,47 ","984,15 ","5.413,50 ","0,00 ","0,00 ","45.751,03 ","26.107,30 ","15.859,60 ","137,46 ","233,63 ","3.413,04 ","982.915,65 ","65.034,47 ","17.224,49 ","89.001,54 ","0,00 ","5.082,50 ","486.654,36 ","50,00 ","20.612,36 ","299.255,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","74.607,26 ","0,00 ","68.600,00 ","0,00 ","6.007,26 ","0,00 ","1.675.461,67 ","65.427,88 ","0,00 ","0,00 ","65.427,88 ","926.208,92 ","0,00 ","19.750,00 ","3.540,00 ","0,00 ","0,00 ","902.918,92 ","170.166,12 ","170.166,12 ","513.658,75 ","16.264,68 ","8.157,12 ","0,00 ","388.084,65 ","2.164,20 ","98.988,10 ","0,00 ","0,00 ","0,00 ","1.569.173,54 ","1.569.173,54 ","110.381,63 ","0,00 ","36.907,85 ","0,00 ","480.574,13 ","626.159,63 ","19.020,28 ","0,00 ","296.130,02 ","135.559,65 ","0,00 ","0,00 ","123.346,85 ","123.346,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.212,80 ","0,00 ","0,00 ","0,00 ","12.212,80 ","651.366,89 ","626.209,17 ","1.906.445,89 "
196.,137 ,OBČINA VITANJE,"3.322.055,59 ","932.525,30 ","154.874,07 ","138.504,84 ","4.786,33 ","10.427,88 ","0,00 ","0,00 ","0,00 ","1.155,02 ","24.572,01 ","12.245,36 ","9.754,10 ","83,02 ","138,36 ","2.351,17 ","728.056,75 ","125.182,13 ","178,03 ","137.675,36 ","4.814,17 ","500,40 ","355.312,03 ","0,00 ","600,00 ","103.794,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","25.022,47 ","0,00 ","25.022,47 ","0,00 ","0,00 ","0,00 ","546.820,51 ","0,00 ","0,00 ","0,00 ","0,00 ","383.604,57 ","0,00 ","4.420,00 ","0,00 ","0,00 ","0,00 ","379.184,57 ","67.640,54 ","67.640,54 ","95.575,40 ","0,00 ","24.036,80 ","0,00 ","71.538,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.839.423,17 ","1.839.423,17 ","0,00 ","0,00 ","1.651,32 ","0,00 ","1.599.250,97 ","0,00 ","0,00 ","0,00 ","238.520,88 ","3.286,61 ","0,00 ","0,00 ","3.286,61 ","3.286,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-178.785,57 ","-178.954,57 ","355.335,53 "
197.,138 ,OBČINA VODICE,"3.893.285,94 ","1.322.728,74 ","293.574,60 ","231.826,07 ","7.727,34 ","23.986,23 ","0,00 ","19.527,76 ","0,00 ","10.507,20 ","48.380,66 ","23.173,71 ","18.565,13 ","156,66 ","261,68 ","6.223,48 ","941.309,42 ","113.962,49 ","201.168,80 ","117.354,97 ","8.854,60 ","8.818,27 ","264.689,17 ","1.236,00 ","0,00 ","225.225,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.464,06 ","0,00 ","39.464,06 ","0,00 ","0,00 ","0,00 ","1.606.112,84 ","21.400,50 ","0,00 ","0,00 ","21.400,50 ","907.553,76 ","0,00 ","10.223,36 ","6.011,70 ","0,00 ","0,00 ","891.318,70 ","130.788,00 ","130.788,00 ","546.370,58 ","34.072,61 ","15.163,20 ","0,00 ","319.634,77 ","177.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","889.911,12 ","889.911,12 ","0,00 ","0,00 ","4.119,14 ","0,00 ","401.885,35 ","130.186,45 ","119.474,58 ","1.704,36 ","232.541,24 ","74.533,24 ","0,00 ","0,00 ","61.689,04 ","20.000,00 ","41.689,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.844,20 ","0,00 ","0,00 ","0,00 ","12.844,20 ","8.199,23 ","5.997,30 ","178.305,08 "
198.,139 ,OBČINA VOJNIK,"6.580.813,86 ","2.280.204,08 ","576.288,23 ","489.523,60 ","22.873,63 ","42.430,63 ","5.828,70 ","10.533,96 ","0,00 ","5.097,71 ","95.703,22 ","45.906,64 ","35.908,51 ","303,66 ","510,60 ","13.073,81 ","1.501.056,70 ","183.520,08 ","19.907,14 ","123.361,53 ","39.338,36 ","10.864,86 ","808.260,90 ","32.146,48 ","0,00 ","283.657,35 ","32.518,93 ","0,00 ","26.977,75 ","0,00 ","5.541,18 ","0,00 ","0,00 ","0,00 ","74.637,00 ","0,00 ","74.637,00 ","0,00 ","0,00 ","0,00 ","2.504.221,79 ","67.199,73 ","0,00 ","0,00 ","67.199,73 ","982.789,72 ","0,00 ","11.115,27 ","2.346,00 ","0,00 ","0,00 ","969.328,45 ","175.640,96 ","175.640,96 ","1.278.591,38 ","3.261,20 ","89.128,09 ","10.081,59 ","1.176.120,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.548.540,99 ","1.548.540,99 ","0,00 ","23.308,56 ","41.536,12 ","0,00 ","1.008.025,47 ","82.942,27 ","89.175,00 ","16.620,00 ","286.933,57 ","247.847,00 ","0,00 ","0,00 ","174.484,70 ","167.460,00 ","7.024,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","73.362,30 ","8.489,92 ","0,00 ","0,00 ","64.872,38 ","506.665,68 ","538.236,22 ","1.263.416,39 "
