,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR,,,- V EUR
,,,I.,7,70,700,7000,703,7030,7031,7032,7033,704,7044,7045,7046,7047,706,7060,71,710,7100,7102,7103,711,7111,712,7120,713,7130,714,7140,7141,72,720,7200,7201,7202,7203,721,7210,7211,722,7220,7221,7222,73,730,7300,7301,731,7310,7311,7312,7313,732,7320,74,740,7400,7401,7402,7403,7404,741,7410,7411,7412,7413,7414,7415,7416,7417,78,782,7821,787,7870
,,,SKUPAJ PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.,165 ,OBČINA KOSTEL,"1.720.085,97 ","691.666,97 ","598.141,00 ","547.435,00 ","547.435,00 ","21.313,00 ","11.016,00 ","12,00 ","1.819,00 ","8.466,00 ","29.393,00 ","247,00 ","0,00 ","0,00 ","29.146,00 ","0,00 ","0,00 ","93.525,97 ","70.597,57 ","0,00 ","96,00 ","70.501,57 ","274,00 ","274,00 ","0,00 ","0,00 ","16.131,00 ","16.131,00 ","6.523,40 ","0,00 ","6.523,40 ","39.630,00 ","38.200,00 ","31.000,00 ","7.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.430,00 ","1.430,00 ","0,00 ","0,00 ","6.982,00 ","6.982,00 ","6.982,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","981.807,00 ","483.104,00 ","446.291,00 ","36.813,00 ","0,00 ","0,00 ","0,00 ","498.703,00 ","0,00 ","0,00 ","193.791,00 ","0,00 ","0,00 ","0,00 ","304.912,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
71.,51 ,OBČINA KOZJE,"3.719.942,32 ","2.595.100,09 ","2.312.157,06 ","2.085.995,00 ","2.085.995,00 ","104.784,64 ","95.915,43 ","70,14 ","-1.188,00 ","9.987,07 ","121.377,42 ","30.713,90 ","0,00 ","0,00 ","90.663,52 ","0,00 ","0,00 ","282.943,03 ","140.743,53 ","0,00 ","6.571,28 ","134.172,25 ","1.016,05 ","1.016,05 ","1.418,18 ","1.418,18 ","0,00 ","0,00 ","139.765,27 ","0,00 ","139.765,27 ","30.718,42 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.718,42 ","18.545,93 ","12.172,49 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.094.123,81 ","820.132,33 ","816.132,33 ","0,00 ","0,00 ","4.000,00 ","0,00 ","273.991,48 ","0,00 ","0,00 ","273.991,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
72.,52 ,MESTNA OBČINA KRANJ,"44.821.207,52 ","39.013.063,64 ","33.399.939,01 ","25.264.307,00 ","25.264.307,00 ","7.027.475,68 ","5.456.672,74 ","12.114,21 ","558.449,52 ","1.000.239,21 ","1.108.156,33 ","222.136,03 ","0,00 ","0,00 ","886.020,30 ","0,00 ","0,00 ","5.613.124,63 ","2.621.625,61 ","90.180,80 ","155.394,09 ","2.376.050,72 ","16.524,04 ","16.524,04 ","282.536,12 ","282.536,12 ","172.012,58 ","172.012,58 ","2.520.426,28 ","0,00 ","2.520.426,28 ","1.484.900,62 ","1.037.388,35 ","1.037.221,68 ","0,00 ","0,00 ","166,67 ","0,00 ","0,00 ","0,00 ","447.512,27 ","70,77 ","447.441,50 ","0,00 ","12.958,00 ","12.958,00 ","12.958,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.310.285,26 ","1.060.691,02 ","760.615,28 ","300.075,74 ","0,00 ","0,00 ","0,00 ","3.249.594,24 ","0,00 ","0,00 ","3.063.226,39 ","0,00 ","0,00 ","0,00 ","0,00 ","186.367,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
73.,53 ,OBČINA KRANJSKA GORA,"9.589.869,33 ","7.619.902,73 ","4.866.612,94 ","3.056.376,00 ","3.056.376,00 ","1.200.728,41 ","1.036.473,90 ","21,16 ","11.977,90 ","152.255,45 ","609.508,53 ","1.567,11 ","0,00 ","0,00 ","607.941,42 ","0,00 ","0,00 ","2.753.289,79 ","1.951.161,91 ","13.021,20 ","83.643,86 ","1.854.496,85 ","2.948,83 ","2.948,83 ","5.503,78 ","5.503,78 ","279.146,49 ","279.146,49 ","514.528,78 ","0,00 ","514.528,78 ","118.476,48 ","18.522,58 ","18.522,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","99.953,90 ","0,00 ","99.953,90 ","0,00 ","200,00 ","200,00 ","0,00 ","200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.851.290,12 ","1.851.290,12 ","1.580.331,53 ","40.958,59 ","0,00 ","230.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
74.,166 ,OBČINA KRIŽEVCI,"2.949.218,14 ","2.202.731,08 ","1.946.492,30 ","1.840.620,00 ","1.840.620,00 ","27.656,99 ","3.415,76 ","0,00 ","471,03 ","23.770,20 ","78.215,31 ","203,51 ","0,00 ","0,00 ","78.011,80 ","0,00 ","0,00 ","256.238,78 ","91.596,11 ","9.307,27 ","28.415,29 ","53.873,55 ","2.823,14 ","2.823,14 ","1.034,08 ","1.034,08 ","1.775,36 ","1.775,36 ","159.010,09 ","0,00 ","159.010,09 ","52.864,41 ","25.620,04 ","25.620,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.244,37 ","0,00 ","27.244,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","693.622,65 ","325.271,49 ","319.774,04 ","5.497,45 ","0,00 ","0,00 ","0,00 ","368.351,16 ","0,00 ","0,00 ","368.351,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
75.,54 ,OBČINA KRŠKO,"37.558.619,38 ","25.812.960,41 ","17.607.857,98 ","14.180.960,00 ","14.180.960,00 ","2.759.424,47 ","2.448.591,32 ","4.138,19 ","66.532,15 ","240.162,81 ","661.885,44 ","6.914,91 ","0,00 ","0,00 ","654.970,53 ","5.588,07 ","5.588,07 ","8.205.102,43 ","1.245.777,40 ","51.606,12 ","340.530,75 ","853.640,53 ","7.106,04 ","7.106,04 ","6.259,73 ","6.259,73 ","219.255,73 ","219.255,73 ","6.726.703,53 ","0,00 ","6.726.703,53 ","208.345,89 ","129.932,51 ","124.282,51 ","5.650,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","78.413,38 ","29.112,38 ","49.301,00 ","0,00 ","58.958,80 ","55.947,00 ","48.525,60 ","7.421,40 ","3.011,80 ","2.623,00 ","388,80 ","0,00 ","0,00 ","0,00 ","0,00 ","11.472.202,92 ","4.815.037,12 ","4.769.688,93 ","29.522,94 ","2.646,65 ","13.178,60 ","0,00 ","6.657.165,80 ","0,00 ","0,00 ","0,00 ","6.657.165,80 ","0,00 ","0,00 ","0,00 ","0,00 ","6.151,36 ","0,00 ","0,00 ","6.151,36 ","6.151,36 "
76.,55 ,OBČINA KUNGOTA,"4.311.957,56 ","3.266.195,40 ","2.892.606,27 ","2.562.330,00 ","2.562.330,00 ","199.606,87 ","81.235,97 ","168,81 ","46.781,36 ","71.420,73 ","130.669,40 ","894,27 ","0,00 ","0,00 ","129.775,13 ","0,00 ","0,00 ","373.589,13 ","56.112,97 ","0,00 ","3.422,34 ","52.690,63 ","1.980,60 ","1.980,60 ","1.650,34 ","1.650,34 ","0,00 ","0,00 ","313.845,22 ","0,00 ","313.845,22 ","75.259,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","75.259,82 ","0,00 ","44.984,34 ","30.275,48 ","815,00 ","815,00 ","815,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","969.687,34 ","814.777,00 ","814.777,00 ","0,00 ","0,00 ","0,00 ","0,00 ","154.910,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","151.619,38 ","3.290,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
77.,56 ,OBČINA KUZMA,"1.463.476,29 ","1.209.971,35 ","1.044.038,49 ","936.447,00 ","936.447,00 ","57.087,94 ","50.208,64 ","60,50 ","1.194,63 ","5.624,17 ","50.503,55 ","441,44 ","0,00 ","0,00 ","50.062,11 ","0,00 ","0,00 ","165.932,86 ","46.804,02 ","1.131,55 ","1.140,75 ","44.531,72 ","10.488,56 ","10.488,56 ","0,00 ","0,00 ","0,00 ","0,00 ","108.640,28 ","0,00 ","108.640,28 ","8.553,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.553,73 ","2.047,20 ","6.506,53 ","0,00 ","3.374,73 ","3.374,73 ","0,00 ","3.374,73 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","241.576,48 ","241.576,48 ","193.576,48 ","48.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
78.,57 ,OBČINA LAŠKO,"13.308.559,99 ","10.744.165,39 ","9.225.315,21 ","7.660.255,00 ","7.660.255,00 ","961.405,90 ","858.631,77 ","643,83 ","38.786,23 ","63.344,07 ","603.654,31 ","2.527,56 ","0,00 ","0,00 ","601.126,75 ","0,00 ","0,00 ","1.518.850,18 ","117.239,03 ","327,36 ","5.399,32 ","111.512,35 ","4.677,96 ","4.677,96 ","12.082,65 ","12.082,65 ","69.134,60 ","69.134,60 ","1.315.715,94 ","0,00 ","1.315.715,94 ","1.130,00 ","1.130,00 ","0,00 ","1.130,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.563.264,60 ","1.720.702,41 ","1.720.702,41 ","0,00 ","0,00 ","0,00 ","0,00 ","842.562,19 ","0,00 ","0,00 ","603.246,03 ","239.316,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
79.,58 ,OBČINA LENART,"7.869.006,10 ","5.666.834,52 ","4.565.726,95 ","3.857.700,00 ","3.857.700,00 ","402.697,81 ","280.196,29 ","138,46 ","14.214,86 ","108.148,20 ","305.329,14 ","28.142,83 ","0,00 ","0,00 ","277.186,31 ","0,00 ","0,00 ","1.101.107,57 ","123.840,08 ","7,07 ","2.788,27 ","121.044,74 ","2.794,50 ","2.794,50 ","835,49 ","835,49 ","92.177,94 ","92.177,94 ","881.459,56 ","0,00 ","881.459,56 ","800.145,96 ","92.200,00 ","92.200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","707.945,96 ","0,00 ","707.945,96 ","0,00 ","5.800,00 ","5.800,00 ","5.800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.396.225,62 ","732.189,62 ","707.665,34 ","24.524,28 ","0,00 ","0,00 ","0,00 ","664.036,00 ","0,00 ","0,00 ","0,00 ","664.036,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
80.,59 ,OBČINA LENDAVA,"10.580.921,05 ","7.876.042,46 ","6.736.147,40 ","5.888.819,00 ","5.888.819,00 ","603.459,10 ","499.038,07 ","0,00 ","19.631,26 ","84.789,77 ","243.869,30 ","57.587,00 ","0,00 ","0,00 ","186.282,30 ","0,00 ","0,00 ","1.139.895,06 ","169.468,67 ","122,60 ","96.551,44 ","72.794,63 ","4.068,57 ","4.068,57 ","19.295,10 ","19.295,10 ","439.705,69 ","439.705,69 ","507.357,03 ","0,00 ","507.357,03 ","53.823,27 ","19.777,88 ","0,00 ","0,00 ","0,00 ","19.777,88 ","0,00 ","0,00 ","0,00 ","34.045,39 ","1.017,55 ","33.027,84 ","0,00 ","2.290,44 ","1.346,00 ","1.100,00 ","246,00 ","944,44 ","0,00 ","944,44 ","0,00 ","0,00 ","0,00 ","0,00 ","2.648.764,88 ","1.975.967,17 ","1.939.222,42 ","36.744,75 ","0,00 ","0,00 ","0,00 ","672.797,71 ","0,00 ","0,00 ","672.797,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
81.,60 ,OBČINA LITIJA,"11.822.374,45 ","9.446.626,31 ","9.173.327,67 ","8.164.417,00 ","8.164.417,00 ","693.780,87 ","571.979,34 ","2.254,96 ","28.220,95 ","91.325,62 ","315.129,80 ","8.475,58 ","0,00 ","0,00 ","306.654,22 ","0,00 ","0,00 ","273.298,64 ","64.593,05 ","385,03 ","2.731,71 ","61.476,31 ","5.415,41 ","5.415,41 ","4.267,93 ","4.267,93 ","105,00 ","105,00 ","198.917,25 ","0,00 ","198.917,25 ","637.488,32 ","105.071,28 ","105.071,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","532.417,04 ","5.200,00 ","527.217,04 ","0,00 ","1.007,58 ","1.007,58 ","0,00 ","1.007,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.737.252,24 ","1.564.017,33 ","1.519.424,15 ","44.593,18 ","0,00 ","0,00 ","0,00 ","173.234,91 ","0,00 ","49.951,91 ","123.283,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
82.,61 ,MESTNA OBČINA LJUBLJANA,"250.715.864,03 ","223.733.528,32 ","186.759.963,68 ","121.132.912,00 ","121.132.912,00 ","54.948.067,36 ","43.769.789,98 ","145.009,70 ","2.981.769,80 ","8.051.497,88 ","10.678.984,32 ","986.216,21 ","0,00 ","0,00 ","9.692.768,11 ","0,00 ","0,00 ","36.973.564,64 ","13.400.088,75 ","4.360.889,80 ","377.488,37 ","8.661.710,58 ","275.478,46 ","275.478,46 ","3.289.329,98 ","3.289.329,98 ","703.617,81 ","703.617,81 ","19.305.049,64 ","0,00 ","19.305.049,64 ","18.589.403,44 ","8.478.770,98 ","8.106.889,71 ","228.214,60 ","0,00 ","143.666,67 ","0,00 ","0,00 ","0,00 ","10.110.632,46 ","0,00 ","10.110.632,46 ","0,00 ","23.930,80 ","23.930,80 ","23.850,00 ","80,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.280.897,13 ","2.663.895,95 ","2.493.903,25 ","169.992,70 ","0,00 ","0,00 ","0,00 ","5.617.001,18 ","0,00 ","0,00 ","0,00 ","5.617.001,18 ","0,00 ","0,00 ","0,00 ","0,00 ","88.104,34 ","0,00 ","0,00 ","88.104,34 ","88.104,34 "
83.,62 ,OBČINA LJUBNO,"2.608.702,00 ","1.964.196,00 ","1.880.238,00 ","1.714.042,00 ","1.714.042,00 ","66.833,00 ","43.894,00 ","15,00 ","4.419,00 ","18.505,00 ","99.363,00 ","609,00 ","0,00 ","0,00 ","98.754,00 ","0,00 ","0,00 ","83.958,00 ","60.169,00 ","0,00 ","3.028,00 ","57.141,00 ","1.122,00 ","1.122,00 ","299,00 ","299,00 ","0,00 ","0,00 ","22.368,00 ","0,00 ","22.368,00 ","16.794,00 ","12.847,00 ","12.847,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.947,00 ","3.947,00 ","0,00 ","0,00 ","19.100,00 ","19.100,00 ","18.900,00 ","200,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","608.612,00 ","592.170,00 ","592.170,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.442,00 ","0,00 ","0,00 ","16.442,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
84.,63 ,OBČINA LJUTOMER,"12.801.272,79 ","8.683.040,16 ","7.543.788,85 ","6.251.055,00 ","6.251.055,00 ","981.912,73 ","885.138,00 ","80,48 ","12.975,94 ","83.718,31 ","310.821,12 ","3.220,59 ","0,00 ","0,00 ","307.600,53 ","0,00 ","0,00 ","1.139.251,31 ","710.790,11 ","0,00 ","14.235,15 ","696.554,96 ","12.938,57 ","12.938,57 ","16.423,66 ","16.423,66 ","94.236,12 ","94.236,12 ","304.862,85 ","0,00 ","304.862,85 ","395.438,88 ","306.277,81 ","306.277,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","89.161,07 ","0,00 ","89.161,07 ","0,00 ","72.140,26 ","72.140,26 ","72.140,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.650.653,49 ","3.650.653,49 ","3.088.613,82 ","147.278,90 ","107.000,22 ","115.622,95 ","192.137,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
85.,64 ,OBČINA LOGATEC,"13.719.850,68 ","10.964.511,25 ","8.116.793,20 ","6.518.495,00 ","6.518.495,00 ","1.127.800,14 ","879.931,89 ","2.457,24 ","58.766,66 ","186.644,35 ","470.498,06 ","116.697,89 ","0,00 ","0,00 ","353.800,17 ","0,00 ","0,00 ","2.847.718,05 ","1.929.814,81 ","0,00 ","20.590,26 ","1.909.224,55 ","9.316,07 ","9.316,07 ","28.166,43 ","28.166,43 ","73.648,33 ","73.648,33 ","806.772,41 ","0,00 ","806.772,41 ","1.721.475,67 ","692.005,63 ","692.005,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.029.470,04 ","0,00 ","1.029.470,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.033.863,76 ","989.159,00 ","945.176,54 ","43.982,46 ","0,00 ","0,00 ","0,00 ","44.704,76 ","0,00 ","44.704,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
86.,208 ,OBČINA LOG-DRAGOMER,"2.162.752,09 ","2.149.611,86 ","2.000.258,13 ","1.703.132,00 ","1.703.132,00 ","195.560,48 ","100.779,85 ","3.997,93 ","21.727,40 ","69.055,30 ","101.565,65 ","2.241,10 ","0,00 ","0,00 ","99.324,55 ","0,00 ","0,00 ","149.353,73 ","28.237,10 ","2.461,12 ","22.107,24 ","3.668,74 ","1.298,66 ","1.298,66 ","1.028,11 ","1.028,11 ","0,00 ","0,00 ","118.789,86 ","0,00 ","118.789,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.140,23 ","13.140,23 ","8.527,35 ","4.612,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
87.,65 ,OBČINA LOŠKA DOLINA,"4.262.422,96 ","2.664.576,09 ","2.557.202,62 ","2.199.856,00 ","2.199.856,00 ","264.866,24 ","231.307,35 ","7,31 ","20.542,84 ","13.008,74 ","92.480,38 ","4.921,75 ","0,00 ","0,00 ","87.558,63 ","0,00 ","0,00 ","107.373,47 ","77.788,81 ","0,00 ","1.318,74 ","76.470,07 ","1.007,22 ","1.007,22 ","917,87 ","917,87 ","3.126,00 ","3.126,00 ","24.533,57 ","0,00 ","24.533,57 ","181.900,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","181.900,00 ","0,00 ","181.900,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.415.946,87 ","702.062,24 ","702.062,24 ","0,00 ","0,00 ","0,00 ","0,00 ","713.884,63 ","0,00 ","0,00 ","713.884,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
88.,66 ,OBČINA LOŠKI POTOK,"3.157.865,70 ","1.488.974,55 ","1.465.650,92 ","1.330.511,00 ","1.330.511,00 ","61.589,03 ","35.710,26 ","82,57 ","19.708,03 ","6.088,17 ","73.550,89 ","2.339,43 ","0,00 ","0,00 ","71.211,46 ","0,00 ","0,00 ","23.323,63 ","5.394,05 ","0,00 ","1.528,78 ","3.865,27 ","459,47 ","459,47 ","0,00 ","0,00 ","571,65 ","571,65 ","16.898,46 ","0,00 ","16.898,46 ","3.659,76 ","833,33 ","0,00 ","833,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.826,43 ","796,43 ","2.030,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.665.231,39 ","836.294,76 ","792.379,76 ","43.915,00 ","0,00 ","0,00 ","0,00 ","828.936,63 ","0,00 ","0,00 ","0,00 ","828.936,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
89.,167 ,OBČINA LOVRENC NA POHORJU,"3.328.154,17 ","2.592.529,08 ","1.981.400,46 ","1.790.349,00 ","1.790.349,00 ","130.007,72 ","100.527,22 ","0,00 ","3.889,14 ","25.591,36 ","61.043,74 ","1.025,98 ","0,00 ","0,00 ","60.017,76 ","0,00 ","0,00 ","611.128,62 ","510.220,03 ","0,00 ","5.603,28 ","504.616,75 ","1.131,53 ","1.131,53 ","271,75 ","271,75 ","59.013,83 ","59.013,83 ","40.491,48 ","0,00 ","40.491,48 ","22.843,45 ","3.807,94 ","3.807,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.035,51 ","0,00 ","19.035,51 ","0,00 ","4.910,00 ","4.910,00 ","4.910,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","707.871,64 ","707.871,64 ","707.703,19 ","0,00 ","0,00 ","168,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
90.,67 ,OBČINA LUČE,"2.467.399,49 ","1.484.784,22 ","1.389.213,08 ","1.313.775,00 ","1.313.775,00 ","19.965,24 ","11.414,48 ","63,86 ","5.342,81 ","3.144,09 ","55.472,84 ","46,36 ","0,00 ","0,00 ","55.426,48 ","0,00 ","0,00 ","95.571,14 ","47.086,72 ","0,00 ","17.786,81 ","29.299,91 ","375,29 ","375,29 ","0,00 ","0,00 ","10.029,00 ","10.029,00 ","38.080,13 ","0,00 ","38.080,13 ","844,92 ","844,92 ","844,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","981.770,35 ","689.764,35 ","689.764,35 ","0,00 ","0,00 ","0,00 ","0,00 ","292.006,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","292.006,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
91.,68 ,OBČINA LUKOVICA,"4.329.424,91 ","3.734.664,87 ","3.347.819,92 ","2.858.794,00 ","2.858.794,00 ","350.025,46 ","272.899,03 ","401,90 ","13.941,42 ","62.783,11 ","139.000,46 ","2.446,84 ","0,00 ","0,00 ","136.553,62 ","0,00 ","0,00 ","386.844,95 ","64.867,73 ","0,00 ","6.843,05 ","58.024,68 ","-42,85 ","-42,85 ","767,10 ","767,10 ","124.071,38 ","124.071,38 ","197.181,59 ","0,00 ","197.181,59 ","81.223,01 ","9.219,01 ","9.119,01 ","0,00 ","0,00 ","100,00 ","0,00 ","0,00 ","0,00 ","72.004,00 ","45.800,00 ","26.204,00 ","0,00 ","50,00 ","50,00 ","50,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","513.487,03 ","460.487,03 ","460.487,03 ","0,00 ","0,00 ","0,00 ","0,00 ","53.000,00 ","0,00 ","0,00 ","53.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
92.,69 ,OBČINA MAJŠPERK,"4.375.985,09 ","2.870.909,32 ","2.571.074,00 ","2.440.916,00 ","2.440.916,00 ","39.489,05 ","8.431,38 ","30,62 ","5.587,68 ","25.439,37 ","90.668,95 ","620,01 ","0,00 ","0,00 ","90.048,94 ","0,00 ","0,00 ","299.835,32 ","166.454,38 ","433,68 ","14.509,51 ","151.511,19 ","1.422,62 ","1.422,62 ","3.844,67 ","3.844,67 ","23.334,81 ","23.334,81 ","104.778,84 ","0,00 ","104.778,84 ","31.982,46 ","26.350,00 ","25.800,00 ","550,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.632,46 ","2.788,46 ","2.844,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.473.093,31 ","832.107,77 ","810.787,84 ","0,00 ","21.319,93 ","0,00 ","0,00 ","640.985,54 ","0,00 ","0,00 ","539.269,34 ","101.716,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
