št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.,132 ,OBČINA TURNIŠČE,"2.558.385,61 ","539.989,61 ","112.143,00 ","104.974,29 ","2.768,00 ","3.823,20 ","0,00 ","0,00 ","0,00 ","577,51 ","19.807,20 ","9.070,60 ","7.266,77 ","61,52 ","102,42 ","3.305,89 ","387.510,79 ","39.424,97 ","2.026,87 ","56.579,86 ","0,00 ","5.597,34 ","62.423,94 ","10.776,49 ","0,00 ","210.681,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.528,62 ","528,62 ","20.000,00 ","0,00 ","0,00 ","0,00 ","906.385,44 ","10.763,09 ","0,00 ","0,00 ","10.763,09 ","371.323,51 ","0,00 ","7.800,00 ","0,00 ","0,00 ","7.620,00 ","355.903,51 ","7.088,76 ","7.088,76 ","517.210,08 ","6.702,00 ","29.062,02 ","0,00 ","220.353,24 ","261.092,82 ","0,00 ","0,00 ","0,00 ","0,00 ","903.927,03 ","903.927,03 ","0,00 ","0,00 ","2.190,85 ","0,00 ","637.065,56 ","86.499,20 ","65.975,16 ","0,00 ","112.196,26 ","0,00 ","208.083,53 ","112.072,01 ","0,00 ","0,00 ","112.072,01 ","0,00 ","0,00 ","0,00 ","0,00 ","96.011,52 ","44.862,39 ","0,00 ","0,00 ","51.149,13 ","346.774,99 ","344.147,35 ","627.535,88 "
191.,133 ,MESTNA OBČINA VELENJE,"35.314.035,33 ","8.569.691,07 ","2.366.739,34 ","2.044.175,14 ","47.230,52 ","143.176,63 ","47.252,66 ","55.931,68 ","0,00 ","28.972,71 ","413.141,68 ","189.661,70 ","153.716,10 ","1.301,60 ","2.168,71 ","66.293,57 ","5.404.590,43 ","742.898,13 ","34.263,65 ","550.883,66 ","385.842,48 ","24.275,42 ","2.415.192,94 ","320.520,52 ","0,00 ","930.713,63 ","312.296,93 ","215.823,14 ","0,00 ","96.473,79 ","0,00 ","0,00 ","0,00 ","72.922,69 ","0,00 ","72.922,69 ","0,00 ","0,00 ","0,00 ","12.590.488,38 ","22.007,45 ","0,00 ","0,00 ","22.007,45 ","5.854.913,44 ","0,00 ","36.100,00 ","271.104,71 ","0,00 ","40.220,00 ","5.507.488,73 ","1.929.534,26 ","1.929.534,26 ","4.784.033,23 ","0,00 ","472.889,31 ","28.450,97 ","4.196.133,13 ","86.559,82 ","0,00 ","0,00 ","0,00 ","0,00 ","11.675.724,21 ","11.675.724,21 ","5.255.253,68 ","45.459,30 ","568.618,44 ","125.238,59 ","810.638,86 ","3.592.931,65 ","672.150,20 ","91.488,71 ","513.944,78 ","0,00 ","2.478.131,67 ","277.463,78 ","277.463,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.200.667,89 ","78.703,65 ","0,00 ","0,00 ","2.121.964,24 ","894.720,83 ","1.180.725,80 ","10.995.615,62 "
192.,187 ,OBČINA VELIKA POLANA,"1.470.905,10 ","622.522,41 ","163.485,65 ","145.849,58 ","7.958,00 ","9.678,07 ","0,00 ","0,00 ","0,00 ","0,00 ","26.928,43 ","13.251,87 ","10.310,40 ","88,30 ","146,16 ","3.131,70 ","423.889,62 ","61.380,00 ","62.855,41 ","108.182,21 ","11.416,84 ","3.462,86 ","139.610,79 ","0,00 ","0,00 ","36.981,51 ","2.218,71 ","2.218,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.000,00 ","6.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","396.682,93 ","14.159,51 ","6.029,35 ","0,00 ","8.130,16 ","68.139,81 ","795,79 ","3.800,00 ","24.789,07 ","0,00 ","0,00 ","38.754,95 ","45.751,47 ","45.751,47 ","268.632,14 ","2.960,18 ","12.709,41 ","50.544,54 ","200.141,61 ","0,00 ","2.276,40 ","0,00 ","0,00 ","0,00 ","377.002,49 ","377.002,49 ","0,00 ","28.984,00 ","7.161,84 ","0,00 ","163.290,93 ","59.822,65 ","4.968,30 ","0,00 ","112.774,77 ","0,00 ","74.697,27 ","67.692,27 ","0,00 ","64.741,27 ","0,00 ","0,00 ","0,00 ","2.951,00 ","0,00 ","7.005,00 ","0,00 ","0,00 ","0,00 ","7.005,00 ","-16.222,55 ","-14.591,91 ","172.372,18 "
193.,134 ,OBČINA VELIKE LAŠČE,"3.312.979,33 ","942.133,91 ","201.736,07 ","182.405,81 ","6.228,00 ","13.102,26 ","0,00 ","0,00 ","0,00 ","0,00 ","27.603,61 ","13.532,12 ","10.721,31 ","90,77 ","151,89 ","3.107,52 ","686.599,44 ","491.513,13 ","0,00 ","94.661,64 ","6.797,59 ","2.378,72 ","40.261,26 ","0,00 ","0,00 ","50.987,10 ","9.494,79 ","0,00 ","0,00 ","9.494,79 ","0,00 ","0,00 ","0,00 ","16.700,00 ","16.700,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.386.039,24 ","40.516,54 ","31.535,62 ","0,00 ","8.980,92 ","955.199,11 ","0,00 ","29.074,64 ","0,00 ","0,00 ","0,00 ","926.124,47 ","89.594,20 ","89.594,20 ","300.729,39 ","0,00 ","13.090,89 ","258,99 ","287.379,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","889.327,64 ","889.327,64 ","0,00 ","1.500,26 ","99.409,54 ","3.000,00 ","703.577,89 ","27.233,42 ","1.531,78 ","0,00 ","52.823,23 ","251,52 ","95.478,54 ","856,54 ","856,54 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","94.622,00 ","0,00 ","0,00 ","0,00 ","94.622,00 ","371.581,23 ","364.449,36 ","1.042.586,08 "
194.,188 ,OBČINA VERŽEJ,"2.500.725,69 ","298.917,19 ","130.386,99 ","115.534,03 ","5.018,42 ","8.893,18 ","652,60 ","0,00 ","0,00 ","288,76 ","20.308,52 ","10.013,23 ","8.021,86 ","67,75 ","113,19 ","2.092,49 ","133.154,61 ","9.849,09 ","355,45 ","35.636,51 ","2.311,51 ","4.596,95 ","15.405,92 ","0,00 ","0,00 ","64.999,18 ","13.767,07 ","13.666,27 ","0,00 ","100,80 ","0,00 ","0,00 ","0,00 ","1.300,00 ","0,00 ","1.300,00 ","0,00 ","0,00 ","0,00 ","438.884,33 ","40.288,68 ","36.936,68 ","0,00 ","3.352,00 ","248.462,42 ","0,00 ","2.086,50 ","0,00 ","0,00 ","0,00 ","246.375,92 ","40.981,14 ","40.981,14 ","109.152,09 ","10.600,91 ","4.079,55 ","1.172,56 ","73.633,44 ","19.665,63 ","0,00 ","0,00 ","0,00 ","0,00 ","1.709.020,13 ","1.709.020,13 ","0,00 ","0,00 ","2.494,39 ","0,00 ","1.637.297,65 ","14.611,24 ","23.191,44 ","0,00 ","31.425,41 ","0,00 ","53.904,04 ","42.155,04 ","9.989,00 ","32.166,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.749,00 ","0,00 ","0,00 ","0,00 ","11.749,00 ","-500.813,59 ","-487.142,75 ","255.321,73 "
195.,135 ,OBČINA VIDEM,"4.873.906,27 ","1.518.695,04 ","278.504,77 ","197.287,27 ","10.453,30 ","24.922,51 ","14.939,17 ","11.996,05 ","0,00 ","18.906,47 ","42.392,71 ","19.999,29 ","15.897,07 ","135,07 ","224,63 ","6.136,65 ","1.063.681,33 ","113.845,35 ","12.328,35 ","122.763,22 ","35.322,54 ","14.058,45 ","508.544,14 ","19.304,33 ","52.493,06 ","185.021,89 ","68.116,23 ","68.116,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","66.000,00 ","0,00 ","66.000,00 ","0,00 ","0,00 ","0,00 ","1.788.454,22 ","43.062,53 ","0,00 ","0,00 ","43.062,53 ","1.138.890,74 ","0,00 ","4.310,00 ","500,00 ","0,00 ","3.933,00 ","1.130.147,74 ","180.046,54 ","180.046,54 ","426.454,41 ","47.281,23 ","50.781,33 ","3.189,64 ","319.800,12 ","0,00 ","5.402,09 ","0,00 ","0,00 ","0,00 ","1.460.801,64 ","1.460.801,64 ","0,00 ","867,19 ","174.530,35 ","9.340,32 ","863.886,28 ","27.992,88 ","14.485,44 ","0,00 ","369.699,18 ","0,00 ","105.955,37 ","66.550,00 ","66.550,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.405,37 ","34.559,90 ","0,00 ","0,00 ","4.845,47 ","204.826,20 ","271.029,57 ","914.262,79 "
196.,136 ,OBČINA VIPAVA,"9.715.741,89 ","1.289.816,24 ","222.176,38 ","193.261,87 ","6.228,00 ","13.609,21 ","2.799,98 ","6.277,32 ","0,00 ","0,00 ","47.339,82 ","26.810,98 ","16.741,05 ","148,34 ","247,26 ","3.392,19 ","969.300,04 ","72.483,58 ","22.083,06 ","92.951,68 ","0,00 ","3.495,26 ","395.327,81 ","50,00 ","85.397,81 ","297.510,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","51.000,00 ","0,00 ","51.000,00 ","0,00 ","0,00 ","0,00 ","1.920.714,61 ","154.761,23 ","0,00 ","0,00 ","154.761,23 ","1.052.071,61 ","0,00 ","18.200,00 ","2.240,00 ","0,00 ","0,00 ","1.031.631,61 ","160.388,54 ","160.388,54 ","553.493,23 ","14.563,66 ","21.071,28 ","0,00 ","417.077,80 ","2.145,49 ","98.635,00 ","0,00 ","0,00 ","0,00 ","6.317.532,63 ","6.317.532,63 ","1.754,18 ","0,00 ","89.236,96 ","36.384,58 ","1.875.274,20 ","4.101.602,05 ","0,00 ","0,00 ","213.280,66 ","0,00 ","187.678,41 ","70.699,88 ","70.699,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","116.978,53 ","22.295,53 ","0,00 ","0,00 ","94.683,00 ","-776.580,66 ","-821.188,22 ","1.872.596,95 "
197.,137 ,OBČINA VITANJE,"3.912.559,73 ","716.477,73 ","119.146,31 ","103.892,76 ","3.806,00 ","7.913,61 ","0,00 ","0,00 ","0,00 ","3.533,94 ","19.523,58 ","9.479,93 ","7.596,00 ","64,35 ","107,14 ","2.276,16 ","544.141,16 ","68.239,51 ","2.983,16 ","33.290,41 ","29.338,64 ","930,67 ","311.686,38 ","2.315,60 ","185,36 ","95.171,43 ","9.013,11 ","5.334,27 ","0,00 ","3.678,84 ","0,00 ","0,00 ","0,00 ","24.653,57 ","0,00 ","24.653,57 ","0,00 ","0,00 ","0,00 ","662.554,18 ","41.267,78 ","33.007,00 ","0,00 ","8.260,78 ","386.790,22 ","130,00 ","3.250,00 ","0,00 ","0,00 ","0,00 ","383.410,22 ","63.354,68 ","63.354,68 ","171.141,50 ","52.264,90 ","22.094,33 ","0,00 ","96.782,27 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.513.502,90 ","2.513.502,90 ","0,00 ","0,00 ","26.094,45 ","0,00 ","2.331.402,13 ","3.783,94 ","0,00 ","0,00 ","152.222,38 ","0,00 ","20.024,92 ","12.100,00 ","12.100,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.924,92 ","0,00 ","0,00 ","0,00 ","7.924,92 ","-588.943,92 ","-580.156,04 ","600.096,06 "
198.,138 ,OBČINA VODICE,"3.843.706,78 ","1.255.713,46 ","302.120,98 ","250.317,17 ","8.632,00 ","20.960,79 ","0,00 ","8.175,11 ","0,00 ","14.035,91 ","49.977,84 ","23.809,73 ","19.074,89 ","161,23 ","268,91 ","6.663,08 ","873.114,64 ","128.913,92 ","192.283,74 ","114.549,51 ","4.792,80 ","9.267,70 ","249.090,14 ","1.684,00 ","0,00 ","172.532,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.500,00 ","0,00 ","10.000,00 ","0,00 ","20.500,00 ","0,00 ","1.521.323,48 ","136.913,72 ","120.000,00 ","0,00 ","16.913,72 ","949.096,81 ","0,00 ","14.068,64 ","36.790,00 ","0,00 ","0,00 ","898.238,17 ","108.978,14 ","108.978,14 ","326.334,81 ","36.921,93 ","3.132,84 ","0,00 ","259.865,12 ","26.414,92 ","0,00 ","0,00 ","0,00 ","0,00 ","1.009.163,06 ","1.009.163,06 ","0,00 ","0,00 ","6.805,30 ","0,00 ","724.144,51 ","80.158,96 ","21.674,00 ","2.825,40 ","173.554,89 ","0,00 ","57.506,78 ","20.000,00 ","20.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.506,78 ","0,00 ","0,00 ","0,00 ","37.506,78 ","-4.239,45 ","-6.386,67 ","809.393,27 "
199.,139 ,OBČINA VOJNIK,"7.503.092,49 ","2.051.424,85 ","619.847,64 ","524.247,71 ","23.517,53 ","44.135,25 ","9.279,00 ","17.657,51 ","0,00 ","1.010,64 ","102.942,34 ","49.478,22 ","39.084,15 ","332,75 ","554,47 ","13.492,75 ","1.226.319,80 ","242.132,76 ","36.292,57 ","135.245,09 ","39.263,58 ","13.052,84 ","548.429,62 ","32.491,86 ","3.179,75 ","176.231,73 ","26.371,07 ","23.527,44 ","0,00 ","2.843,63 ","0,00 ","0,00 ","0,00 ","75.944,00 ","0,00 ","75.944,00 ","0,00 ","0,00 ","0,00 ","2.498.938,46 ","72.636,96 ","0,00 ","0,00 ","72.636,96 ","934.871,55 ","0,00 ","10.080,00 ","4.845,98 ","0,00 ","3.608,39 ","916.337,18 ","217.968,80 ","217.968,80 ","1.273.461,15 ","0,00 ","91.094,64 ","0,00 ","1.182.366,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.881.028,64 ","2.881.028,64 ","9.579,00 ","0,00 ","274.644,40 ","0,00 ","1.955.822,95 ","263.582,52 ","167.345,79 ","107,28 ","209.946,70 ","0,00 ","71.700,54 ","20.656,69 ","18.656,69 ","0,00 ","0,00 ","0,00 ","0,00 ","2.000,00 ","0,00 ","51.043,85 ","0,00 ","0,00 ","0,00 ","51.043,85 ","-197.741,96 ","-171.999,94 ","1.557.709,94 "
200.,189 ,OBČINA VRANSKO,"2.785.511,16 ","853.861,06 ","175.639,10 ","157.704,20 ","1.696,97 ","9.461,32 ","6.343,48 ","0,00 ","0,00 ","433,13 ","29.154,61 ","14.509,98 ","11.624,35 ","101,61 ","160,76 ","2.757,91 ","552.653,62 ","66.937,42 ","8.463,18 ","37.198,26 ","0,00 ","4.228,79 ","356.576,85 ","27.419,95 ","3.630,00 ","48.199,17 ","62.703,92 ","62.703,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","33.709,81 ","2.910,33 ","30.799,48 ","0,00 ","0,00 ","0,00 ","1.099.581,92 ","110.994,46 ","40.207,25 ","0,00 ","70.787,21 ","507.296,13 ","0,00 ","5.650,00 ","0,00 ","0,00 ","0,00 ","501.646,13 ","73.423,64 ","73.423,64 ","407.867,69 ","44.673,61 ","16.130,91 ","2.491,56 ","329.039,18 ","15.532,43 ","0,00 ","0,00 ","0,00 ","0,00 ","683.920,75 ","683.920,75 ","102.749,59 ","11.400,00 ","9.618,53 ","0,00 ","456.257,26 ","22.610,81 ","41.514,07 ","0,00 ","39.770,49 ","0,00 ","148.147,43 ","4.796,63 ","4.590,92 ","205,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","143.350,80 ","128.195,48 ","0,00 ","0,00 ","15.155,32 ","142.969,36 ","205.582,68 ","389.993,59 "
201.,140 ,OBČINA VRHNIKA,"13.539.132,72 ","3.149.601,08 ","902.982,08 ","787.882,72 ","29.179,34 ","72.062,18 ","4.474,05 ","2.191,34 ","0,00 ","7.192,45 ","144.026,89 ","70.424,92 ","56.411,91 ","477,72 ","795,70 ","15.916,64 ","2.074.594,45 ","130.943,85 ","3.272,35 ","208.086,59 ","19.850,43 ","3.456,24 ","1.228.258,93 ","58.777,16 ","0,00 ","421.948,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.997,66 ","0,00 ","10.000,00 ","17.997,66 ","0,00 ","0,00 ","5.210.653,18 ","224.421,59 ","199.016,59 ","0,00 ","25.405,00 ","2.179.196,74 ","0,00 ","22.500,00 ","45.559,80 ","0,00 ","0,00 ","2.111.136,94 ","510.284,14 ","510.284,14 ","2.296.750,71 ","0,00 ","42.782,88 ","1.292,07 ","2.238.706,26 ","13.969,50 ","0,00 ","0,00 ","0,00 ","0,00 ","5.171.278,46 ","5.171.278,46 ","1.100.000,00 ","30.000,00 ","144.494,42 ","0,00 ","2.629.136,19 ","488.761,52 ","274.296,39 ","0,00 ","504.589,94 ","0,00 ","7.600,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.600,00 ","7.600,00 ","0,00 ","0,00 ","0,00 ","479.661,98 ","452.307,42 ","4.558.787,06 "
202.,141 ,OBČINA VUZENICA,"2.680.614,95 ","382.818,04 ","156.363,35 ","141.702,35 ","2.107,86 ","6.574,76 ","1.463,19 ","1.163,41 ","0,00 ","3.351,78 ","25.850,47 ","15.611,67 ","7.627,98 ","64,57 ","107,76 ","2.438,49 ","143.024,13 ","46.305,70 ","282,72 ","25.666,05 ","1.475,85 ","2.595,48 ","12.643,67 ","864,00 ","0,00 ","53.190,66 ","3.963,48 ","3.963,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.616,61 ","6.707,83 ","42.000,00 ","0,00 ","4.908,78 ","0,00 ","1.604.210,36 ","20.028,47 ","14.098,91 ","0,00 ","5.929,56 ","623.552,03 ","0,00 ","6.300,00 ","0,00 ","0,00 ","0,00 ","617.252,03 ","121.287,82 ","121.287,82 ","839.342,04 ","14.950,75 ","22.346,31 ","387,24 ","307.133,00 ","494.524,74 ","0,00 ","0,00 ","0,00 ","0,00 ","540.626,28 ","540.626,28 ","0,00 ","0,00 ","17.039,29 ","2.778,42 ","306.014,36 ","123.030,11 ","7.012,72 ","0,00 ","84.751,38 ","0,00 ","152.960,27 ","92.736,47 ","29.577,58 ","0,00 ","0,00 ","0,00 ","11.389,99 ","51.768,90 ","0,00 ","60.223,80 ","0,00 ","126,00 ","0,00 ","60.097,80 ","10.496,65 ","14.318,60 ","311.732,94 "
203.,142 ,OBČINA ZAGORJE OB SAVI,"15.201.103,49 ","3.098.973,63 ","691.465,10 ","630.054,86 ","9.843,05 ","35.644,50 ","14.829,31 ","82,74 ","0,00 ","1.010,64 ","118.245,32 ","56.425,10 ","48.859,13 ","382,50 ","637,37 ","11.941,22 ","1.901.875,49 ","700.658,92 ","62.666,04 ","287.596,00 ","22.763,18 ","8.869,79 ","466.417,24 ","77.197,27 ","17.271,79 ","258.435,26 ","27.019,30 ","27.019,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","360.368,42 ","0,00 ","172.000,00 ","188.368,42 ","0,00 ","0,00 ","6.550.543,97 ","1.344,96 ","1.344,96 ","0,00 ","0,00 ","3.077.760,55 ","0,00 ","50.825,40 ","96.343,82 ","0,00 ","0,00 ","2.930.591,33 ","695.902,11 ","695.902,11 ","2.775.536,35 ","51.052,75 ","105.799,74 ","3.007,54 ","1.408.911,24 ","1.206.765,08 ","0,00 ","0,00 ","0,00 ","0,00 ","5.266.378,98 ","5.266.378,98 ","1.733.751,31 ","0,00 ","164.581,53 ","0,00 ","2.245.714,61 ","300.818,01 ","528.954,48 ","7.260,36 ","285.298,68 ","0,00 ","285.206,91 ","166.925,08 ","166.925,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","118.281,83 ","0,00 ","0,00 ","0,00 ","118.281,83 ","-1.642.229,38 ","-1.654.175,33 ","2.474.006,79 "
204.,143 ,OBČINA ZAVRČ,"1.644.156,56 ","573.664,58 ","154.903,02 ","114.809,09 ","4.152,00 ","8.746,46 ","14.042,11 ","9.210,87 ","0,00 ","3.942,49 ","24.373,44 ","12.218,48 ","9.788,57 ","82,90 ","138,03 ","2.145,46 ","362.856,29 ","36.492,91 ","20.759,39 ","27.237,10 ","0,00 ","15.343,16 ","135.335,43 ","30,01 ","0,00 ","127.658,29 ","11.831,83 ","10.002,95 ","0,00 ","1.828,88 ","0,00 ","0,00 ","0,00 ","19.700,00 ","0,00 ","19.700,00 ","0,00 ","0,00 ","0,00 ","500.158,67 ","4.900,00 ","0,00 ","0,00 ","4.900,00 ","281.815,87 ","0,00 ","295,04 ","0,00 ","0,00 ","0,00 ","281.520,83 ","59.003,95 ","59.003,95 ","154.438,85 ","46.329,94 ","18.883,11 ","293,35 ","85.632,42 ","0,00 ","3.300,03 ","0,00 ","0,00 ","0,00 ","528.587,45 ","528.587,45 ","0,00 ","0,00 ","4.216,46 ","4.472,88 ","377.254,48 ","0,00 ","60.660,00 ","0,00 ","81.983,63 ","0,00 ","41.745,86 ","38.913,50 ","38.913,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.832,36 ","936,36 ","0,00 ","0,00 ","1.896,00 ","-267.275,38 ","-258.015,86 ","164.518,17 "
205.,144 ,OBČINA ZREČE,"8.623.066,80 ","2.788.033,98 ","470.928,07 ","422.932,87 ","14.532,00 ","27.256,24 ","5.918,20 ","0,00 ","0,00 ","288,76 ","75.534,83 ","37.192,07 ","29.778,31 ","251,93 ","419,81 ","7.892,71 ","2.067.113,71 ","228.135,15 ","27.772,55 ","797.528,50 ","15.566,33 ","533,91 ","792.023,41 ","9.089,84 ","5.242,24 ","191.221,78 ","68.994,54 ","64.710,75 ","0,00 ","4.283,79 ","0,00 ","0,00 ","0,00 ","105.462,83 ","462,83 ","105.000,00 ","0,00 ","0,00 ","0,00 ","2.224.874,10 ","128.884,74 ","0,00 ","0,00 ","128.884,74 ","1.436.852,13 ","0,00 ","7.800,00 ","5.129,63 ","0,00 ","843,66 ","1.423.078,84 ","249.919,13 ","249.919,13 ","409.218,10 ","38.774,66 ","39.069,30 ","300,24 ","328.796,09 ","2.277,81 ","0,00 ","0,00 ","0,00 ","0,00 ","3.552.658,72 ","3.552.658,72 ","11.756,49 ","17.690,00 ","11.263,57 ","1.339,51 ","3.236.753,26 ","11.582,40 ","242.573,49 ","0,00 ","19.700,00 ","0,00 ","57.500,00 ","52.500,00 ","42.000,00 ","0,00 ","0,00 ","0,00 ","10.500,00 ","0,00 ","0,00 ","5.000,00 ","5.000,00 ","0,00 ","0,00 ","0,00 ","-1.523.720,97 ","-1.455.896,79 ","444.114,82 "
206.,190 ,OBČINA ŽALEC,"19.642.332,91 ","4.699.947,04 ","923.452,67 ","816.515,49 ","29.468,46 ","64.695,34 ","3.937,77 ","4.224,13 ","0,00 ","4.611,48 ","150.697,02 ","73.073,05 ","58.541,12 ","495,47 ","825,82 ","17.761,56 ","2.680.990,91 ","513.554,07 ","88.403,18 ","335.229,74 ","19.347,42 ","1.467,75 ","1.346.222,92 ","15.218,97 ","14.692,07 ","346.854,79 ","258.571,92 ","246.902,19 ","0,00 ","11.669,73 ","0,00 ","0,00 ","0,00 ","686.234,52 ","0,00 ","92.000,00 ","0,00 ","594.234,52 ","0,00 ","8.379.294,05 ","393.244,52 ","246.736,13 ","0,00 ","146.508,39 ","4.282.486,12 ","0,00 ","36.980,00 ","17.060,21 ","3.140,75 ","33.425,26 ","4.191.879,90 ","952.594,72 ","952.594,72 ","2.750.968,69 ","102.999,96 ","209.922,51 ","11.184,53 ","1.847.078,35 ","579.783,34 ","0,00 ","0,00 ","0,00 ","0,00 ","6.069.244,48 ","6.069.244,48 ","286.650,00 ","0,00 ","1.385.630,86 ","566,40 ","2.454.791,84 ","930.429,38 ","420.334,76 ","25.914,04 ","564.927,20 ","0,00 ","493.847,34 ","337.297,04 ","319.931,44 ","7.005,60 ","0,00 ","0,00 ","10.360,00 ","0,00 ","0,00 ","156.550,30 ","43.556,20 ","0,00 ","4.528,94 ","108.465,16 ","-2.335.089,57 ","-2.087.969,38 ","1.689.350,78 "
207.,146 ,OBČINA ŽELEZNIKI,"7.641.366,42 ","1.490.639,02 ","317.736,36 ","283.620,52 ","9.460,32 ","17.220,58 ","0,00 ","7.434,94 ","0,00 ","0,00 ","53.065,37 ","26.274,05 ","20.635,30 ","176,25 ","293,58 ","5.686,19 ","938.450,85 ","83.516,25 ","48.907,23 ","246.351,16 ","9.262,07 ","3.500,92 ","341.726,13 ","5.255,53 ","0,00 ","199.931,56 ","58.076,66 ","58.076,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","123.309,78 ","29.368,46 ","88.000,00 ","0,00 ","5.941,32 ","0,00 ","2.266.842,75 ","106.078,19 ","0,00 ","0,00 ","106.078,19 ","1.484.538,99 ","0,00 ","13.200,00 ","1.745,14 ","0,00 ","0,00 ","1.469.593,85 ","205.862,71 ","205.862,71 ","470.362,86 ","7.545,02 ","14.219,91 ","0,00 ","446.168,25 ","2.429,68 ","0,00 ","0,00 ","0,00 ","0,00 ","3.686.408,07 ","3.686.408,07 ","0,00 ","0,00 ","50.682,27 ","16.538,40 ","1.970.868,51 ","1.186.372,62 ","33.749,60 ","0,00 ","428.196,67 ","0,00 ","197.476,58 ","29.027,92 ","20.000,00 ","0,00 ","0,00 ","0,00 ","9.027,92 ","0,00 ","0,00 ","168.448,66 ","0,00 ","0,00 ","0,00 ","168.448,66 ","-259.852,65 ","-226.566,51 ","2.002.991,77 "
208.,191 ,OBČINA ŽETALE,"1.397.384,17 ","390.925,79 ","82.096,64 ","74.575,35 ","3.460,00 ","4.061,29 ","0,00 ","0,00 ","0,00 ","0,00 ","14.199,20 ","6.958,03 ","5.287,38 ","45,64 ","76,11 ","1.832,04 ","264.527,83 ","46.282,34 ","1.470,77 ","64.595,61 ","310,10 ","1.366,41 ","108.693,13 ","0,00 ","0,00 ","41.809,47 ","30.102,12 ","27.798,26 ","0,00 ","2.303,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","427.385,51 ","0,00 ","0,00 ","0,00 ","0,00 ","244.754,97 ","0,00 ","2.400,00 ","0,00 ","0,00 ","0,00 ","242.354,97 ","40.237,92 ","40.237,92 ","142.392,62 ","23.444,64 ","11.644,86 ","0,00 ","107.303,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","558.418,09 ","558.418,09 ","0,00 ","0,00 ","4.974,43 ","13.587,60 ","418.959,92 ","7.957,81 ","0,00 ","0,00 ","112.938,33 ","0,00 ","20.654,78 ","2.800,00 ","2.800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.854,78 ","1.283,07 ","0,00 ","0,00 ","16.571,71 ","27.249,94 ","57.310,44 ","360.717,29 "
