št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.,42 ,OBČINA JURŠINCI,"2.233.368,46 ","441.057,18 ","130.631,04 ","117.540,51 ","4.032,00 ","7.983,75 ","874,78 ","200,00 ","0,00 ","0,00 ","24.436,49 ","10.497,62 ","8.409,93 ","77,15 ","112,51 ","5.339,28 ","247.703,82 ","37.987,27 ","744,77 ","40.303,93 ","0,00 ","3.698,45 ","105.548,85 ","168,00 ","0,00 ","59.252,55 ","8.285,83 ","0,00 ","8.285,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.000,00 ","0,00 ","30.000,00 ","0,00 ","0,00 ","0,00 ","586.443,08 ","23.786,94 ","0,00 ","0,00 ","23.786,94 ","369.374,73 ","0,00 ","3.529,40 ","0,00 ","0,00 ","0,00 ","365.845,33 ","45.625,04 ","45.625,04 ","147.656,37 ","21.843,10 ","24.351,42 ","0,00 ","101.461,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.155.114,26 ","1.155.114,26 ","100.000,00 ","0,00 ","15.819,38 ","0,00 ","955.804,28 ","0,00 ","70.624,50 ","0,00 ","12.866,10 ","50.753,94 ","14.754,22 ","0,00 ","14.754,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","35.999,72 ","9.622,72 ","0,00 ","16.603,10 ","9.773,90 ","-368.309,97 ","-362.998,87 ","442.672,78 "
60.,43 ,OBČINA KAMNIK,"22.279.497,89 ","8.036.572,19 ","1.300.447,67 ","1.117.123,59 ","34.552,00 ","73.508,93 ","46.152,10 ","11.768,89 ","0,00 ","17.342,16 ","208.509,40 ","102.140,24 ","83.902,39 ","709,94 ","1.183,40 ","20.573,43 ","3.809.190,52 ","506.133,09 ","399.411,49 ","147.878,29 ","14.326,05 ","11.771,51 ","2.338.883,69 ","110.739,93 ","0,00 ","280.046,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.718.424,60 ","0,00 ","220.000,00 ","18.424,60 ","2.480.000,00 ","0,00 ","8.026.452,66 ","119.209,20 ","0,00 ","0,00 ","119.209,20 ","4.559.287,72 ","0,00 ","57.060,00 ","35.015,85 ","2.500,06 ","0,00 ","4.464.711,81 ","974.606,66 ","974.606,66 ","2.373.349,08 ","13.163,62 ","128.353,12 ","26.874,13 ","2.196.387,00 ","8.571,21 ","0,00 ","0,00 ","0,00 ","0,00 ","5.553.175,02 ","5.553.175,02 ","105.000,00 ","19.991,76 ","249.563,47 ","36.147,90 ","3.835.715,47 ","317.425,02 ","299.694,40 ","16.254,04 ","673.382,96 ","663.298,02 ","372.359,81 ","280.868,09 ","91.491,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","290.938,21 ","1.058,51 ","0,00 ","0,00 ","289.879,70 ","627.735,30 ","480.650,87 ","5.325.790,76 "
61.,44 ,OBČINA KANAL,"7.413.897,37 ","2.027.754,98 ","394.307,45 ","349.496,92 ","14.784,00 ","28.878,53 ","1.148,00 ","0,00 ","0,00 ","0,00 ","64.033,47 ","31.464,33 ","25.012,50 ","211,48 ","355,60 ","6.989,56 ","1.560.770,09 ","169.060,21 ","1.504,22 ","249.281,93 ","26.892,91 ","6.371,44 ","782.848,02 ","25.800,73 ","9.556,77 ","289.453,86 ","4.643,97 ","0,00 ","0,00 ","0,00 ","4.643,97 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","2.386.246,35 ","52.670,98 ","0,00 ","0,00 ","52.670,98 ","553.681,46 ","0,00 ","23.034,27 ","17.948,00 ","1.361,53 ","14.207,07 ","497.130,59 ","579.435,23 ","579.435,23 ","1.200.458,68 ","0,00 ","30.900,80 ","119.122,42 ","1.050.435,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.732.148,32 ","2.732.148,32 ","55.341,12 ","0,00 ","22.755,03 ","0,00 ","2.229.888,46 ","98.264,87 ","42.524,95 ","0,00 ","283.373,89 ","267.747,72 ","161.949,84 ","161.949,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","105.797,88 ","68.507,91 ","0,00 ","0,00 ","37.289,97 ","-150.837,78 ","-165.422,34 ","1.453.121,85 "
62.,45 ,OBČINA KIDRIČEVO,"6.501.507,64 ","1.581.906,99 ","327.916,03 ","270.747,65 ","14.000,00 ","29.859,76 ","6.741,59 ","6.567,03 ","0,00 ","0,00 ","52.199,29 ","26.615,30 ","20.139,31 ","170,34 ","290,70 ","4.983,64 ","1.021.179,74 ","77.206,96 ","13.223,38 ","260.273,71 ","0,00 ","10.091,66 ","274.534,91 ","14.384,48 ","0,00 ","371.464,64 ","16.905,44 ","0,00 ","16.905,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","163.706,49 ","0,00 ","163.706,49 ","0,00 ","0,00 ","0,00 ","1.660.316,25 ","61.349,09 ","0,00 ","0,00 ","61.349,09 ","1.024.404,50 ","0,00 ","12.800,00 ","0,00 ","0,00 ","0,00 ","1.011.604,50 ","215.024,25 ","215.024,25 ","359.538,41 ","0,00 ","37.025,05 ","26.750,70 ","295.762,66 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.104.294,75 ","2.104.294,75 ","0,00 ","0,00 ","67.133,13 ","3.990,43 ","949.489,44 ","539.174,66 ","291.704,00 ","0,00 ","252.803,09 ","1.154.989,65 ","82.000,00 ","57.000,00 ","25.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.072.989,65 ","1.032.482,65 ","0,00 ","0,00 ","40.507,00 ","-574.516,74 ","-562.728,54 ","1.579.125,78 "
63.,46 ,OBČINA KOBARID,"4.924.545,75 ","1.244.204,46 ","322.515,00 ","287.697,00 ","10.920,00 ","18.281,00 ","1.800,00 ","1.651,00 ","0,00 ","2.166,00 ","54.917,00 ","27.692,00 ","20.789,00 ","196,00 ","295,00 ","5.945,00 ","838.623,46 ","244.098,46 ","0,00 ","240.017,00 ","0,00 ","7.247,00 ","184.498,00 ","89.241,00 ","0,00 ","73.522,00 ","14.139,00 ","0,00 ","14.139,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.010,00 ","6.510,00 ","7.500,00 ","0,00 ","0,00 ","0,00 ","1.559.363,50 ","44.521,14 ","0,00 ","0,00 ","44.521,14 ","782.056,00 ","0,00 ","7.200,00 ","0,00 ","0,00 ","0,00 ","774.856,00 ","118.151,00 ","118.151,00 ","614.635,36 ","50.987,00 ","30.333,00 ","1.752,00 ","531.563,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.127.150,29 ","1.127.150,29 ","5.000,00 ","0,00 ","47.685,00 ","16.620,00 ","182.079,28 ","707.391,00 ","52.976,00 ","0,00 ","115.399,01 ","993.827,50 ","867.276,50 ","20.000,00 ","847.276,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","126.551,00 ","88.733,00 ","0,00 ","0,00 ","37.818,00 ","333.134,25 ","345.115,25 ","556.481,04 "
64.,47 ,OBČINA KOBILJE,"585.216,24 ","265.819,19 ","80.987,91 ","68.628,17 ","4.880,14 ","7.479,60 ","0,00 ","0,00 ","0,00 ","0,00 ","12.625,25 ","6.915,63 ","4.852,49 ","41,03 ","71,75 ","744,35 ","170.423,44 ","14.053,93 ","960,00 ","65.079,23 ","0,00 ","6.776,10 ","34.089,34 ","5.552,00 ","1.940,64 ","41.972,20 ","1.782,59 ","0,00 ","1.782,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","167.154,02 ","0,00 ","0,00 ","0,00 ","0,00 ","46.805,49 ","0,00 ","1.500,00 ","0,00 ","0,00 ","5.500,00 ","39.805,49 ","27.161,26 ","27.161,26 ","93.187,27 ","9.724,92 ","5.024,84 ","4.665,83 ","73.771,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","130.637,86 ","130.637,86 ","0,00 ","0,00 ","180,10 ","116,64 ","103.693,87 ","0,00 ","383,25 ","564,00 ","25.700,00 ","21.605,17 ","16.791,53 ","14.090,00 ","317,00 ","0,00 ","0,00 ","0,00 ","2.384,53 ","0,00 ","4.813,64 ","0,00 ","0,00 ","482,00 ","4.331,64 ","14.777,20 ","16.012,13 ","-30.498,02 "
65.,48 ,OBČINA KOČEVJE,"15.405.115,12 ","3.720.676,35 ","722.926,89 ","633.499,85 ","25.200,00 ","40.104,64 ","11.743,16 ","5.222,12 ","0,00 ","7.157,12 ","119.200,39 ","57.641,76 ","46.132,51 ","390,37 ","650,96 ","14.384,79 ","2.653.648,61 ","603.362,86 ","103.275,79 ","297.880,24 ","23.598,18 ","9.968,01 ","1.012.501,70 ","16.825,44 ","61,38 ","586.175,01 ","214.900,46 ","0,00 ","126.655,20 ","88.245,26 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","5.071.819,08 ","93.566,99 ","0,00 ","0,00 ","93.566,99 ","2.828.395,91 ","0,00 ","29.800,00 ","0,00 ","0,00 ","3.000,00 ","2.795.595,91 ","306.220,06 ","306.220,06 ","1.843.636,12 ","5.087,00 ","231.578,08 ","7.670,94 ","1.471.834,17 ","127.465,93 ","0,00 ","0,00 ","0,00 ","0,00 ","5.214.103,81 ","5.214.103,81 ","118.543,80 ","0,00 ","105.168,54 ","300,00 ","4.100.635,86 ","526.107,67 ","28.562,80 ","0,00 ","334.785,14 ","1.398.515,88 ","1.256.217,32 ","9.000,00 ","1.212.868,50 ","0,00 ","0,00 ","0,00 ","34.348,82 ","0,00 ","142.298,56 ","0,00 ","0,00 ","0,00 ","142.298,56 ","-417.209,88 ","-250.353,16 ","2.233.650,77 "
66.,49 ,OBČINA KOMEN,"8.874.817,23 ","1.144.185,28 ","225.692,67 ","195.530,39 ","9.072,00 ","16.803,62 ","1.097,24 ","2.611,91 ","0,00 ","577,51 ","36.359,67 ","17.632,75 ","14.126,04 ","119,54 ","199,23 ","4.282,11 ","810.586,08 ","97.441,27 ","5.049,03 ","156.376,03 ","3.523,09 ","6.667,20 ","149.236,16 ","5.409,40 ","0,00 ","386.883,90 ","54.042,51 ","0,00 ","54.042,51 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.504,35 ","16.504,35 ","1.000,00 ","0,00 ","0,00 ","0,00 ","1.509.742,17 ","62.001,21 ","2.556,90 ","0,00 ","59.444,31 ","753.283,30 ","3.062,08 ","7.302,68 ","0,00 ","0,00 ","0,00 ","742.918,54 ","209.362,62 ","209.362,62 ","485.095,04 ","56.692,03 ","16.730,54 ","3.400,00 ","402.335,17 ","5.937,30 ","0,00 ","0,00 ","0,00 ","0,00 ","5.720.755,15 ","5.720.755,15 ","134.492,92 ","0,00 ","68.889,88 ","0,00 ","5.083.741,01 ","174.088,17 ","0,00 ","0,00 ","259.543,17 ","500.134,63 ","447.585,83 ","94.159,87 ","351.477,76 ","0,00 ","0,00 ","0,00 ","1.948,20 ","0,00 ","52.548,80 ","5.929,43 ","0,00 ","0,00 ","46.619,37 ","-876.940,48 ","-823.792,77 ","1.238.070,55 "
67.,164 ,OBČINA KOMENDA,"6.631.029,20 ","1.419.649,29 ","330.974,29 ","281.482,37 ","10.752,00 ","14.451,98 ","13.011,70 ","8.446,27 ","0,00 ","2.829,97 ","53.833,13 ","26.550,79 ","21.270,65 ","180,01 ","299,95 ","5.531,73 ","936.046,72 ","143.912,61 ","1.445,87 ","142.089,68 ","11.255,66 ","4.840,44 ","252.878,70 ","9.345,06 ","0,00 ","370.278,70 ","58.795,15 ","0,00 ","58.795,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","40.000,00 ","0,00 ","40.000,00 ","0,00 ","0,00 ","0,00 ","1.896.580,43 ","46.844,64 ","0,00 ","0,00 ","46.844,64 ","944.344,00 ","0,00 ","16.274,70 ","6.116,80 ","932,04 ","0,00 ","921.020,46 ","188.958,00 ","188.958,00 ","716.433,79 ","22.071,35 ","23.729,10 ","0,00 ","317.857,15 ","352.776,19 ","0,00 ","0,00 ","0,00 ","0,00 ","3.075.701,84 ","3.075.701,84 ","130.668,47 ","0,00 ","37.529,69 ","0,00 ","2.006.666,70 ","249.176,80 ","278.518,80 ","0,00 ","373.141,38 ","239.097,64 ","118.805,45 ","118.805,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","120.292,19 ","0,00 ","0,00 ","0,00 ","120.292,19 ","-1.647.306,33 ","-1.624.149,13 ","382.234,35 "
68.,50 ,MESTNA OBČINA KOPER,"75.657.954,72 ","8.543.545,37 ","3.449.575,66 ","3.041.049,69 ","104.582,53 ","220.223,16 ","23.257,85 ","41.810,22 ","0,00 ","18.652,21 ","551.497,63 ","270.646,39 ","216.822,87 ","1.835,04 ","3.057,89 ","59.135,44 ","4.483.358,08 ","1.187.760,30 ","39.596,08 ","474.257,58 ","199.790,63 ","44.104,65 ","686.166,58 ","181.010,55 ","0,00 ","1.670.671,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","59.114,00 ","17.114,00 ","42.000,00 ","0,00 ","0,00 ","0,00 ","25.307.714,52 ","1.183.478,80 ","0,00 ","0,00 ","1.183.478,80 ","9.800.361,77 ","0,00 ","102.239,66 ","0,00 ","3.105,25 ","37.386,00 ","9.657.630,86 ","2.422.749,46 ","2.422.749,46 ","11.901.124,49 ","0,00 ","507.216,88 ","0,00 ","6.355.329,03 ","4.934.307,10 ","104.271,48 ","0,00 ","0,00 ","0,00 ","36.706.352,93 ","36.706.352,93 ","244.304,58 ","59.100,00 ","1.365.892,24 ","6.556,44 ","26.918.052,21 ","2.752.296,81 ","1.652.283,69 ","440.135,57 ","3.267.731,39 ","5.100.341,90 ","3.795.742,44 ","225.904,61 ","2.863.069,12 ","0,00 ","91.958,27 ","461.561,85 ","153.248,59 ","0,00 ","1.304.599,46 ","94.092,74 ","0,00 ","0,00 ","1.210.506,72 ","-16.607.560,09 ","-17.014.879,37 ","11.663.440,59 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"2.348.691,64 ","705.567,76 ","119.797,27 ","109.154,52 ","3.360,00 ","4.557,62 ","417,72 ","2.307,41 ","0,00 ","0,00 ","19.639,80 ","9.901,35 ","7.932,30 ","67,14 ","111,89 ","1.627,12 ","551.130,69 ","113.695,37 ","2.540,77 ","44.169,02 ","2.098,01 ","231,62 ","227.015,52 ","0,00 ","0,00 ","161.380,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","0,00 ","15.000,00 ","0,00 ","0,00 ","0,00 ","846.516,37 ","0,00 ","0,00 ","0,00 ","0,00 ","454.853,63 ","0,00 ","5.000,00 ","3.668,44 ","0,00 ","3.178,68 ","443.006,51 ","64.343,97 ","64.343,97 ","327.318,77 ","8.632,55 ","21.291,34 ","950,00 ","295.900,70 ","544,18 ","0,00 ","0,00 ","0,00 ","0,00 ","631.026,85 ","631.026,85 ","0,00 ","0,00 ","5.353,53 ","5.981,84 ","420.841,31 ","0,00 ","22.199,89 ","5.415,20 ","171.235,08 ","165.580,66 ","25.436,26 ","12.465,00 ","0,00 ","0,00 ","0,00 ","12.971,26 ","0,00 ","0,00 ","140.144,40 ","0,00 ","0,00 ","0,00 ","140.144,40 ","-5.522,39 ","-21.733,36 ","219.614,49 "
70.,165 ,OBČINA KOSTEL,"2.127.888,18 ","624.382,80 ","256.305,54 ","220.676,00 ","10.752,00 ","24.004,00 ","821,54 ","52,00 ","0,00 ","0,00 ","40.045,88 ","20.612,70 ","15.780,63 ","133,00 ","226,65 ","3.292,90 ","300.789,38 ","39.439,00 ","1.616,00 ","56.212,25 ","20.687,19 ","8.599,67 ","111.474,48 ","19.608,00 ","0,00 ","43.152,79 ","24.842,00 ","0,00 ","24.842,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.400,00 ","0,00 ","2.400,00 ","0,00 ","0,00 ","0,00 ","318.479,00 ","0,00 ","0,00 ","0,00 ","0,00 ","180.722,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","180.722,00 ","24.350,00 ","24.350,00 ","113.407,00 ","0,00 ","0,00 ","10.488,00 ","102.919,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.174.309,38 ","1.174.309,38 ","0,00 ","7.756,00 ","0,00 ","4.921,28 ","1.034.386,10 ","94.937,00 ","0,00 ","0,00 ","32.309,00 ","10.717,00 ","10.576,00 ","0,00 ","10.576,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","141,00 ","141,00 ","0,00 ","0,00 ","0,00 ","-407.802,21 ","-383.056,21 ","-251.194,83 "
71.,51 ,OBČINA KOZJE,"3.635.530,85 ","1.168.977,35 ","248.740,95 ","217.084,97 ","10.080,00 ","21.287,22 ","0,00 ","0,00 ","0,00 ","288,76 ","38.837,79 ","19.261,73 ","16.938,69 ","129,38 ","217,67 ","2.290,32 ","838.378,82 ","60.853,80 ","502,60 ","64.712,23 ","4.150,51 ","7.928,22 ","553.489,03 ","616,00 ","0,00 ","146.126,43 ","8.319,43 ","0,00 ","7.233,58 ","0,00 ","1.085,85 ","0,00 ","0,00 ","0,00 ","34.700,36 ","0,00 ","34.700,36 ","0,00 ","0,00 ","0,00 ","1.167.856,79 ","54.439,30 ","0,00 ","0,00 ","54.439,30 ","684.509,24 ","0,00 ","5.119,29 ","3.691,55 ","0,00 ","0,00 ","675.698,40 ","101.211,20 ","101.211,20 ","327.697,05 ","0,00 ","46.678,06 ","0,00 ","268.844,03 ","311,85 ","11.863,11 ","0,00 ","0,00 ","0,00 ","1.125.107,49 ","1.125.107,49 ","0,00 ","10.036,57 ","23.553,83 ","8.988,70 ","718.651,09 ","217.528,84 ","35.102,79 ","0,00 ","111.245,67 ","173.589,22 ","114.181,71 ","55.000,00 ","59.181,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","59.407,51 ","6.399,21 ","0,00 ","0,00 ","53.008,30 ","84.411,47 ","86.159,62 ","258.265,95 "
72.,52 ,MESTNA OBČINA KRANJ,"49.691.346,72 ","12.574.797,29 ","2.408.299,57 ","2.124.958,30 ","79.464,00 ","160.562,96 ","35.973,36 ","410,82 ","0,00 ","6.930,13 ","391.857,86 ","190.528,75 ","153.240,18 ","1.296,33 ","2.161,22 ","44.631,38 ","9.039.737,64 ","1.273.393,81 ","1.235.790,98 ","1.273.126,26 ","42.843,35 ","8.999,33 ","3.650.726,00 ","307.516,19 ","426.049,79 ","821.291,93 ","180.902,22 ","0,00 ","180.902,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","554.000,00 ","0,00 ","80.000,00 ","0,00 ","474.000,00 ","0,00 ","18.222.421,15 ","895.627,02 ","176.642,25 ","0,00 ","718.984,77 ","7.784.586,24 ","0,00 ","63.771,22 ","29.344,00 ","0,00 ","0,00 ","7.691.471,02 ","1.555.401,69 ","1.555.401,69 ","7.986.806,20 ","0,00 ","312.661,20 ","35.198,48 ","7.637.971,39 ","975,13 ","0,00 ","0,00 ","0,00 ","0,00 ","14.902.035,54 ","14.902.035,54 ","265.480,00 ","0,00 ","769.264,62 ","23.065,39 ","5.657.280,01 ","6.165.497,91 ","698.466,99 ","39.139,07 ","1.283.841,55 ","3.992.092,74 ","2.710.494,98 ","279.511,08 ","2.374.334,65 ","0,00 ","26.583,07 ","30.066,18 ","0,00 ","0,00 ","1.281.597,76 ","169.160,56 ","0,00 ","0,00 ","1.112.437,20 ","-4.870.139,20 ","-4.844.631,07 ","8.215.845,20 "
73.,53 ,OBČINA KRANJSKA GORA,"9.426.923,25 ","2.622.196,94 ","402.818,34 ","351.910,25 ","10.752,00 ","28.066,93 ","5.108,56 ","5.536,82 ","0,00 ","1.443,78 ","65.642,90 ","32.351,45 ","25.917,76 ","219,31 ","365,54 ","6.788,84 ","2.136.857,70 ","346.099,25 ","355.436,81 ","108.844,42 ","10.382,99 ","3.757,92 ","1.130.746,38 ","2.012,10 ","3.574,44 ","176.003,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.878,00 ","0,00 ","16.878,00 ","0,00 ","0,00 ","0,00 ","2.514.921,05 ","54.932,98 ","0,00 ","0,00 ","54.932,98 ","932.270,57 ","0,00 ","12.394,28 ","16.374,72 ","0,00 ","0,00 ","903.501,57 ","357.183,29 ","357.183,29 ","1.170.534,21 ","40.947,62 ","20.155,70 ","2.820,84 ","1.080.966,40 ","25.643,65 ","0,00 ","0,00 ","0,00 ","0,00 ","3.089.721,84 ","3.089.721,84 ","180.800,89 ","0,00 ","14.630,21 ","0,00 ","2.452.490,67 ","50.278,26 ","227.748,68 ","0,00 ","163.773,13 ","1.200.083,42 ","1.101.203,96 ","272.555,71 ","287.636,86 ","0,00 ","0,00 ","0,00 ","541.011,39 ","0,00 ","98.879,46 ","0,00 ","0,00 ","0,00 ","98.879,46 ","162.946,08 ","79.302,22 ","2.482.784,74 "
74.,166 ,OBČINA KRIŽEVCI,"2.711.106,35 ","422.152,51 ","108.411,62 ","91.329,60 ","4.032,00 ","8.726,54 ","0,00 ","0,00 ","0,00 ","4.323,48 ","16.641,32 ","8.095,60 ","6.485,68 ","54,91 ","91,51 ","1.913,62 ","285.801,81 ","25.900,13 ","4.109,08 ","52.608,88 ","2.104,87 ","336,40 ","105.985,55 ","3.823,08 ","0,00 ","90.933,82 ","10.297,76 ","0,00 ","0,00 ","0,00 ","10.297,76 ","0,00 ","0,00 ","0,00 ","1.000,00 ","0,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","976.120,36 ","500,00 ","0,00 ","0,00 ","500,00 ","699.599,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","699.599,53 ","84.015,33 ","84.015,33 ","192.005,50 ","13.325,85 ","21.894,38 ","297,88 ","156.487,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.105.286,35 ","1.105.286,35 ","0,00 ","0,00 ","21.672,84 ","1.654,90 ","983.751,17 ","28.902,22 ","14.079,20 ","0,00 ","55.226,02 ","207.547,13 ","114.343,97 ","75.250,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.093,97 ","0,00 ","93.203,16 ","22.943,63 ","0,00 ","0,00 ","70.259,53 ","238.111,79 ","219.994,26 ","804.458,21 "
75.,54 ,OBČINA KRŠKO,"46.567.924,28 ","9.064.887,54 ","1.587.956,24 ","1.375.974,01 ","52.136,00 ","116.969,17 ","25.301,06 ","15.551,37 ","0,00 ","2.024,63 ","258.274,24 ","126.591,04 ","101.053,33 ","860,22 ","1.426,04 ","28.343,61 ","6.156.999,97 ","505.562,52 ","88.790,90 ","579.819,25 ","48.061,94 ","13.686,39 ","3.299.833,23 ","105.577,37 ","0,00 ","1.515.668,37 ","55.240,41 ","0,00 ","52.888,53 ","0,00 ","2.351,88 ","0,00 ","0,00 ","0,00 ","1.006.416,68 ","0,00 ","564.683,31 ","0,00 ","441.733,37 ","0,00 ","10.460.040,87 ","798.372,78 ","300.019,00 ","0,00 ","498.353,78 ","5.206.756,28 ","0,00 ","52.200,00 ","45.071,86 ","0,00 ","65.000,00 ","5.044.484,42 ","1.277.133,19 ","1.277.133,19 ","3.174.682,26 ","200,00 ","277.417,86 ","36.999,78 ","2.833.016,97 ","27.047,65 ","0,00 ","3.096,36 ","0,00 ","3.096,36 ","26.054.244,09 ","26.054.244,09 ","654.006,37 ","39.150,00 ","285.960,12 ","524.695,64 ","19.939.030,15 ","868.604,61 ","1.305.588,50 ","161.894,87 ","2.275.313,83 ","988.751,78 ","267.268,48 ","167.937,07 ","0,00 ","0,00 ","52.252,72 ","47.078,69 ","0,00 ","0,00 ","721.483,30 ","0,00 ","0,00 ","0,00 ","721.483,30 ","-9.009.304,90 ","-9.294.595,24 ","6.288.032,00 "
76.,55 ,OBČINA KUNGOTA,"4.184.678,39 ","1.380.618,70 ","293.951,77 ","249.147,67 ","10.416,00 ","34.388,10 ","0,00 ","0,00 ","0,00 ","0,00 ","44.992,53 ","22.069,76 ","17.669,21 ","149,46 ","249,58 ","4.854,52 ","1.033.127,41 ","100.297,50 ","40.568,81 ","261.808,96 ","19.218,43 ","4.810,62 ","531.958,34 ","0,00 ","0,00 ","74.464,75 ","6.046,99 ","0,00 ","4.476,48 ","0,00 ","1.570,51 ","0,00 ","0,00 ","0,00 ","2.500,00 ","2.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.217.343,12 ","2.952,67 ","0,00 ","0,00 ","2.952,67 ","403.389,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","403.389,77 ","62.663,87 ","62.663,87 ","748.336,81 ","8.026,75 ","59.999,96 ","3.450,00 ","676.860,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.586.716,57 ","1.586.716,57 ","0,00 ","0,00 ","3.078,29 ","0,00 ","1.515.593,35 ","0,00 ","12.855,13 ","0,00 ","55.189,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","127.279,17 ","129.903,82 ","668.233,58 "
77.,56 ,OBČINA KUZMA,"1.421.492,54 ","606.178,40 ","162.114,78 ","104.473,50 ","10.752,00 ","18.539,77 ","0,00 ","4.008,08 ","23.619,54 ","721,89 ","53.680,60 ","34.904,88 ","18.220,14 ","269,54 ","286,04 ","0,00 ","307.275,95 ","29.299,30 ","5.497,95 ","43.879,90 ","15.949,41 ","1.629,38 ","147.588,18 ","727,80 ","0,00 ","62.704,03 ","20.613,27 ","0,00 ","0,00 ","20.613,27 ","0,00 ","0,00 ","0,00 ","0,00 ","62.493,80 ","2.886,99 ","20.747,28 ","0,00 ","38.859,53 ","0,00 ","400.866,08 ","0,00 ","0,00 ","0,00 ","0,00 ","205.549,31 ","0,00 ","4.020,77 ","0,00 ","0,00 ","0,00 ","201.528,54 ","139.113,99 ","139.113,99 ","56.202,78 ","0,00 ","29.088,40 ","271,48 ","26.842,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","317.084,94 ","317.084,94 ","12.115,47 ","15.430,00 ","17.275,27 ","3.355,97 ","117.173,17 ","97.782,86 ","0,00 ","25.984,40 ","27.967,80 ","97.363,12 ","89.484,02 ","83.462,12 ","6.021,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.879,10 ","4.036,36 ","0,00 ","0,00 ","3.842,74 ","41.983,75 ","61.456,27 ","202.926,87 "
