št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.,129 ,OBČINA TRBOVLJE,"17.854.875,29 ","3.049.968,10 ","813.713,38 ","719.184,71 ","28.728,00 ","49.130,26 ","10.979,43 ","3.525,32 ","0,00 ","2.165,66 ","132.396,11 ","64.083,98 ","51.339,68 ","434,43 ","724,16 ","15.813,86 ","2.101.681,94 ","311.647,10 ","34.652,14 ","341.154,80 ","27.922,69 ","5.265,75 ","938.745,26 ","58.458,68 ","0,00 ","12.756,69 ","371.078,83 ","2.176,67 ","2.176,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.193.706,60 ","0,00 ","0,00 ","0,00 ","0,00 ","2.574.279,21 ","0,00 ","10.887,30 ","143.012,43 ","0,00 ","0,00 ","2.420.379,48 ","454.624,22 ","454.624,22 ","2.164.803,17 ","0,00 ","207.582,51 ","0,00 ","1.905.259,62 ","0,00 ","1.541,84 ","50.419,20 ","0,00 ","0,00 ","0,00 ","8.782.476,80 ","8.782.476,80 ","237.021,85 ","19.693,00 ","102.050,65 ","14.404,21 ","6.632.851,74 ","1.141.764,28 ","97.480,45 ","0,00 ","537.210,62 ","828.723,79 ","484.858,27 ","0,00 ","443.946,27 ","0,00 ","0,00 ","0,00 ","40.912,00 ","0,00 ","343.865,52 ","0,00 ","0,00 ","0,00 ","343.865,52 ","-1.530.643,36 ","-1.657.537,29 ","2.858.952,21 "
185.,130 ,OBČINA TREBNJE,"14.862.739,87 ","3.161.345,77 ","613.249,47 ","526.169,46 ","22.000,00 ","41.359,54 ","8.152,88 ","9.167,86 ","0,00 ","6.399,73 ","103.409,15 ","50.892,46 ","40.771,01 ","345,15 ","575,55 ","10.824,98 ","2.375.378,91 ","117.737,36 ","0,00 ","181.539,94 ","7.016,45 ","7.778,33 ","807.572,18 ","6.442,40 ","66.612,44 ","11.611,66 ","1.169.068,15 ","15.155,24 ","15.155,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54.153,00 ","0,00 ","46.737,00 ","7.416,00 ","0,00 ","0,00 ","4.392.506,59 ","82.703,16 ","0,00 ","0,00 ","82.703,16 ","2.361.617,31 ","0,00 ","27.252,00 ","5.652,68 ","0,00 ","46.045,20 ","2.282.667,43 ","720.990,67 ","720.990,67 ","1.227.195,45 ","279.407,55 ","94.005,18 ","33.103,74 ","820.678,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.517.393,81 ","4.517.393,81 ","103.862,16 ","0,00 ","40.220,68 ","6.000,00 ","2.738.310,41 ","1.227.826,40 ","16.707,77 ","0,00 ","384.466,39 ","2.791.493,70 ","1.539.395,81 ","417.016,66 ","1.099.366,15 ","0,00 ","0,00 ","23.013,00 ","0,00 ","0,00 ","1.252.097,89 ","10.584,01 ","0,00 ","0,00 ","1.241.513,88 ","-2.382.579,96 ","-2.545.668,53 ","2.960.982,53 "
186.,185 ,OBČINA TRNOVSKA VAS,"1.613.260,00 ","577.118,21 ","97.757,48 ","82.822,71 ","4.704,00 ","7.733,52 ","800,64 ","207,85 ","0,00 ","1.488,76 ","16.194,91 ","7.363,64 ","6.015,31 ","50,95 ","86,69 ","2.678,32 ","179.822,00 ","23.467,14 ","2.063,44 ","31.291,82 ","2.241,18 ","2.382,60 ","61.571,42 ","0,00 ","0,00 ","1.169,04 ","55.635,36 ","4.918,39 ","4.918,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","278.425,43 ","0,00 ","278.425,43 ","0,00 ","0,00 ","0,00 ","305.316,63 ","0,00 ","0,00 ","0,00 ","0,00 ","209.900,95 ","0,00 ","1.481,07 ","0,00 ","0,00 ","0,00 ","208.419,88 ","23.519,75 ","23.519,75 ","71.895,93 ","11.829,41 ","8.047,92 ","0,00 ","52.018,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","720.240,55 ","720.240,55 ","0,00 ","0,00 ","22.604,60 ","0,00 ","658.869,49 ","4.707,83 ","3.840,00 ","0,00 ","30.218,63 ","10.584,61 ","3.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.500,00 ","0,00 ","7.084,61 ","3.675,20 ","0,00 ","0,00 ","3.409,41 ","9.368,00 ","-378,85 ","97.254,81 "
187.,186 ,OBČINA TRZIN,"3.335.952,70 ","1.081.980,33 ","324.449,36 ","281.532,81 ","9.939,64 ","26.484,89 ","5.020,97 ","1.187,57 ","0,00 ","283,48 ","57.390,29 ","29.754,32 ","22.379,23 ","210,65 ","317,71 ","4.728,38 ","696.140,68 ","98.000,01 ","132.548,94 ","139.920,42 ","6.142,50 ","4.114,96 ","181.427,10 ","5.954,33 ","5.573,31 ","6.057,48 ","116.401,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.000,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","790.527,55 ","326,43 ","0,00 ","0,00 ","326,43 ","439.407,94 ","0,00 ","208,65 ","0,00 ","0,00 ","13.517,99 ","425.681,30 ","109.241,70 ","109.241,70 ","241.551,48 ","0,00 ","21.105,94 ","0,00 ","216.094,31 ","0,00 ","4.351,23 ","0,00 ","0,00 ","0,00 ","0,00 ","1.289.617,14 ","1.289.617,14 ","0,00 ","0,00 ","47.317,74 ","0,00 ","952.812,95 ","39.126,75 ","134.570,44 ","0,00 ","115.789,26 ","173.827,68 ","64.888,83 ","15.274,90 ","49.613,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","108.938,85 ","0,00 ","0,00 ","0,00 ","108.938,85 ","-83.818,05 ","-246.117,93 ","1.262.866,95 "
188.,131 ,OBČINA TRŽIČ,"14.076.414,65 ","3.779.053,98 ","700.520,89 ","589.493,66 ","23.552,24 ","57.435,25 ","22.842,84 ","6.071,90 ","0,00 ","1.125,00 ","110.651,66 ","56.333,09 ","43.541,27 ","377,73 ","634,10 ","9.765,47 ","2.724.520,23 ","547.056,02 ","14.630,56 ","220.785,44 ","20.525,90 ","12.502,05 ","1.388.201,81 ","78.191,76 ","1.593,70 ","11.558,11 ","429.474,88 ","83.544,36 ","83.544,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","159.816,84 ","0,00 ","159.816,84 ","0,00 ","0,00 ","0,00 ","3.412.441,62 ","31.967,39 ","0,00 ","0,00 ","31.967,39 ","776.678,05 ","0,00 ","26.800,00 ","0,00 ","571,51 ","9.082,47 ","740.224,07 ","396.592,58 ","396.592,58 ","2.207.203,60 ","2.525,92 ","82.644,72 ","6.562,28 ","2.115.470,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.078.664,60 ","6.078.664,60 ","16.700,00 ","0,00 ","264.143,07 ","750,00 ","4.299.898,91 ","1.000.510,72 ","191.880,06 ","5.907,34 ","298.874,50 ","806.254,45 ","617.985,53 ","122.378,81 ","495.606,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","188.268,92 ","0,00 ","0,00 ","0,00 ","188.268,92 ","96.395,72 ","169.169,01 ","2.625.747,51 "
189.,132 ,OBČINA TURNIŠČE,"2.316.106,81 ","452.802,90 ","170.292,22 ","117.451,35 ","2.688,00 ","4.264,86 ","0,00 ","0,00 ","0,00 ","45.888,01 ","15.038,90 ","12.131,96 ","1.464,98 ","1.176,26 ","0,00 ","265,70 ","250.356,26 ","28.548,53 ","0,00 ","67.054,30 ","0,00 ","4.822,49 ","103.010,36 ","2.807,45 ","0,00 ","2.325,90 ","41.787,23 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.115,52 ","4.115,52 ","13.000,00 ","0,00 ","0,00 ","0,00 ","832.730,68 ","39,90 ","0,00 ","0,00 ","39,90 ","346.902,54 ","0,00 ","0,00 ","0,00 ","0,00 ","23.249,50 ","323.653,04 ","70.391,54 ","70.391,54 ","415.396,70 ","6.425,15 ","62.034,13 ","0,00 ","2.822,44 ","0,00 ","344.114,98 ","0,00 ","0,00 ","0,00 ","0,00 ","1.030.573,23 ","1.030.573,23 ","0,00 ","47.458,44 ","29.634,06 ","0,00 ","416.685,14 ","450.217,24 ","3.013,40 ","0,00 ","83.564,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.303,78 ","-12.318,48 ","719.723,43 "
190.,133 ,MESTNA OBČINA VELENJE,"29.193.447,24 ","6.073.323,06 ","2.061.185,58 ","1.752.481,86 ","83.743,31 ","150.836,27 ","29.652,68 ","25.205,56 ","0,00 ","19.265,90 ","352.332,07 ","157.143,56 ","128.588,46 ","1.088,75 ","1.814,77 ","63.696,53 ","3.439.948,17 ","833.719,40 ","23.571,55 ","505.499,08 ","84.519,75 ","34.938,38 ","597.391,42 ","50.236,93 ","7.553,29 ","29.617,77 ","1.272.900,60 ","111.719,88 ","22.055,68 ","0,00 ","89.664,20 ","0,00 ","0,00 ","0,00 ","108.137,36 ","0,00 ","108.137,36 ","0,00 ","0,00 ","0,00 ","12.417.547,86 ","35.539,83 ","0,00 ","0,00 ","35.539,83 ","2.108.398,49 ","0,00 ","25.705,68 ","68.678,16 ","0,00 ","0,00 ","2.014.014,65 ","1.055.299,79 ","1.055.299,79 ","9.218.309,75 ","1.000,00 ","361.507,35 ","37.210,05 ","5.456.561,20 ","0,00 ","3.362.031,15 ","0,00 ","0,00 ","0,00 ","0,00 ","7.336.711,80 ","7.336.711,80 ","1.057.327,57 ","26.818,45 ","382.823,02 ","29.179,55 ","1.683.997,73 ","2.006.690,11 ","1.394.903,46 ","15.659,72 ","739.312,19 ","3.365.864,52 ","2.126.815,22 ","104.101,37 ","2.022.713,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.239.049,30 ","418.061,59 ","0,00 ","0,00 ","820.987,71 ","163.583,54 ","224.594,53 ","7.831.561,12 "
191.,187 ,OBČINA VELIKA POLANA,"1.350.161,26 ","333.277,92 ","119.547,91 ","104.961,27 ","6.257,20 ","6.576,58 ","0,00 ","0,00 ","0,00 ","1.752,86 ","19.054,70 ","9.536,13 ","7.445,12 ","63,00 ","107,53 ","1.902,92 ","186.996,86 ","32.364,34 ","7.882,41 ","66.288,09 ","2.846,73 ","6.692,13 ","48.896,30 ","0,00 ","0,00 ","1.446,85 ","20.580,01 ","7.678,45 ","7.678,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","329.008,76 ","11.422,16 ","0,00 ","0,00 ","11.422,16 ","66.480,43 ","1.361,10 ","900,00 ","17.030,36 ","0,00 ","0,00 ","47.188,97 ","46.054,98 ","46.054,98 ","205.051,19 ","2.903,10 ","24.122,81 ","15.160,70 ","162.864,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","682.474,58 ","682.474,58 ","0,00 ","0,00 ","7.459,77 ","0,00 ","573.868,82 ","15.435,00 ","63.387,75 ","0,00 ","22.323,24 ","5.400,00 ","5.400,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.400,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-25.107,99 ","-19.220,80 ","280.612,04 "
192.,134 ,OBČINA VELIKE LAŠČE,"4.872.838,53 ","591.877,93 ","170.126,93 ","152.902,02 ","5.376,00 ","10.279,22 ","0,00 ","0,00 ","0,00 ","1.569,69 ","23.030,10 ","11.111,91 ","8.902,03 ","75,30 ","125,76 ","2.815,10 ","342.182,16 ","101.785,40 ","2.742,00 ","20.637,16 ","2.015,59 ","4.967,06 ","78.232,19 ","0,00 ","62.706,90 ","1.846,98 ","67.248,88 ","39.847,04 ","0,00 ","0,00 ","39.847,04 ","0,00 ","0,00 ","0,00 ","16.691,70 ","0,00 ","16.691,70 ","0,00 ","0,00 ","0,00 ","1.582.453,35 ","62.699,92 ","679,67 ","0,00 ","62.020,25 ","678.195,20 ","0,00 ","32.411,15 ","1.032,43 ","0,00 ","0,00 ","644.751,62 ","144.461,19 ","144.461,19 ","697.097,04 ","0,00 ","22.892,94 ","820,00 ","672.576,46 ","0,00 ","0,00 ","807,64 ","0,00 ","0,00 ","0,00 ","1.421.679,87 ","1.421.679,87 ","31.296,95 ","0,00 ","3.627,67 ","0,00 ","735.592,66 ","132.205,67 ","454.821,00 ","0,00 ","64.135,92 ","1.276.827,38 ","29.321,47 ","26.287,72 ","3.033,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.247.505,91 ","0,00 ","0,00 ","0,00 ","1.247.505,91 ","-805.366,31 ","-804.445,74 ","749.840,55 "
193.,188 ,OBČINA VERŽEJ,"1.036.865,78 ","216.739,27 ","85.514,22 ","76.374,86 ","2.688,00 ","5.539,27 ","912,09 ","0,00 ","0,00 ","0,00 ","13.147,09 ","6.595,14 ","5.283,36 ","44,97 ","74,42 ","1.149,20 ","110.177,82 ","9.533,59 ","113,93 ","26.510,29 ","1.630,93 ","3.200,10 ","14.544,77 ","0,00 ","0,00 ","1.447,90 ","53.196,31 ","6.615,14 ","6.131,56 ","0,00 ","483,58 ","0,00 ","0,00 ","0,00 ","1.285,00 ","0,00 ","1.285,00 ","0,00 ","0,00 ","0,00 ","352.836,46 ","5.751,17 ","0,00 ","0,00 ","5.751,17 ","205.124,17 ","0,00 ","1.251,90 ","0,00 ","0,00 ","0,00 ","203.872,27 ","47.854,22 ","47.854,22 ","94.106,90 ","4.395,99 ","11.851,74 ","236,64 ","62.028,87 ","0,00 ","15.593,66 ","0,00 ","0,00 ","0,00 ","0,00 ","407.274,59 ","407.274,59 ","0,00 ","0,00 ","6.676,10 ","777,20 ","352.645,28 ","0,00 ","1.734,00 ","0,00 ","45.442,01 ","60.015,46 ","46.856,58 ","10.710,00 ","35.376,28 ","0,00 ","0,00 ","770,30 ","0,00 ","0,00 ","13.158,88 ","1.999,88 ","0,00 ","0,00 ","11.159,00 ","1.387,32 ","6.737,72 ","277.644,33 "
194.,135 ,OBČINA VIDEM,"5.598.416,00 ","1.075.999,00 ","248.190,00 ","192.502,00 ","11.088,00 ","23.615,00 ","13.247,00 ","7.449,00 ","0,00 ","289,00 ","39.359,00 ","19.423,00 ","15.116,00 ","128,00 ","215,00 ","4.477,00 ","763.715,00 ","90.306,00 ","5.738,00 ","108.099,00 ","22.438,00 ","5.459,00 ","338.440,00 ","500,00 ","0,00 ","3.855,00 ","188.880,00 ","12.422,00 ","12.422,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.313,00 ","0,00 ","12.313,00 ","0,00 ","0,00 ","0,00 ","1.264.187,00 ","30.484,00 ","0,00 ","0,00 ","30.484,00 ","742.780,00 ","0,00 ","3.696,00 ","730,00 ","0,00 ","0,00 ","738.354,00 ","134.133,00 ","134.133,00 ","356.790,00 ","34.258,00 ","72.209,00 ","2.410,00 ","244.986,00 ","0,00 ","0,00 ","2.927,00 ","0,00 ","0,00 ","0,00 ","3.178.446,00 ","3.178.446,00 ","0,00 ","0,00 ","124.400,00 ","0,00 ","2.719.812,00 ","49.184,00 ","39.457,00 ","0,00 ","245.593,00 ","79.784,00 ","62.642,00 ","59.550,00 ","3.092,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.142,00 ","17.142,00 ","0,00 ","0,00 ","0,00 ","-51.842,00 ","-54.379,00 ","1.241.156,00 "
195.,136 ,OBČINA VIPAVA,"5.793.205,08 ","930.384,84 ","198.211,37 ","169.183,04 ","6.048,00 ","10.087,80 ","5.366,97 ","3.324,93 ","0,00 ","4.200,63 ","37.308,91 ","20.695,59 ","13.263,22 ","114,75 ","191,25 ","3.044,10 ","689.020,84 ","62.495,32 ","5.738,11 ","86.722,50 ","0,00 ","4.966,66 ","301.520,78 ","5.112,81 ","0,00 ","3.927,95 ","218.536,71 ","5.843,72 ","5.843,72 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.351.752,67 ","39.911,91 ","0,00 ","0,00 ","39.911,91 ","713.943,76 ","0,00 ","16.750,00 ","0,00 ","0,00 ","0,00 ","697.193,76 ","149.027,62 ","149.027,62 ","448.869,38 ","13.981,52 ","26.979,30 ","0,00 ","300.124,24 ","0,00 ","501,20 ","107.283,12 ","0,00 ","0,00 ","0,00 ","3.237.025,77 ","3.237.025,77 ","184.155,72 ","0,00 ","308.379,99 ","0,00 ","1.171.208,43 ","1.413.932,91 ","0,00 ","0,00 ","159.348,72 ","274.041,80 ","262.041,80 ","150.966,06 ","111.075,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.000,00 ","0,00 ","0,00 ","0,00 ","12.000,00 ","-505.356,75 ","-526.420,59 ","2.022.979,20 "
196.,137 ,OBČINA VITANJE,"2.348.610,35 ","801.455,60 ","130.057,63 ","115.762,84 ","4.032,00 ","7.258,53 ","3.004,26 ","0,00 ","0,00 ","0,00 ","19.938,33 ","10.365,04 ","7.613,30 ","70,29 ","117,12 ","1.772,58 ","626.073,21 ","93.508,26 ","345,29 ","121.563,82 ","2.958,26 ","1.665,04 ","322.957,79 ","0,00 ","0,00 ","2.337,62 ","80.737,13 ","5.103,43 ","5.103,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.283,00 ","0,00 ","20.283,00 ","0,00 ","0,00 ","0,00 ","495.001,20 ","0,00 ","0,00 ","0,00 ","0,00 ","345.592,14 ","0,00 ","3.900,00 ","0,00 ","0,00 ","0,00 ","341.692,14 ","71.867,80 ","71.867,80 ","77.541,26 ","0,00 ","18.476,42 ","0,00 ","59.064,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.052.153,55 ","1.052.153,55 ","0,00 ","18.990,00 ","3.452,52 ","0,00 ","777.055,93 ","106.369,39 ","30.889,01 ","0,00 ","115.396,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-153.298,38 ","-152.288,32 ","180.377,02 "
197.,138 ,OBČINA VODICE,"3.586.486,94 ","1.198.198,23 ","241.658,91 ","191.250,44 ","7.000,00 ","23.697,87 ","7.003,82 ","10.435,54 ","0,00 ","2.271,24 ","37.061,43 ","18.532,58 ","14.818,21 ","125,08 ","209,04 ","3.376,52 ","889.667,45 ","133.367,39 ","262.417,66 ","123.295,45 ","9.262,85 ","5.356,52 ","177.617,55 ","1.667,10 ","0,00 ","3.967,11 ","172.715,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","29.810,44 ","4.030,44 ","25.780,00 ","0,00 ","0,00 ","0,00 ","1.362.904,91 ","14.272,52 ","0,00 ","0,00 ","14.272,52 ","838.768,74 ","0,00 ","12.204,84 ","4.654,51 ","0,00 ","30.120,00 ","791.789,39 ","144.298,32 ","144.298,32 ","365.565,33 ","34.584,36 ","21.354,48 ","0,00 ","259.626,49 ","0,00 ","50.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","688.430,00 ","688.430,00 ","0,00 ","13.150,00 ","33.668,38 ","0,00 ","539.649,89 ","16.166,77 ","17.519,00 ","0,00 ","68.275,96 ","336.953,80 ","282.726,91 ","15.000,00 ","267.569,11 ","0,00 ","0,00 ","0,00 ","157,80 ","0,00 ","54.226,89 ","0,00 ","0,00 ","0,00 ","54.226,89 ","-158.410,25 ","-161.957,93 ","461.601,86 "
198.,139 ,OBČINA VOJNIK,"7.544.665,73 ","1.889.696,04 ","492.908,17 ","413.928,96 ","19.516,46 ","34.820,43 ","5.768,64 ","12.441,20 ","0,00 ","6.432,48 ","82.600,53 ","39.154,52 ","30.709,01 ","259,83 ","436,59 ","12.040,58 ","1.171.733,05 ","177.166,46 ","10.894,45 ","182.305,72 ","27.267,13 ","8.718,68 ","556.068,05 ","6.100,45 ","0,00 ","8.010,68 ","195.201,43 ","77.454,29 ","77.442,81 ","0,00 ","11,48 ","0,00 ","0,00 ","0,00 ","65.000,00 ","0,00 ","65.000,00 ","0,00 ","0,00 ","0,00 ","2.134.491,87 ","89.669,07 ","0,00 ","0,00 ","89.669,07 ","722.263,76 ","0,00 ","11.060,00 ","250,00 ","0,00 ","0,00 ","710.953,76 ","191.134,84 ","191.134,84 ","1.131.424,20 ","4.371,43 ","70.327,11 ","7.203,70 ","1.049.521,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.975.101,83 ","2.975.101,83 ","0,00 ","17.800,00 ","102.603,68 ","649,68 ","2.413.178,40 ","148.900,34 ","61.646,00 ","14.764,64 ","215.559,09 ","545.375,99 ","386.262,93 ","26.154,63 ","360.108,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","159.113,06 ","37.785,61 ","0,00 ","0,00 ","121.327,45 ","-283.327,99 ","-209.490,40 ","1.261.394,26 "
199.,189 ,OBČINA VRANSKO,"4.686.429,47 ","732.102,47 ","149.354,32 ","108.110,81 ","3.360,00 ","7.454,26 ","2.420,70 ","0,00 ","28.008,55 ","0,00 ","16.864,05 ","8.460,72 ","6.776,31 ","57,34 ","95,63 ","1.474,05 ","541.473,94 ","69.413,42 ","3.786,75 ","25.450,65 ","4.941,08 ","4.547,08 ","291.236,80 ","60.761,27 ","0,00 ","2.298,75 ","79.038,14 ","4.389,27 ","3.956,73 ","0,00 ","432,54 ","0,00 ","0,00 ","0,00 ","20.020,89 ","2.216,93 ","17.803,96 ","0,00 ","0,00 ","0,00 ","833.971,06 ","78.437,94 ","0,00 ","0,00 ","78.437,94 ","410.157,79 ","0,00 ","6.353,00 ","0,00 ","0,00 ","0,00 ","403.804,79 ","70.007,83 ","70.007,83 ","275.367,50 ","27.246,80 ","19.895,91 ","1.985,59 ","187.657,17 ","0,00 ","38.582,03 ","0,00 ","0,00 ","0,00 ","0,00 ","2.989.254,25 ","2.989.254,25 ","2.350.000,00 ","0,00 ","24.032,19 ","0,00 ","332.826,23 ","149.181,03 ","23.242,04 ","0,00 ","109.972,76 ","131.101,69 ","19.454,73 ","17.172,93 ","2.281,80 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","111.646,96 ","95.434,59 ","0,00 ","0,00 ","16.212,37 ","-1.447.637,41 ","-1.444.027,13 ","814.356,33 "
200.,140 ,OBČINA VRHNIKA,"12.371.533,73 ","3.415.217,34 ","786.734,50 ","657.667,70 ","25.361,49 ","55.396,20 ","12.075,67 ","32.640,49 ","0,00 ","3.592,95 ","125.445,58 ","62.111,89 ","50.167,53 ","424,41 ","707,45 ","12.034,30 ","2.405.455,98 ","189.261,96 ","9.387,38 ","223.849,84 ","12.156,48 ","2.760,58 ","1.445.929,08 ","47.786,55 ","0,00 ","14.490,30 ","459.833,81 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","97.581,28 ","34.962,96 ","50.000,00 ","12.618,32 ","0,00 ","0,00 ","4.693.157,82 ","263.383,23 ","220.124,85 ","0,00 ","43.258,38 ","1.878.433,64 ","0,00 ","4.714,64 ","18.520,03 ","0,00 ","0,00 ","1.855.198,97 ","544.011,38 ","544.011,38 ","2.007.329,57 ","36.703,44 ","86.835,86 ","4.092,53 ","1.864.370,87 ","0,00 ","15.326,87 ","0,00 ","0,00 ","0,00 ","0,00 ","4.263.158,57 ","4.263.158,57 ","0,00 ","156.083,88 ","284.670,90 ","0,00 ","2.355.826,95 ","795.225,63 ","210.478,45 ","0,00 ","460.872,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-555.776,84 ","-793.902,59 ","2.799.445,00 "
201.,141 ,OBČINA VUZENICA,"2.460.760,78 ","324.321,42 ","144.294,21 ","105.349,91 ","3.696,00 ","5.584,24 ","6.873,05 ","224,28 ","0,00 ","22.566,73 ","19.978,46 ","9.894,65 ","8.044,60 ","68,13 ","113,47 ","1.857,61 ","135.078,15 ","45.676,64 ","0,00 ","19.577,16 ","1.425,40 ","2.500,33 ","9.418,84 ","0,00 ","0,00 ","2.981,91 ","53.497,87 ","11.375,59 ","11.375,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.595,01 ","6.017,51 ","4.437,10 ","0,00 ","3.140,40 ","0,00 ","1.314.498,50 ","9.166,66 ","2.078,82 ","0,00 ","7.087,84 ","482.766,35 ","0,00 ","5.880,00 ","0,00 ","0,00 ","42,00 ","476.844,35 ","106.573,05 ","106.573,05 ","715.992,44 ","10.957,88 ","22.920,03 ","868,44 ","305.775,54 ","0,00 ","375.470,55 ","0,00 ","0,00 ","0,00 ","0,00 ","711.277,20 ","711.277,20 ","0,00 ","3.766,53 ","1.453,05 ","0,00 ","354.239,66 ","97.268,81 ","1.378,50 ","0,00 ","253.170,65 ","110.663,66 ","31.514,33 ","5.435,04 ","15.274,54 ","0,00 ","0,00 ","2.880,00 ","7.924,75 ","0,00 ","79.149,33 ","0,00 ","0,00 ","0,00 ","79.149,33 ","-95.647,19 ","-87.332,10 ","330.421,57 "
202.,142 ,OBČINA ZAGORJE OB SAVI,"12.188.045,63 ","2.466.668,15 ","629.507,54 ","546.516,35 ","21.478,00 ","36.681,80 ","14.536,26 ","4.678,39 ","0,00 ","5.616,74 ","101.119,01 ","49.160,10 ","39.383,42 ","333,40 ","555,41 ","11.686,68 ","1.551.706,48 ","536.939,43 ","6.140,78 ","272.213,56 ","20.733,99 ","5.987,64 ","441.257,72 ","55.463,05 ","4.348,04 ","10.450,61 ","198.171,66 ","121.335,12 ","121.335,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","63.000,00 ","0,00 ","63.000,00 ","0,00 ","0,00 ","0,00 ","5.176.061,43 ","0,00 ","0,00 ","0,00 ","0,00 ","2.448.844,67 ","0,00 ","56.083,20 ","76.975,57 ","0,00 ","0,00 ","2.315.785,90 ","605.793,35 ","605.793,35 ","2.121.423,41 ","0,00 ","138.170,85 ","28.218,21 ","1.205.781,32 ","0,00 ","749.253,03 ","0,00 ","0,00 ","0,00 ","0,00 ","3.743.961,58 ","3.743.961,58 ","31.350,00 ","16.666,60 ","369.456,67 ","16.005,00 ","2.422.254,65 ","452.115,98 ","43.804,00 ","307,80 ","392.000,88 ","801.354,47 ","682.301,73 ","154.134,81 ","528.166,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","119.052,74 ","6.738,00 ","0,00 ","0,00 ","112.314,74 ","-259.365,29 ","-159.505,51 ","2.514.539,33 "
