št.",OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.,OBČINA BLOKE,"1.755.097,00 ","283.910,00 ","69.161,00 ","63.728,00 ","1.938,00 ","2.565,00 ","930,00 ","0,00 ","0,00 ","0,00 ","11.720,00 ","5.722,00 ","4.584,00 ","39,00 ","65,00 ","1.310,00 ","199.341,00 ","68.146,00 ","0,00 ","39.787,00 ","0,00 ","2.475,00 ","24.849,00 ","0,00 ","0,00 ","2.259,00 ","61.825,00 ","58,00 ","58,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.630,00 ","0,00 ","3.630,00 ","0,00 ","0,00 ","0,00 ","478.188,00 ","25.523,00 ","0,00 ","0,00 ","25.523,00 ","195.158,00 ","0,00 ","2.664,00 ","0,00 ","0,00 ","0,00 ","2.212,00 ","190.282,00 ","33.363,00 ","33.363,00 ","224.144,00 ","0,00 ","11.261,00 ","211,00 ","109.701,00 ","102.971,00 ","0,00 ","0,00 ","0,00 ","0,00 ","922.576,00 ","922.576,00 ","0,00 ","0,00 ","6.958,00 ","0,00 ","569.067,00 ","271.776,00 ","26.522,00 ","0,00 ","48.253,00 ","70.423,00 ","63.108,00 ","37.918,00 ","0,00 ","0,00 ","0,00 ","0,00 ","25.190,00 ","0,00 ","7.315,00 ","0,00 ","0,00 ","0,00 ","7.315,00 ","59.432,00 ","53.863,00 ","653.016,00 "
8.,OBČINA BOHINJ,"6.676.613,00 ","2.892.269,00 ","588.464,00 ","466.851,00 ","24.710,00 ","44.403,00 ","6.589,00 ","14.060,00 ","0,00 ","31.851,00 ","95.787,00 ","46.475,00 ","36.478,00 ","312,00 ","525,00 ","11.997,00 ","2.076.260,00 ","206.431,00 ","382.859,00 ","448.751,00 ","169.329,00 ","11.201,00 ","584.348,00 ","52.405,00 ","17.417,00 ","13.354,00 ","190.165,00 ","712,00 ","0,00 ","712,00 ","0,00 ","0,00 ","0,00 ","0,00 ","131.046,00 ","28.967,00 ","96.016,00 ","0,00 ","6.063,00 ","0,00 ","1.571.731,00 ","19.935,00 ","0,00 ","0,00 ","19.935,00 ","669.490,00 ","0,00 ","14.844,00 ","4.379,00 ","0,00 ","0,00 ","17.597,00 ","632.670,00 ","175.793,00 ","175.793,00 ","706.513,00 ","62.499,00 ","13.454,00 ","0,00 ","630.560,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.873.337,00 ","1.873.337,00 ","90.115,00 ","51.875,00 ","212.597,00 ","26.200,00 ","158.387,00 ","791.701,00 ","177.709,00 ","0,00 ","364.753,00 ","339.276,00 ","147.173,00 ","147.173,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","192.103,00 ","85.203,00 ","0,00 ","9.139,00 ","97.761,00 ","-275.566,00 ","-318.851,00 ","1.107.095,00 "
9.,OBČINA BOROVNICA,"2.068.157,50 ","540.304,81 ","128.944,67 ","115.254,07 ","4.522,00 ","7.310,05 ","1.460,80 ","397,75 ","0,00 ","0,00 ","26.194,13 ","12.944,58 ","8.355,65 ","77,51 ","129,43 ","4.686,96 ","373.682,50 ","14.656,20 ","19.635,66 ","62.637,11 ","0,00 ","693,13 ","172.986,70 ","3.376,72 ","2.242,23 ","4.433,27 ","93.021,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.483,51 ","3.723,50 ","5.000,00 ","2.760,01 ","0,00 ","0,00 ","1.071.399,49 ","15.298,06 ","5.094,16 ","0,00 ","10.203,90 ","667.987,01 ","0,00 ","11.597,73 ","0,00 ","0,00 ","0,00 ","0,00 ","656.389,28 ","112.706,88 ","112.706,88 ","275.407,54 ","0,00 ","16.368,42 ","0,00 ","257.792,97 ","1.246,15 ","0,00 ","0,00 ","0,00 ","0,00 ","281.042,53 ","281.042,53 ","0,00 ","0,00 ","14.530,60 ","0,00 ","67.712,49 ","5.123,24 ","43.975,32 ","0,00 ","149.700,88 ","175.410,67 ","132.910,67 ","126.300,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.610,67 ","0,00 ","42.500,00 ","0,00 ","0,00 ","0,00 ","42.500,00 ","308.281,03 ","305.440,42 ","695.134,78 "
10.,OBČINA BOVEC,"6.868.092,00 ","1.130.645,00 ","245.378,00 ","220.947,00 ","7.914,00 ","15.982,00 ","0,00 ","0,00 ","0,00 ","535,00 ","40.487,00 ","19.655,00 ","15.664,00 ","133,00 ","221,00 ","4.814,00 ","818.744,00 ","108.363,00 ","11.276,00 ","134.711,00 ","5.962,00 ","5.397,00 ","281.059,00 ","189.493,00 ","0,00 ","7.246,00 ","75.237,00 ","15.211,00 ","0,00 ","0,00 ","15.211,00 ","0,00 ","0,00 ","0,00 ","10.825,00 ","6.652,00 ","4.173,00 ","0,00 ","0,00 ","0,00 ","1.176.006,00 ","30.260,00 ","0,00 ","0,00 ","30.260,00 ","361.400,00 ","0,00 ","5.203,00 ","175,00 ","0,00 ","2.848,00 ","0,00 ","353.174,00 ","113.643,00 ","113.643,00 ","670.703,00 ","7.763,00 ","21.939,00 ","4.248,00 ","636.753,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.070.109,00 ","4.070.109,00 ","0,00 ","0,00 ","27.887,00 ","6.107,00 ","2.892.286,00 ","799.969,00 ","209.835,00 ","0,00 ","134.025,00 ","491.332,00 ","418.422,00 ","112.937,00 ","305.485,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","72.910,00 ","24.759,00 ","0,00 ","0,00 ","48.151,00 ","351.827,00 ","335.127,00 ","1.289.404,00 "
11.,OBČINA BRASLOVČE,"4.746.557,00 ","1.350.026,00 ","186.899,00 ","149.407,00 ","6.998,00 ","10.975,00 ","5.020,00 ","0,00 ","0,00 ","14.499,00 ","28.191,00 ","13.984,00 ","11.191,00 ","94,00 ","158,00 ","2.764,00 ","1.059.298,00 ","124.774,00 ","5.596,00 ","67.319,00 ","4.229,00 ","4.036,00 ","692.073,00 ","5.784,00 ","0,00 ","6.025,00 ","149.462,00 ","14.331,00 ","14.331,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.307,00 ","0,00 ","61.307,00 ","0,00 ","0,00 ","0,00 ","958.321,00 ","160,00 ","0,00 ","0,00 ","160,00 ","671.618,00 ","0,00 ","7.152,00 ","0,00 ","0,00 ","0,00 ","0,00 ","664.466,00 ","115.892,00 ","115.892,00 ","170.651,00 ","647,00 ","35.403,00 ","0,00 ","133.378,00 ","1.223,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.941.891,00 ","1.941.891,00 ","104.323,00 ","0,00 ","141.628,00 ","1.450,00 ","1.389.884,00 ","179.811,00 ","0,00 ","0,00 ","124.795,00 ","496.319,00 ","411.001,00 ","72.398,00 ","338.603,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","85.318,00 ","42.825,00 ","0,00 ","0,00 ","42.493,00 ","-661.629,00 ","-657.602,00 ","921.270,00 "
12.,OBČINA BRDA,"4.846.552,00 ","1.412.784,00 ","283.271,00 ","248.380,00 ","10.121,00 ","18.435,00 ","2.472,00 ","3.048,00 ","0,00 ","815,00 ","46.010,00 ","22.481,00 ","18.001,00 ","153,00 ","254,00 ","5.121,00 ","1.063.238,00 ","201.537,00 ","218.787,00 ","130.375,00 ","8.810,00 ","10.681,00 ","322.449,00 ","9.443,00 ","0,00 ","9.474,00 ","151.682,00 ","20.265,00 ","20.255,00 ","10,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.481.383,00 ","13.462,00 ","0,00 ","0,00 ","13.462,00 ","867.507,00 ","0,00 ","17.359,00 ","6.586,00 ","0,00 ","0,00 ","0,00 ","843.562,00 ","203.736,00 ","203.736,00 ","396.678,00 ","0,00 ","38.828,00 ","6.518,00 ","351.332,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.374.104,00 ","1.374.104,00 ","114.815,00 ","0,00 ","40.541,00 ","0,00 ","991.455,00 ","193.471,00 ","11.749,00 ","11.281,00 ","10.792,00 ","578.281,00 ","352.226,00 ","23.858,00 ","328.368,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","226.055,00 ","48.470,00 ","0,00 ","0,00 ","177.585,00 ","212.471,00 ","210.242,00 ","1.175.658,00 "
13.,OBČINA BREZOVICA,"8.620.854,39 ","1.293.693,76 ","231.490,46 ","204.370,53 ","7.752,00 ","17.099,11 ","1.647,43 ","621,39 ","0,00 ","0,00 ","41.408,50 ","18.287,83 ","14.650,08 ","124,26 ","202,89 ","8.143,44 ","1.007.851,05 ","396.331,60 ","0,00 ","180.832,39 ","182,12 ","7.051,06 ","267.843,02 ","2.242,38 ","721,00 ","7.135,60 ","145.511,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.943,75 ","0,00 ","12.943,75 ","0,00 ","0,00 ","0,00 ","2.368.237,95 ","0,00 ","0,00 ","0,00 ","0,00 ","1.374.843,44 ","1.439,99 ","24.418,06 ","0,00 ","0,00 ","0,00 ","0,00 ","1.348.985,39 ","186.694,10 ","186.694,10 ","806.700,41 ","0,00 ","83.075,07 ","0,00 ","607.451,34 ","116.174,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.562.261,72 ","4.562.261,72 ","0,00 ","0,00 ","89.723,32 ","2.433,84 ","1.780.517,93 ","1.499.475,66 ","887.992,46 ","0,00 ","302.118,51 ","396.660,96 ","189.136,19 ","0,00 ","125.123,50 ","0,00 ","0,00 ","0,00 ","64.012,69 ","0,00 ","207.524,77 ","0,00 ","0,00 ","0,00 ","207.524,77 ","-849.647,28 ","-872.128,28 ","2.826.150,58 "
14.,OBČINA BREŽICE,"20.023.402,00 ","6.180.445,00 ","1.063.840,00 ","917.729,00 ","39.279,00 ","76.754,00 ","17.537,00 ","1.373,00 ","0,00 ","11.168,00 ","172.324,00 ","82.562,00 ","67.151,00 ","556,00 ","920,00 ","21.135,00 ","4.820.834,00 ","929.610,00 ","14.763,00 ","658.383,00 ","50.228,00 ","9.769,00 ","2.815.844,00 ","3.372,00 ","4.841,00 ","30.306,00 ","303.718,00 ","47.295,00 ","43.188,00 ","0,00 ","4.107,00 ","0,00 ","0,00 ","0,00 ","76.152,00 ","1.043,00 ","75.109,00 ","0,00 ","0,00 ","0,00 ","7.114.699,00 ","72.131,00 ","0,00 ","0,00 ","72.131,00 ","3.437.371,00 ","0,00 ","16.600,00 ","18.039,00 ","0,00 ","0,00 ","0,00 ","3.402.732,00 ","805.792,00 ","805.792,00 ","2.799.405,00 ","807,00 ","183.950,00 ","2.980,00 ","2.611.668,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.101.116,00 ","6.101.116,00 ","8.346,00 ","0,00 ","197.700,00 ","5.527,00 ","3.957.554,00 ","1.368.857,00 ","356.862,00 ","191,00 ","206.079,00 ","627.142,00 ","397.455,00 ","0,00 ","343.822,00 ","0,00 ","53.633,00 ","0,00 ","0,00 ","0,00 ","229.687,00 ","167.420,00 ","0,00 ","0,00 ","62.267,00 ","118.933,00 ","119.290,00 ","3.093.950,00 "
15.,OBČINA CANKOVA,"1.476.269,00 ","345.965,00 ","122.870,00 ","110.675,00 ","4.522,00 ","7.067,00 ","606,00 ","0,00 ","0,00 ","0,00 ","19.336,00 ","9.451,00 ","7.572,00 ","64,00 ","107,00 ","2.142,00 ","195.490,00 ","29.782,00 ","3.078,00 ","66.501,00 ","7.993,00 ","277,00 ","35.586,00 ","545,00 ","0,00 ","4.024,00 ","47.704,00 ","6.169,00 ","6.169,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.100,00 ","0,00 ","2.100,00 ","0,00 ","0,00 ","0,00 ","410.571,00 ","23.524,00 ","0,00 ","0,00 ","23.524,00 ","268.244,00 ","15.521,00 ","1.626,00 ","0,00 ","0,00 ","0,00 ","0,00 ","251.097,00 ","22.628,00 ","22.628,00 ","96.175,00 ","0,00 ","35.794,00 ","811,00 ","58.860,00 ","0,00 ","710,00 ","0,00 ","0,00 ","0,00 ","686.130,00 ","686.130,00 ","0,00 ","0,00 ","63.692,00 ","0,00 ","571.622,00 ","33.790,00 ","0,00 ","0,00 ","17.026,00 ","33.603,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","33.603,00 ","31.579,00 ","0,00 ","0,00 ","2.024,00 ","33.870,00 ","36.457,00 ","361.879,00 "
16.,MESTNA OBČINA CELJE,"67.656.924,00 ","12.625.170,00 ","2.481.942,00 ","2.158.446,00 ","82.742,00 ","172.175,00 ","37.223,00 ","511,00 ","0,00 ","30.845,00 ","402.671,00 ","194.837,00 ","156.088,00 ","1.323,00 ","2.203,00 ","48.220,00 ","9.380.045,00 ","471.488,00 ","219.632,00 ","1.154.952,00 ","60.710,00 ","10.291,00 ","5.340.414,00 ","380.161,00 ","174.719,00 ","79.389,00 ","1.488.289,00 ","310.437,00 ","204.564,00 ","0,00 ","105.873,00 ","0,00 ","0,00 ","0,00 ","50.075,00 ","0,00 ","50.075,00 ","0,00 ","0,00 ","0,00 ","14.103.890,00 ","227.579,00 ","10.116,00 ","0,00 ","217.463,00 ","6.725.715,00 ","0,00 ","0,00 ","171.451,00 ","0,00 ","0,00 ","0,00 ","6.554.264,00 ","370.152,00 ","370.152,00 ","6.780.444,00 ","279.891,00 ","527.452,00 ","297.641,00 ","5.675.460,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.193.701,00 ","39.193.701,00 ","1.682.890,00 ","0,00 ","213.407,00 ","3.367,00 ","33.996.116,00 ","775.418,00 ","1.851.160,00 ","0,00 ","671.343,00 ","1.734.163,00 ","832.220,00 ","0,00 ","832.220,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","901.943,00 ","0,00 ","0,00 ","0,00 ","901.943,00 ","4.344.802,00 ","4.558.140,00 ","8.372.947,00 "
17.,OBČINA CERKLJE NA GORENJSKEM,"4.261.089,00 ","846.926,00 ","225.164,00 ","194.875,00 ","7.106,00 ","16.755,00 ","2.411,00 ","3.606,00 ","0,00 ","411,00 ","36.431,00 ","17.787,00 ","14.249,00 ","121,00 ","201,00 ","4.073,00 ","568.537,00 ","187.004,00 ","11.713,00 ","74.633,00 ","6.213,00 ","615,00 ","204.792,00 ","3.686,00 ","5.101,00 ","7.877,00 ","66.903,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.794,00 ","0,00 ","16.794,00 ","0,00 ","0,00 ","0,00 ","1.042.249,00 ","823,00 ","0,00 ","0,00 ","823,00 ","724.942,00 ","0,00 ","17.250,00 ","3.674,00 ","0,00 ","0,00 ","0,00 ","704.018,00 ","100.218,00 ","100.218,00 ","216.266,00 ","0,00 ","15.867,00 ","0,00 ","199.279,00 ","1.120,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.223.822,00 ","1.223.822,00 ","0,00 ","0,00 ","223.523,00 ","7.435,00 ","566.104,00 ","226.208,00 ","29.489,00 ","0,00 ","171.063,00 ","1.148.092,00 ","1.094.664,00 ","145.117,00 ","786.725,00 ","0,00 ","162.822,00 ","0,00 ","0,00 ","0,00 ","53.428,00 ","26.488,00 ","0,00 ","0,00 ","26.940,00 ","1.000.072,00 ","909.350,00 ","3.126.816,00 "
18.,OBČINA CERKNICA,"9.755.917,00 ","2.028.436,00 ","372.791,00 ","326.693,00 ","14.535,00 ","28.085,00 ","0,00 ","0,00 ","0,00 ","3.478,00 ","69.086,00 ","29.723,00 ","23.812,00 ","201,00 ","336,00 ","15.014,00 ","1.510.066,00 ","260.120,00 ","39.623,00 ","107.715,00 ","17.673,00 ","4.273,00 ","898.085,00 ","10.518,00 ","5.681,00 ","11.490,00 ","154.888,00 ","76.493,00 ","76.493,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.685.844,00 ","28.870,00 ","0,00 ","0,00 ","28.870,00 ","1.078.107,00 ","0,00 ","14.592,00 ","2.132,00 ","0,00 ","0,00 ","0,00 ","1.061.383,00 ","402.255,00 ","402.255,00 ","1.176.612,00 ","943,00 ","60.259,00 ","12.808,00 ","1.027.978,00 ","74.624,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.695.796,00 ","4.695.796,00 ","111.845,00 ","0,00 ","40.833,00 ","576,00 ","4.149.139,00 ","142.263,00 ","66.770,00 ","0,00 ","184.370,00 ","345.841,00 ","223.440,00 ","192.318,00 ","0,00 ","0,00 ","19.205,00 ","0,00 ","11.917,00 ","0,00 ","122.401,00 ","0,00 ","0,00 ","0,00 ","122.401,00 ","241.181,00 ","235.733,00 ","3.085.949,00 "
19.,OBČINA CERKNO,"4.554.848,00 ","1.422.172,00 ","248.883,00 ","209.611,00 ","7.107,00 ","10.393,00 ","5.108,00 ","9.199,00 ","0,00 ","7.465,00 ","41.262,00 ","20.122,00 ","16.120,00 ","137,00 ","227,00 ","4.656,00 ","922.295,00 ","77.045,00 ","815,00 ","113.087,00 ","8.904,00 ","3.785,00 ","362.781,00 ","4.843,00 ","1.050,00 ","9.370,00 ","340.615,00 ","10.623,00 ","10.387,00 ","0,00 ","236,00 ","0,00 ","0,00 ","0,00 ","199.109,00 ","21.473,00 ","76.609,00 ","0,00 ","101.027,00 ","0,00 ","1.414.921,00 ","26.555,00 ","0,00 ","0,00 ","26.555,00 ","768.078,00 ","0,00 ","9.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","758.578,00 ","155.168,00 ","155.168,00 ","465.120,00 ","0,00 ","14.381,00 ","1.120,00 ","447.030,00 ","2.589,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.604.434,00 ","1.604.434,00 ","0,00 ","0,00 ","26.730,00 ","9.056,00 ","423.316,00 ","1.050.933,00 ","5.007,00 ","0,00 ","89.392,00 ","113.321,00 ","43.458,00 ","36.723,00 ","0,00 ","0,00 ","0,00 ","6.735,00 ","0,00 ","0,00 ","69.863,00 ","0,00 ","0,00 ","0,00 ","69.863,00 ","589.926,00 ","591.215,00 ","979.658,00 "
20.,OBČINA CERKVENJAK,"1.165.175,00 ","330.791,00 ","101.094,00 ","86.586,00 ","4.199,00 ","7.403,00 ","2.906,00 ","0,00 ","0,00 ","0,00 ","16.374,00 ","8.309,00 ","6.270,00 ","53,00 ","90,00 ","1.652,00 ","199.820,00 ","38.395,00 ","100,00 ","37.869,00 ","5.053,00 ","4.574,00 ","67.274,00 ","0,00 ","0,00 ","2.502,00 ","44.053,00 ","11.387,00 ","11.387,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.116,00 ","2.116,00 ","0,00 ","0,00 ","0,00 ","0,00 ","315.749,00 ","7.885,00 ","0,00 ","0,00 ","7.885,00 ","167.575,00 ","0,00 ","1.502,00 ","0,00 ","0,00 ","0,00 ","0,00 ","166.073,00 ","34.622,00 ","34.622,00 ","105.667,00 ","0,00 ","10.435,00 ","0,00 ","95.232,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","470.589,00 ","470.589,00 ","0,00 ","14.593,00 ","28.796,00 ","0,00 ","344.962,00 ","18.958,00 ","7.070,00 ","0,00 ","56.210,00 ","48.046,00 ","19.227,00 ","13.186,00 ","4.930,00 ","0,00 ","0,00 ","1.111,00 ","0,00 ","0,00 ","28.819,00 ","0,00 ","0,00 ","0,00 ","28.819,00 ","266.346,00 ","268.516,00 ","580.749,00 "
21.,OBČINA CIRKULANE,"1.445.109,29 ","262.238,65 ","52.463,93 ","46.084,04 ","1.776,50 ","2.560,64 ","945,75 ","1.097,00 ","0,00 ","0,00 ","18.028,76 ","10.650,10 ","6.314,37 ","84,97 ","92,83 ","886,49 ","168.845,96 ","30.574,30 ","0,00 ","21.717,72 ","0,00 ","3.315,15 ","50.017,97 ","0,00 ","0,00 ","2.029,18 ","61.191,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.900,00 ","0,00 ","22.900,00 ","0,00 ","0,00 ","0,00 ","408.305,80 ","0,00 ","0,00 ","0,00 ","0,00 ","188.605,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","188.605,68 ","70.388,52 ","70.388,52 ","149.311,60 ","12.738,32 ","33.192,86 ","0,00 ","103.380,42 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","770.071,92 ","770.071,92 ","41.729,26 ","0,00 ","27.440,89 ","4.568,74 ","498.974,63 ","154.350,62 ","32.456,63 ","2.557,66 ","7.993,49 ","4.492,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.492,92 ","4.492,92 ","0,00 ","0,00 ","0,00 ","512.291,33 ","503.272,68 ","804.129,93 "
22.,OBČINA ČRENŠOVCI,"3.132.632,35 ","823.971,18 ","183.704,61 ","161.983,87 ","3.795,24 ","17.925,50 ","0,00 ","0,00 ","0,00 ","0,00 ","27.579,34 ","24.866,01 ","0,00 ","0,00 ","0,00 ","2.713,33 ","597.560,50 ","115.382,11 ","4.544,78 ","93.608,87 ","4.763,55 ","10.313,87 ","283.442,08 ","625,96 ","0,00 ","3.519,75 ","81.359,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.126,73 ","15.126,73 ","0,00 ","0,00 ","0,00 ","0,00 ","866.000,23 ","14.013,12 ","0,00 ","0,00 ","14.013,12 ","485.278,22 ","0,00 ","0,00 ","8.354,34 ","0,00 ","0,00 ","0,00 ","476.923,88 ","55.074,52 ","55.074,52 ","311.634,37 ","9.311,51 ","65.319,15 ","9.292,40 ","206.886,28 ","19.537,32 ","1.287,71 ","0,00 ","0,00 ","0,00 ","1.279.731,73 ","1.279.731,73 ","0,00 ","0,00 ","8.799,89 ","6.627,60 ","138.165,88 ","952.390,81 ","1.087,66 ","0,00 ","172.659,89 ","162.929,21 ","96.351,59 ","6.259,00 ","5.389,30 ","0,00 ","0,00 ","0,00 ","84.703,29 ","0,00 ","66.577,62 ","0,00 ","0,00 ","0,00 ","66.577,62 ","-169.434,53 ","-178.725,48 ","584.337,00 "
23.,OBČINA ČRNA NA KOROŠKEM,"4.019.101,00 ","1.490.052,00 ","252.502,00 ","213.965,00 ","11.574,00 ","16.108,00 ","3.411,00 ","2.571,00 ","0,00 ","4.873,00 ","40.492,00 ","19.053,00 ","15.335,00 ","129,00 ","215,00 ","5.760,00 ","1.156.914,00 ","89.481,00 ","25.503,00 ","269.603,00 ","36.444,00 ","6.013,00 ","455.334,00 ","8.128,00 ","5.565,00 ","5.982,00 ","254.861,00 ","35.131,00 ","33.125,00 ","0,00 ","2.006,00 ","0,00 ","0,00 ","0,00 ","5.013,00 ","840,00 ","4.173,00 ","0,00 ","0,00 ","0,00 ","1.110.316,00 ","3.321,00 ","0,00 ","0,00 ","3.321,00 ","678.985,00 ","0,00 ","5.225,00 ","3.633,00 ","0,00 ","0,00 ","0,00 ","670.127,00 ","194.379,00 ","194.379,00 ","233.631,00 ","0,00 ","32.146,00 ","1.490,00 ","199.995,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.224.727,00 ","1.224.727,00 ","202.172,00 ","16.486,00 ","62.661,00 ","9.704,00 ","191.540,00 ","657.385,00 ","0,00 ","0,00 ","84.779,00 ","194.006,00 ","54.359,00 ","38.056,00 ","16.303,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","139.647,00 ","0,00 ","0,00 ","52.494,00 ","87.153,00 ","-734.423,00 ","-702.580,00 ","86.288,00 "
24.,OBČINA ČRNOMELJ,"9.780.437,49 ","1.877.379,57 ","577.067,57 ","514.021,61 ","20.779,65 ","26.200,63 ","11.789,50 ","2.117,41 ","0,00 ","2.158,77 ","93.637,18 ","45.586,20 ","36.520,45 ","309,07 ","515,09 ","10.706,37 ","1.117.712,62 ","110.557,57 ","0,00 ","152.452,73 ","3.801,38 ","6.928,19 ","523.003,98 ","22.367,01 ","20.864,63 ","22.131,57 ","255.605,56 ","76.174,37 ","0,00 ","44.444,40 ","31.729,97 ","0,00 ","0,00 ","0,00 ","12.787,83 ","0,00 ","12.787,83 ","0,00 ","0,00 ","0,00 ","4.016.937,67 ","94.075,57 ","0,00 ","0,00 ","94.075,57 ","1.977.040,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.420,29 ","1.975.620,57 ","526.525,83 ","526.525,83 ","1.419.295,41 ","124.658,00 ","112.666,48 ","4.003,31 ","1.177.967,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.400.313,00 ","3.400.313,00 ","33.441,05 ","25.336,70 ","124.310,50 ","0,00 ","2.918.921,49 ","35.692,77 ","24.214,53 ","0,00 ","238.395,96 ","485.807,25 ","121.640,14 ","29.628,00 ","92.012,14 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","364.167,11 ","58.381,80 ","0,00 ","0,00 ","305.785,31 ","50.145,00 ","125.096,06 ","2.431.735,59 "
25.,OBČINA DESTRNIK,"2.071.933,00 ","593.521,00 ","206.798,00 ","166.210,00 ","10.695,00 ","26.982,00 ","2.055,00 ","856,00 ","0,00 ","0,00 ","33.089,00 ","15.681,00 ","11.933,00 ","101,00 ","177,00 ","5.197,00 ","336.364,00 ","29.633,00 ","2.429,00 ","49.872,00 ","58.827,00 ","2.584,00 ","93.376,00 ","3.064,00 ","0,00 ","3.582,00 ","92.997,00 ","17.270,00 ","14.446,00 ","0,00 ","2.824,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","623.030,00 ","0,00 ","0,00 ","0,00 ","0,00 ","372.064,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","372.064,00 ","37.807,00 ","37.807,00 ","213.159,00 ","1.000,00 ","33.763,00 ","0,00 ","178.396,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","848.065,00 ","848.065,00 ","0,00 ","2.392,00 ","31.753,00 ","2.732,00 ","599.672,00 ","48.193,00 ","5.008,00 ","0,00 ","158.315,00 ","7.317,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.317,00 ","7.317,00 ","0,00 ","0,00 ","0,00 ","669.283,00 ","674.930,00 ","1.217.139,00 "
