št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.,116 ,OBČINA SVETI JURIJ,"2.599.170,00 ","773.025,96 ","177.373,84 ","160.774,65 ","5.475,76 ","10.527,70 ","595,73 ","0,00 ","0,00 ","0,00 ","27.620,34 ","14.544,29 ","11.370,56 ","98,74 ","164,55 ","1.442,20 ","551.620,34 ","70.409,99 ","2.895,22 ","58.972,27 ","0,00 ","6.568,22 ","345.576,17 ","554,76 ","10.949,71 ","55.694,00 ","14.243,44 ","14.243,44 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.168,00 ","0,00 ","2.168,00 ","0,00 ","0,00 ","0,00 ","1.141.447,08 ","155.384,48 ","141.959,37 ","0,00 ","13.425,11 ","565.346,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","565.346,71 ","146.943,05 ","146.943,05 ","273.772,84 ","12.736,95 ","23.461,41 ","0,00 ","236.085,94 ","1.488,54 ","0,00 ","0,00 ","0,00 ","0,00 ","602.254,58 ","602.254,58 ","0,00 ","0,00 ","11.210,53 ","5.102,02 ","264.885,10 ","50.680,76 ","137.006,90 ","0,00 ","133.369,27 ","82.442,38 ","34.912,00 ","34.912,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.530,38 ","17.269,28 ","0,00 ","0,00 ","30.261,10 ","-122.053,49 ","-113.106,40 ","371.645,29 "
164.,210 ,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,"2.122.033,26 ","577.068,26 ","138.465,90 ","116.239,30 ","3.435,72 ","8.109,88 ","9.486,49 ","1.194,51 ","0,00 ","0,00 ","22.007,11 ","11.551,52 ","8.982,98 ","77,06 ","128,29 ","1.267,26 ","392.172,99 ","56.073,17 ","497,00 ","56.658,25 ","8.988,37 ","3.362,25 ","223.366,91 ","2.174,57 ","0,00 ","41.052,47 ","24.422,26 ","24.422,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","616.426,36 ","4.704,00 ","0,00 ","0,00 ","4.704,00 ","382.206,72 ","0,00 ","4.889,78 ","0,00 ","0,00 ","0,00 ","377.316,94 ","58.074,13 ","58.074,13 ","171.441,51 ","9.680,79 ","16.915,95 ","0,00 ","144.844,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","900.110,53 ","900.110,53 ","20.000,00 ","0,00 ","18.478,24 ","0,00 ","810.720,68 ","14.086,77 ","384,00 ","0,00 ","36.440,84 ","28.428,11 ","10.540,37 ","8.001,04 ","0,00 ","0,00 ","0,00 ","2.539,33 ","0,00 ","0,00 ","17.887,74 ","0,00 ","0,00 ","0,00 ","17.887,74 ","-111.774,20 ","-87.397,00 ","462.751,01 "
165.,205 ,OBČINA SVETI TOMAŽ,"1.970.149,03 ","501.804,29 ","147.900,13 ","135.126,94 ","3.089,84 ","7.224,73 ","229,16 ","2.229,46 ","0,00 ","0,00 ","24.117,66 ","12.969,72 ","9.754,97 ","84,45 ","140,93 ","1.167,59 ","312.078,17 ","37.782,70 ","12.212,66 ","27.811,69 ","0,00 ","8.353,21 ","176.893,63 ","2.388,88 ","0,00 ","46.635,40 ","7.762,33 ","7.747,86 ","0,00 ","14,47 ","0,00 ","0,00 ","0,00 ","9.946,00 ","0,00 ","8.000,00 ","0,00 ","1.946,00 ","0,00 ","889.805,64 ","37.187,55 ","0,00 ","0,00 ","37.187,55 ","363.603,75 ","0,00 ","3.800,00 ","0,00 ","0,00 ","0,00 ","359.803,75 ","81.505,04 ","81.505,04 ","407.509,30 ","32.295,42 ","28.614,05 ","393,00 ","222.186,98 ","114.725,67 ","9.294,18 ","0,00 ","0,00 ","0,00 ","509.876,25 ","509.876,25 ","0,00 ","0,00 ","10.055,57 ","1.445,17 ","444.587,89 ","27.008,70 ","10.000,00 ","2.472,60 ","14.306,32 ","68.662,85 ","46.000,00 ","46.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.662,85 ","11.066,44 ","0,00 ","0,00 ","11.596,41 ","51.298,73 ","58.893,67 ","372.711,37 "
166.,33 ,OBČINA ŠALOVCI,"1.841.755,71 ","837.008,18 ","58.044,46 ","51.335,90 ","1.314,80 ","4.498,59 ","0,00 ","317,65 ","0,00 ","577,52 ","8.958,70 ","4.571,40 ","3.662,24 ","30,96 ","51,71 ","642,39 ","733.211,79 ","45.414,78 ","0,00 ","28.987,65 ","3.087,65 ","702,67 ","525.475,68 ","3.319,99 ","0,00 ","126.223,37 ","28.111,41 ","28.111,41 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.681,82 ","8.681,82 ","0,00 ","0,00 ","0,00 ","0,00 ","462.875,93 ","1.433,03 ","0,00 ","0,00 ","1.433,03 ","281.208,64 ","23.462,22 ","2.400,00 ","1.300,00 ","0,00 ","0,00 ","254.046,42 ","89.346,50 ","89.346,50 ","90.887,76 ","7.999,82 ","0,00 ","211,39 ","80.471,85 ","0,00 ","2.204,70 ","0,00 ","0,00 ","0,00 ","514.006,86 ","514.006,86 ","0,00 ","0,00 ","1.640,39 ","0,00 ","303.175,03 ","162.127,44 ","60,40 ","6.080,00 ","40.923,60 ","27.864,74 ","7.989,00 ","4.989,00 ","3.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.875,74 ","13.420,17 ","0,00 ","0,00 ","6.455,57 ","45.073,23 ","73.184,64 ","90.724,63 "
167.,183 ,OBČINA ŠEMPETER-VRTOJBA,"5.762.472,06 ","2.407.999,80 ","570.075,78 ","520.436,72 ","9.832,36 ","32.762,34 ","0,00 ","7.044,36 ","0,00 ","0,00 ","93.338,38 ","47.342,80 ","39.564,30 ","318,44 ","530,02 ","5.582,82 ","1.732.929,73 ","301.728,07 ","2.502,30 ","377.781,25 ","21.729,19 ","4.079,40 ","375.265,85 ","45.159,69 ","0,00 ","604.683,98 ","11.655,91 ","11.655,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.125.337,26 ","251.144,16 ","0,00 ","0,00 ","251.144,16 ","307.994,76 ","0,00 ","24.186,00 ","4.698,54 ","0,00 ","40.394,43 ","238.715,79 ","221.887,38 ","221.887,38 ","1.344.310,96 ","0,00 ","26.963,74 ","0,00 ","1.317.347,22 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.099.711,57 ","1.099.711,57 ","14.500,00 ","15.019,70 ","38.684,77 ","0,00 ","283.049,12 ","544.590,13 ","58.942,90 ","0,00 ","144.924,95 ","129.423,43 ","42.160,00 ","42.160,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","87.263,43 ","0,00 ","0,00 ","0,00 ","87.263,43 ","477.583,21 ","483.365,69 ","1.222.005,96 "
168.,117 ,OBČINA ŠENČUR,"5.384.851,10 ","1.708.477,43 ","195.490,48 ","175.861,99 ","2.459,67 ","12.524,55 ","3.593,21 ","762,30 ","0,00 ","288,76 ","30.424,20 ","15.730,56 ","12.602,16 ","106,49 ","177,47 ","1.807,52 ","1.469.731,36 ","122.741,16 ","34.583,42 ","206.577,84 ","10.339,12 ","748,25 ","846.322,78 ","0,00 ","0,00 ","248.418,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.831,39 ","7.831,39 ","5.000,00 ","0,00 ","0,00 ","0,00 ","2.071.278,14 ","105.152,70 ","53.396,26 ","0,00 ","51.756,44 ","1.307.269,34 ","0,00 ","18.000,00 ","0,00 ","0,00 ","0,00 ","1.289.269,34 ","290.158,66 ","290.158,66 ","368.697,44 ","58.087,50 ","19.883,76 ","0,00 ","290.726,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.553.282,80 ","1.553.282,80 ","0,00 ","11.922,00 ","31.432,21 ","14.050,00 ","1.019.299,94 ","175.664,01 ","163.829,51 ","0,00 ","137.085,13 ","51.812,73 ","12.000,00 ","12.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.812,73 ","0,00 ","0,00 ","0,00 ","39.812,73 ","1.006.518,07 ","952.000,06 ","2.299.799,78 "
169.,118 ,OBČINA ŠENTILJ,"8.382.819,67 ","2.021.175,83 ","398.074,67 ","266.519,70 ","6.989,20 ","21.132,47 ","12.818,26 ","4.847,04 ","85.768,00 ","0,00 ","49.805,41 ","25.416,14 ","20.148,58 ","171,17 ","285,16 ","3.784,36 ","1.491.693,38 ","95.024,26 ","7.363,06 ","260.924,71 ","24.133,85 ","2.977,89 ","677.356,35 ","210.738,00 ","300,00 ","212.875,26 ","81.602,37 ","81.602,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.546.053,43 ","13.439,68 ","0,00 ","0,00 ","13.439,68 ","1.611.148,39 ","0,00 ","6.900,00 ","26.562,12 ","0,00 ","0,00 ","1.577.686,27 ","171.876,41 ","171.876,41 ","749.588,95 ","0,00 ","97.275,25 ","0,00 ","533.878,08 ","116.661,48 ","1.774,14 ","0,00 ","0,00 ","0,00 ","2.562.008,35 ","2.562.008,35 ","343.960,84 ","0,00 ","10.489,78 ","0,00 ","1.813.344,36 ","45.011,28 ","186.385,99 ","760,65 ","162.055,45 ","1.253.582,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.253.582,06 ","1.104.736,75 ","0,00 ","32.545,20 ","116.300,11 ","-820.020,61 ","-738.603,84 ","2.176.603,61 "
170.,119 ,OBČINA ŠENTJERNEJ,"5.805.043,20 ","2.487.865,64 ","362.086,95 ","317.114,17 ","4.696,60 ","26.633,27 ","0,00 ","8.713,32 ","0,00 ","4.929,59 ","56.870,66 ","29.343,46 ","23.544,51 ","252,78 ","346,57 ","3.383,34 ","1.943.676,48 ","165.564,67 ","24.545,78 ","597.791,72 ","11.612,76 ","7.395,31 ","687.861,47 ","130.972,37 ","914,00 ","317.018,40 ","105.231,55 ","105.231,55 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.000,00 ","0,00 ","20.000,00 ","0,00 ","0,00 ","0,00 ","1.818.905,48 ","65.160,93 ","0,00 ","0,00 ","65.160,93 ","1.277.793,73 ","0,00 ","11.684,40 ","9.773,67 ","1.276,95 ","0,00 ","1.255.058,71 ","98.767,24 ","98.767,24 ","377.183,58 ","0,00 ","47.290,84 ","1.000,00 ","319.159,86 ","9.732,88 ","0,00 ","0,00 ","0,00 ","0,00 ","1.467.272,08 ","1.467.272,08 ","0,00 ","0,00 ","18.190,30 ","0,00 ","1.260.273,25 ","59.531,42 ","13.417,68 ","0,00 ","115.859,43 ","31.000,00 ","31.000,00 ","31.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","253.741,80 ","356.577,02 ","1.145.576,20 "
171.,120 ,OBČINA ŠENTJUR,"16.823.814,62 ","4.722.221,56 ","815.412,85 ","696.703,79 ","13.286,40 ","44.543,69 ","32.198,21 ","17.967,08 ","0,00 ","10.713,68 ","127.550,27 ","65.223,54 ","52.392,43 ","441,60 ","737,63 ","8.755,07 ","3.398.870,04 ","256.720,87 ","223.681,80 ","220.983,90 ","55.679,23 ","11.966,47 ","2.330.706,92 ","26.223,69 ","21.782,77 ","251.124,39 ","123.325,71 ","119.185,27 ","0,00 ","4.140,44 ","0,00 ","0,00 ","0,00 ","257.062,69 ","0,00 ","257.062,69 ","0,00 ","0,00 ","0,00 ","5.393.630,55 ","19.745,14 ","19.745,14 ","0,00 ","0,00 ","3.571.047,59 ","0,00 ","28.800,00 ","0,00 ","0,00 ","20.000,00 ","3.522.247,59 ","789.728,07 ","789.728,07 ","1.013.109,75 ","64.178,70 ","149.973,38 ","0,00 ","783.841,65 ","15.116,02 ","0,00 ","0,00 ","0,00 ","0,00 ","6.358.122,20 ","6.358.122,20 ","206.700,00 ","0,00 ","152.615,82 ","4.370,32 ","3.872.683,18 ","1.447.546,66 ","135.165,57 ","7.716,00 ","531.324,65 ","349.840,31 ","188.558,59 ","123.251,29 ","17.467,70 ","0,00 ","0,00 ","47.839,60 ","0,00 ","0,00 ","161.281,72 ","0,00 ","0,00 ","0,00 ","161.281,72 ","-1.057.748,59 ","-936.209,84 ","3.812.269,15 "
172.,211 ,OBČINA ŠENTRUPERT,"3.346.904,02 ","1.418.690,13 ","226.088,80 ","207.166,37 ","3.321,60 ","12.453,30 ","0,00 ","3.147,53 ","0,00 ","0,00 ","36.610,75 ","19.172,03 ","14.911,28 ","143,10 ","210,36 ","2.173,98 ","1.107.746,91 ","184.608,09 ","20.493,90 ","45.140,54 ","0,00 ","10.639,77 ","438.221,57 ","213.922,53 ","14.577,21 ","180.143,30 ","48.243,67 ","48.243,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","869.965,18 ","14.039,35 ","0,00 ","0,00 ","14.039,35 ","490.065,44 ","0,00 ","3.740,00 ","0,00 ","0,00 ","5.420,00 ","480.905,44 ","88.918,52 ","88.918,52 ","276.941,87 ","16.329,18 ","12.003,86 ","7.393,06 ","222.416,62 ","18.799,15 ","0,00 ","0,00 ","0,00 ","0,00 ","1.023.044,93 ","1.023.044,93 ","0,00 ","0,00 ","31.396,73 ","15.556,22 ","570.253,54 ","32.808,03 ","149.500,00 ","10.335,60 ","213.194,81 ","35.203,78 ","27.663,78 ","0,00 ","7.663,78 ","0,00 ","0,00 ","0,00 ","20.000,00 ","0,00 ","7.540,00 ","0,00 ","0,00 ","0,00 ","7.540,00 ","-75.438,33 ","-27.264,66 ","658.407,22 "
173.,121 ,OBČINA ŠKOCJAN,"3.208.926,28 ","1.066.347,00 ","280.649,60 ","248.818,70 ","6.006,28 ","19.019,12 ","1.704,19 ","5.101,31 ","0,00 ","0,00 ","44.513,13 ","22.796,70 ","18.516,58 ","154,71 ","257,72 ","2.787,42 ","717.196,03 ","50.591,97 ","7.210,58 ","45.464,37 ","6.260,50 ","10.271,41 ","375.073,38 ","20.202,86 ","0,00 ","202.120,96 ","2.447,96 ","2.447,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.540,28 ","0,00 ","10.000,00 ","0,00 ","11.540,28 ","0,00 ","1.041.539,73 ","98.413,69 ","52.699,52 ","0,00 ","45.714,17 ","679.418,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","679.418,82 ","68.347,13 ","68.347,13 ","195.360,09 ","7.215,23 ","33.737,03 ","700,00 ","141.288,52 ","12.419,31 ","0,00 ","0,00 ","0,00 ","0,00 ","1.069.539,55 ","1.069.539,55 ","0,00 ","0,00 ","11.461,40 ","0,00 ","556.900,38 ","265.823,95 ","115.315,50 ","207,40 ","119.830,92 ","31.500,00 ","21.500,00 ","21.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","-169.183,66 ","-174.123,67 ","558.110,71 "
174.,122 ,OBČINA ŠKOFJA LOKA,"25.141.194,49 ","5.266.260,99 ","1.264.372,99 ","1.123.661,85 ","17.547,74 ","70.077,50 ","27.084,27 ","110,27 ","0,00 ","25.891,36 ","196.725,15 ","100.977,21 ","81.452,92 ","712,28 ","1.149,65 ","12.433,09 ","3.352.426,11 ","767.380,06 ","89.365,26 ","172.864,95 ","12.827,41 ","10.580,50 ","1.783.837,04 ","55.071,25 ","97.979,96 ","362.519,68 ","183.994,74 ","165.434,82 ","0,00 ","18.559,92 ","0,00 ","0,00 ","0,00 ","268.742,00 ","0,00 ","268.742,00 ","0,00 ","0,00 ","0,00 ","7.093.142,90 ","203.344,71 ","0,00 ","0,00 ","203.344,71 ","4.826.401,55 ","0,00 ","47.744,00 ","34.984,15 ","0,00 ","0,00 ","4.743.673,40 ","629.860,66 ","629.860,66 ","1.433.535,98 ","0,00 ","92.085,43 ","1.815,94 ","1.327.940,73 ","11.693,88 ","0,00 ","0,00 ","0,00 ","0,00 ","11.990.202,85 ","11.990.202,85 ","334.780,50 ","0,00 ","60.780,55 ","0,00 ","10.332.123,06 ","594.067,64 ","412.129,78 ","0,00 ","256.321,32 ","791.587,75 ","199.624,92 ","190.475,92 ","0,00 ","0,00 ","0,00 ","9.149,00 ","0,00 ","0,00 ","591.962,83 ","0,00 ","0,00 ","0,00 ","591.962,83 ","-622.534,36 ","-460.720,65 ","4.943.562,37 "
175.,123 ,OBČINA ŠKOFLJICA,"8.393.862,98 ","2.322.030,92 ","450.596,20 ","386.953,67 ","10.266,44 ","35.171,71 ","11.395,42 ","4.393,93 ","0,00 ","2.415,03 ","69.125,89 ","35.176,20 ","28.596,97 ","242,00 ","403,21 ","4.707,51 ","1.765.276,73 ","149.122,20 ","36.670,43 ","195.125,82 ","17.036,41 ","580,18 ","1.100.937,05 ","62.845,57 ","83.356,91 ","119.602,16 ","22.032,10 ","22.032,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.000,00 ","0,00 ","15.000,00 ","0,00 ","0,00 ","0,00 ","2.998.901,11 ","268.407,49 ","260.282,20 ","0,00 ","8.125,29 ","2.074.671,54 ","0,00 ","18.300,00 ","2.787,79 ","0,00 ","0,00 ","2.053.583,75 ","135.891,16 ","135.891,16 ","519.930,92 ","68.354,20 ","25.006,63 ","0,00 ","426.570,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.977.075,65 ","2.977.075,65 ","24.377,93 ","18.426,00 ","41.596,09 ","7.347,72 ","1.989.910,15 ","177.164,54 ","379.582,96 ","28.034,55 ","310.635,71 ","95.855,30 ","62.388,04 ","53.155,00 ","0,00 ","0,00 ","0,00 ","9.233,04 ","0,00 ","0,00 ","33.467,26 ","6.942,70 ","0,00 ","0,00 ","26.524,56 ","-468.645,05 ","-534.944,12 ","1.448.765,82 "
176.,124 ,OBČINA ŠMARJE PRI JELŠAH,"9.091.878,78 ","2.625.588,06 ","615.134,28 ","556.825,28 ","17.124,06 ","41.184,94 ","0,00 ","0,00 ","0,00 ","0,00 ","100.630,83 ","52.915,88 ","40.690,03 ","340,33 ","567,71 ","6.116,88 ","1.754.082,71 ","132.311,80 ","48.647,63 ","109.907,87 ","16.391,41 ","3.559,51 ","1.168.643,90 ","21.051,95 ","320,00 ","253.248,64 ","57.740,24 ","44.371,52 ","0,00 ","13.368,72 ","0,00 ","0,00 ","0,00 ","98.000,00 ","0,00 ","98.000,00 ","0,00 ","0,00 ","0,00 ","3.509.437,70 ","133.031,84 ","56.239,40 ","0,00 ","76.792,44 ","2.416.309,91 ","0,00 ","23.000,00 ","0,00 ","0,00 ","0,00 ","2.393.309,91 ","259.581,00 ","259.581,00 ","700.514,95 ","0,00 ","97.244,42 ","7.500,00 ","573.129,52 ","2.041,01 ","20.600,00 ","0,00 ","0,00 ","0,00 ","2.706.032,76 ","2.706.032,76 ","0,00 ","0,00 ","82.023,68 ","1.602,14 ","2.199.325,20 ","82.954,81 ","87.050,58 ","812,00 ","252.264,35 ","250.820,26 ","162.497,78 ","162.497,78 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","88.322,48 ","0,00 ","0,00 ","0,00 ","88.322,48 ","52.641,34 ","105.401,02 ","1.731.233,12 "
177.,206 ,OBČINA ŠMARJEŠKE TOPLICE,"2.554.109,72 ","864.174,56 ","206.046,51 ","182.189,55 ","3.321,60 ","17.325,20 ","0,00 ","2.921,40 ","0,00 ","288,76 ","31.794,36 ","16.486,18 ","13.205,89 ","123,81 ","186,25 ","1.792,23 ","625.053,60 ","66.665,11 ","24.244,25 ","49.273,27 ","0,00 ","6.453,71 ","374.684,92 ","3.245,85 ","13.479,36 ","87.007,13 ","1.280,09 ","1.280,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.002.013,12 ","139.620,22 ","128.952,39 ","0,00 ","10.667,83 ","665.888,39 ","0,00 ","7.800,00 ","0,00 ","0,00 ","956,54 ","657.131,85 ","47.918,01 ","47.918,01 ","148.586,50 ","9.013,85 ","13.071,98 ","0,00 ","121.436,16 ","5.064,51 ","0,00 ","0,00 ","0,00 ","0,00 ","641.882,38 ","641.882,38 ","0,00 ","0,00 ","41.005,36 ","0,00 ","173.454,31 ","322.450,91 ","335,12 ","5.988,00 ","98.648,68 ","46.039,66 ","34.188,85 ","31.094,80 ","3.094,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.850,81 ","11.850,81 ","0,00 ","0,00 ","0,00 ","366.149,65 ","351.764,53 ","806.125,57 "
178.,125 ,OBČINA ŠMARTNO OB PAKI,"3.156.098,61 ","864.559,84 ","129.523,32 ","119.552,63 ","1.835,35 ","7.846,58 ","0,00 ","0,00 ","0,00 ","288,76 ","20.273,16 ","10.581,81 ","8.482,37 ","88,21 ","119,88 ","1.000,89 ","650.838,42 ","41.890,92 ","8.308,33 ","59.187,65 ","0,00 ","5.965,00 ","386.830,03 ","33.560,71 ","0,00 ","115.095,78 ","16.651,48 ","10.663,08 ","5.988,40 ","0,00 ","0,00 ","0,00 ","0,00 ","47.273,46 ","465,92 ","42.069,09 ","0,00 ","4.738,45 ","0,00 ","1.113.250,57 ","11.019,24 ","0,00 ","0,00 ","11.019,24 ","541.334,49 ","0,00 ","5.500,00 ","0,00 ","0,00 ","1.190,37 ","534.644,12 ","86.985,55 ","86.985,55 ","473.911,29 ","37.255,15 ","17.072,06 ","0,00 ","419.584,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.055.963,22 ","1.055.963,22 ","0,00 ","0,00 ","253.890,03 ","0,00 ","643.092,32 ","45.164,49 ","28.189,11 ","0,00 ","85.627,27 ","122.324,98 ","94.330,00 ","94.330,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.994,98 ","14.997,44 ","0,00 ","0,00 ","12.997,54 ","133.798,28 ","150.444,26 ","499.388,95 "
179.,194 ,OBČINA ŠMARTNO PRI LITIJI,"5.061.676,43 ","1.744.297,24 ","252.085,09 ","210.766,44 ","8.620,26 ","17.978,10 ","13.719,07 ","712,46 ","0,00 ","288,76 ","38.035,67 ","19.434,97 ","16.039,40 ","135,74 ","226,21 ","2.199,35 ","1.334.375,69 ","101.227,48 ","201.535,86 ","114.587,13 ","9.078,55 ","76,70 ","707.968,91 ","18.739,36 ","70.805,98 ","110.355,72 ","97.810,47 ","97.810,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.990,32 ","0,00 ","20.000,00 ","0,00 ","1.990,32 ","0,00 ","1.883.072,64 ","0,00 ","0,00 ","0,00 ","0,00 ","1.242.508,66 ","0,00 ","17.406,50 ","0,00 ","0,00 ","4.289,44 ","1.220.812,72 ","123.087,93 ","123.087,93 ","517.476,05 ","10.254,54 ","24.855,25 ","0,00 ","422.993,42 ","59.372,84 ","0,00 ","0,00 ","0,00 ","0,00 ","1.290.126,93 ","1.290.126,93 ","0,00 ","0,00 ","2.522,12 ","0,00 ","983.240,29 ","118.444,45 ","66.820,38 ","0,00 ","119.099,69 ","144.179,62 ","109.986,28 ","4.000,00 ","0,00 ","0,00 ","0,00 ","17.986,28 ","88.000,00 ","0,00 ","34.193,34 ","145,34 ","0,00 ","0,00 ","34.048,00 ","-165.721,48 ","-84.760,37 ","607.621,81 "
180.,126 ,OBČINA ŠOŠTANJ,"15.673.826,01 ","4.741.362,20 ","414.004,97 ","351.495,54 ","14.477,70 ","18.553,04 ","5.733,82 ","0,00 ","0,00 ","23.744,87 ","61.094,44 ","30.857,49 ","25.086,98 ","218,61 ","353,85 ","4.577,51 ","4.192.832,90 ","148.685,58 ","0,00 ","228.481,35 ","2.642,15 ","3.789,12 ","3.139.086,29 ","72.540,29 ","0,00 ","597.608,12 ","31.223,21 ","20.089,68 ","0,00 ","11.133,53 ","0,00 ","0,00 ","0,00 ","42.206,68 ","7.239,22 ","30.000,00 ","0,00 ","4.967,46 ","0,00 ","3.238.113,90 ","23.421,94 ","0,00 ","0,00 ","23.421,94 ","2.270.095,45 ","0,00 ","11.035,00 ","28.205,95 ","0,00 ","3.721,14 ","2.227.133,36 ","282.168,08 ","282.168,08 ","662.428,43 ","0,00 ","71.260,32 ","1.893,51 ","574.498,34 ","1.131,42 ","13.644,84 ","0,00 ","0,00 ","0,00 ","7.572.552,25 ","7.572.552,25 ","245.648,00 ","0,00 ","456.466,98 ","24.816,17 ","3.190.461,86 ","2.605.632,30 ","347.929,32 ","0,00 ","701.597,62 ","121.797,66 ","61.500,00 ","53.500,00 ","0,00 ","0,00 ","0,00 ","8.000,00 ","0,00 ","0,00 ","60.297,66 ","0,00 ","0,00 ","0,00 ","60.297,66 ","1.283.610,50 ","1.294.400,23 ","5.941.608,26 "
181.,127 ,OBČINA ŠTORE,"2.901.258,84 ","925.434,76 ","253.357,42 ","207.459,78 ","7.887,02 ","18.112,86 ","6.318,96 ","5.485,48 ","0,00 ","8.093,32 ","42.196,64 ","22.529,66 ","16.884,36 ","148,01 ","241,90 ","2.392,71 ","605.375,33 ","73.087,30 ","15.352,49 ","87.196,25 ","9.775,48 ","7.379,10 ","167.665,95 ","42.947,66 ","0,00 ","201.971,10 ","24.505,37 ","16.590,97 ","0,00 ","7.914,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","949.920,12 ","0,00 ","0,00 ","0,00 ","0,00 ","698.630,55 ","0,00 ","6.200,00 ","0,00 ","0,00 ","576,35 ","691.854,20 ","76.082,27 ","76.082,27 ","175.207,30 ","7.199,40 ","38.159,79 ","0,00 ","124.469,46 ","566,99 ","4.811,66 ","0,00 ","0,00 ","0,00 ","1.019.103,96 ","1.019.103,96 ","111.390,31 ","0,00 ","38.468,52 ","0,00 ","599.864,90 ","188.484,16 ","0,00 ","0,00 ","80.896,07 ","6.800,00 ","6.800,00 ","6.800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","703.880,00 ","728.369,55 ","952.956,50 "
182.,184 ,OBČINA TABOR,"2.143.082,59 ","590.152,04 ","161.745,16 ","123.890,89 ","8.398,40 ","10.790,64 ","13.264,50 ","0,00 ","0,00 ","5.400,73 ","25.000,72 ","12.303,61 ","9.753,60 ","83,41 ","138,94 ","2.721,16 ","389.114,59 ","53.869,07 ","0,00 ","40.240,21 ","972,60 ","4.402,52 ","69.626,95 ","108.308,21 ","0,00 ","111.695,03 ","10.735,74 ","10.735,74 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.555,83 ","496,20 ","0,00 ","3.059,63 ","0,00 ","0,00 ","470.255,59 ","7.485,57 ","7.485,57 ","0,00 ","0,00 ","321.066,36 ","0,00 ","7.875,00 ","13.494,28 ","0,00 ","0,00 ","299.697,08 ","32.052,57 ","32.052,57 ","109.651,09 ","173,20 ","11.133,23 ","790,10 ","90.865,96 ","6.688,60 ","0,00 ","0,00 ","0,00 ","0,00 ","999.437,56 ","999.437,56 ","0,00 ","0,00 ","12.509,66 ","0,00 ","513.841,80 ","387.345,52 ","4.050,14 ","0,00 ","81.690,44 ","83.237,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","83.237,40 ","0,00 ","0,00 ","0,00 ","83.237,40 ","-153.278,52 ","-142.542,78 ","265.486,01 "
